subID,gems,bomb,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky
14993367,45,61,0.494444444444444,0.668556055010821,0.277777777777778,0.183333333333333,0.272222222222222,0.266666666666667,11.3622785690231,0.966207332562606,-1.06818183865265
15068272,62,37,0.581111111111111,0.997937569103873,0.363888888888889,0.291666666666667,0.230555555555556,0.113888888888889,3.22578198814522,0.647139119672282,0.113860118546923
15163609,58,47,0.516666666666667,0.435349667472195,0.266666666666667,0.308333333333333,0.166666666666667,0.258333333333333,8.37386340339244,0.969717603675181,1.01064918053181
15328969,42,64,0.484444444444444,0.767920020335657,0.288888888888889,0.163888888888889,0.227777777777778,0.319444444444444,10.5208861061493,0.745831123966399,1.90974867363924
16350575,57,53,0.480555555555556,0.571862350808395,0.255555555555556,0.138888888888889,0.358333333333333,0.247222222222222,9.5530950993223,0.642979025392863,1.48253206305613
18821922,43,55,0.446666666666667,0.369454349400297,0.15,0.163888888888889,0.455555555555556,0.230555555555556,11.1453482556191,0.383501787118637,2.60788157572482
19750274,44,36,0.523333333333333,0.995340774873139,0.216666666666667,0.347222222222222,0.272222222222222,0.163888888888889,1.83080345976129,0.959332462901283,-0.354126658333941
20576075,31,44,0.442777777777778,0.347279432944981,0.0916666666666667,0.280555555555556,0.377777777777778,0.25,13.8432711682586,0.0196415995783017,0.19631660440332
21187470,40,59,0.440555555555556,0.4658222895963,0.2,0.161111111111111,0.280555555555556,0.358333333333333,6.34015639769313,0.872223560944676,1.24096544366205
21411993,43,65,0.431666666666667,0.443315106972592,0.194444444444444,0.183333333333333,0.208333333333333,0.413888888888889,23.4374762021256,0.440769260026121,0.68629477980118
21414377,56,39,0.552777777777778,0.643161032259418,0.330555555555556,0.311111111111111,0.15,0.208333333333333,12.1817647774733,0.456275396099977,2.17830397113933
21775766,55,46,0.501666666666667,0.625588276772223,0.236111111111111,0.283333333333333,0.233333333333333,0.247222222222222,13.3697933014743,0.556645653395821,1.85287710078655
21843962,49,46,0.532222222222222,0.577480428274033,0.277777777777778,0.280555555555556,0.266666666666667,0.175,11.1848313320869,0.148779544559422,1.42610116001246
23545498,42,50,0.450555555555556,0.296597377456669,0.0611111111111111,0.425,0.219444444444444,0.294444444444444,11.6136405415804,0.0089842552856682,0.303911752798327
23860796,53,54,0.508888888888889,0.437574703310148,0.252777777777778,0.272222222222222,0.241666666666667,0.233333333333333,11.6045393091837,0.681964729129405,2.02676918673985
23903876,46,59,0.529444444444444,0.649009115874118,0.211111111111111,0.363888888888889,0.286111111111111,0.138888888888889,13.2908009869407,0.291399367244537,1.34107466637647
24102402,57,60,0.533888888888889,0.589630872324149,0.283333333333333,0.308333333333333,0.202777777777778,0.205555555555556,12.0451234252799,0.591743796077127,2.53949547237092
25309911,45,67,0.462777777777778,0.404062785298582,0.222222222222222,0.197222222222222,0.252777777777778,0.327777777777778,16.1358563858951,0.63773445524237,1.66756679574995
28218986,50,63,0.427777777777778,0.529280309234095,0.141666666666667,0.125,0.463888888888889,0.269444444444444,10.1233159300121,0.483778057949969,1.61679294171667
28664074,39,52,0.487777777777778,0.460073960458738,0.197222222222222,0.252777777777778,0.341666666666667,0.208333333333333,5.75026340690465,0.04492128952373,0.264149652416535
28693455,47,42,0.508888888888889,0.538968000967662,0.261111111111111,0.247222222222222,0.266666666666667,0.225,17.3917839515604,0.627644409039502,1.75667261985958
28777482,58,37,0.573333333333333,0.962242421584744,0.416666666666667,0.236111111111111,0.144444444444444,0.202777777777778,7.51378574099849,0.0177688149941247,-0.437100831432105
29096264,64,40,0.508888888888889,0.34485081438175,0.269444444444444,0.225,0.286111111111111,0.219444444444444,13.3367436136458,0.70982465185866,0.858634914820987
29616486,47,59,0.457222222222222,0.534622383391673,0.208333333333333,0.216666666666667,0.227777777777778,0.347222222222222,15.3154646924738,0.427838944932088,1.43220572231896
30587969,39,50,0.492777777777778,0.489126288230014,0.244444444444444,0.202777777777778,0.325,0.227777777777778,6.78269069579414,0.472778333238053,2.31014208068933
31711383,60,36,0.535,0.624351770805449,0.269444444444444,0.247222222222222,0.372222222222222,0.111111111111111,10.7478481816704,0.535778985643257,1.30567480306759
32077296,40,42,0.517777777777778,0.865104875816037,0.3,0.241666666666667,0.205555555555556,0.252777777777778,5.23941034236829,0.447387463560425,1.34726187294979
32652056,44,51,0.497777777777778,0.494434262292777,0.280555555555556,0.230555555555556,0.186111111111111,0.302777777777778,17.9422086483638,0.594306656406561,0.344708555109148
32770056,45,60,0.488333333333333,0.460234006277095,0.227777777777778,0.25,0.258333333333333,0.263888888888889,18.7983809399377,0.602323950866781,1.78442079159073
34007277,44,42,0.491111111111111,0.569645720170664,0.263888888888889,0.183333333333333,0.297222222222222,0.255555555555556,15.8815851083053,0.403891162985089,0.52539545720704
34951663,39,50,0.485,0.542070323869054,0.213888888888889,0.244444444444444,0.294444444444444,0.247222222222222,14.5811888431928,0.602277177939484,1.08049871547888
35009021,63,50,0.501666666666667,0.610209855996272,0.175,0.369444444444444,0.244444444444444,0.211111111111111,15.3448747801349,0.491531520488787,0.0366802558163288
35400255,29,49,0.482222222222222,0.631343499551007,0.197222222222222,0.255555555555556,0.308333333333333,0.238888888888889,3.43886681881498,0.581343749662706,-0.00500452524266351
35832077,46,43,0.531666666666667,0.998600666220749,0.3,0.227777777777778,0.302777777777778,0.169444444444444,3.74062237513607,0.700006194954832,0.996656850171504
36443359,35,41,0.458888888888889,0.418142787096926,0.230555555555556,0.152777777777778,0.297222222222222,0.319444444444444,4.89787694973261,0.0115575706493545,-0.11576013246774
36674978,61,45,0.552777777777778,0.472776172303855,0.397222222222222,0.0972222222222222,0.377777777777778,0.127777777777778,6.12558577209034,0.987756944772164,0.656313262762918
38044783,49,43,0.599444444444444,0.873805583914909,0.452777777777778,0.252777777777778,0.133333333333333,0.161111111111111,3.93208854426838,0.208000640149043,2.95131231892953
38278053,71,48,0.538333333333333,0.535603674264749,0.355555555555556,0.188888888888889,0.247222222222222,0.208333333333333,17.251146597409,0.65847786917634,1.00569864171245
38292526,59,43,0.547777777777778,0.669787570930116,0.297222222222222,0.322222222222222,0.202777777777778,0.177777777777778,12.8241144139536,0.547378392412669,0.44288536399431
38985709,63,39,0.467777777777778,0.0162944391142924,0.191666666666667,0.227777777777778,0.308333333333333,0.272222222222222,8.41192737717895,0.00698259973314428,0.347743743047465
39988116,58,45,0.516666666666667,0.528653726232736,0.255555555555556,0.238888888888889,0.338888888888889,0.166666666666667,14.5514051597471,0.697474103841954,1.49861828220942
40637120,68,38,0.578333333333333,0.376330921067607,0.394444444444444,0.252777777777778,0.202777777777778,0.15,14.9735500149328,0.535220038614274,1.69966972771896
40734392,42,58,0.45,0.212160824581774,0.144444444444444,0.247222222222222,0.322222222222222,0.286111111111111,7.46955683514145,0.331818670492205,2.83617287406365
42240460,45,38,0.555,0.699530658151674,0.358333333333333,0.213888888888889,0.272222222222222,0.155555555555556,3.50134444864584,0.540395680817971,-1.11475181206411
42980300,47,46,0.541666666666667,0.600503020455054,0.288888888888889,0.294444444444444,0.252777777777778,0.163888888888889,14.7003049793562,0.543812800712482,2.08802912585678
43429066,42,53,0.480555555555556,0.591002935605103,0.2,0.316666666666667,0.169444444444444,0.313888888888889,19.2941409291221,0.727256285317407,1.34357854318105
44123759,52,47,0.527777777777778,0.997110216472085,0.313888888888889,0.222222222222222,0.252777777777778,0.211111111111111,3.69541540332782,0.976883335345171,-0.615424195114903
44245712,63,58,0.493333333333333,0.500969198436718,0.238888888888889,0.241666666666667,0.266666666666667,0.252777777777778,10.3518653370824,0.560790667515532,2.20367961740172
44488552,44,40,0.542777777777778,0.952332615871457,0.327777777777778,0.244444444444444,0.241666666666667,0.186111111111111,4.47166609017863,0.0120204759290937,-0.278604518002679
44615728,46,68,0.460555555555556,0.275189433744461,0.113888888888889,0.311111111111111,0.338888888888889,0.236111111111111,11.1853211579654,0.400414596910338,2.46160054751356
44688841,54,43,0.547777777777778,0.772323308766732,0.311111111111111,0.286111111111111,0.233333333333333,0.169444444444444,10.9925434327843,0.731815440784311,2.62330405635453
44930780,68,23,0.640555555555556,0.997515703986423,0.561111111111111,0.183333333333333,0.152777777777778,0.102777777777778,5.54985381081269,0.46440057443308,1.8860922877674
45397727,67,61,0.492777777777778,0.704158571867533,0.325,0.130555555555556,0.227777777777778,0.316666666666667,15.1742067102782,0.502999687016475,1.14699162494471
45860066,53,39,0.545,0.622111976842858,0.313888888888889,0.288888888888889,0.205555555555556,0.191666666666667,14.7105542583866,0.488104421480203,1.63732971002317
47434585,43,47,0.526666666666667,0.950453093798184,0.236111111111111,0.336111111111111,0.252777777777778,0.175,14.0859742642044,0.478399226051453,1.44093431498029
48384846,46,55,0.493888888888889,0.452239540412503,0.2,0.347222222222222,0.175,0.277777777777778,18.2884432185126,0.513943066910322,1.89783780582328
48575921,41,66,0.455555555555556,0.417380087484821,0.222222222222222,0.161111111111111,0.288888888888889,0.327777777777778,9.11832124823914,0.716252752359405,2.06703753482716
48686129,49,47,0.571666666666667,0.962031918766822,0.397222222222222,0.205555555555556,0.255555555555556,0.141666666666667,4.72265311148294,0.0245486042692984,1.52676908613393
48756483,68,39,0.577222222222222,0.991501168665132,0.383333333333333,0.238888888888889,0.258333333333333,0.119444444444444,2.35387415412523,0.415540802593206,-0.0847025169704228
49206367,43,43,0.563888888888889,0.998252411851482,0.361111111111111,0.261111111111111,0.213888888888889,0.163888888888889,4.17798731352555,0.911689407942373,0.269811692610588
50680211,51,62,0.467222222222222,0.45896282100418,0.230555555555556,0.177777777777778,0.288888888888889,0.302777777777778,10.6310309399498,0.910984832338702,1.39348391078889
50879904,34,55,0.447222222222222,0.407552159519772,0.191666666666667,0.216666666666667,0.227777777777778,0.363888888888889,2.70633016701911,0.82720608449051,0.220932521521566
51005789,57,46,0.503333333333333,0.462033545615756,0.269444444444444,0.255555555555556,0.197222222222222,0.277777777777778,16.8170817844807,0.814851849930291,-0.498303523770276
51022715,51,42,0.546111111111111,0.611531917083528,0.297222222222222,0.280555555555556,0.277777777777778,0.144444444444444,7.46720412136672,0.56256710525745,1.93625704827724
51463173,70,45,0.597222222222222,0.73109927905459,0.352777777777778,0.380555555555556,0.166666666666667,0.1,9.75386894479542,0.620656224953736,2.53580001169261
51686832,44,45,0.464444444444444,0.553244626615977,0.127777777777778,0.430555555555556,0.0777777777777778,0.363888888888889,25.4466382679551,0.0118002005241796,-1.09889494794169
51884863,47,48,0.532777777777778,0.533214396482352,0.316666666666667,0.280555555555556,0.152777777777778,0.25,17.1314754402999,0.478778069160125,1.80124308170431
