subID,gems,bomb,pGems,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
12440507,53,61,0.491111111111111,0.25,0.225,0.255555555555556,0.269444444444444,6.09207493134679,0.408863766561074,2.18543004134299,347.116666666667,124962
13043210,44,62,0.492222222222222,0.241666666666667,0.213888888888889,0.308333333333333,0.236111111111111,16.8434981979166,0.736060687608415,0.784328450751474,250.347222222222,90125
13416255,55,39,0.592777777777778,0.477777777777778,0.219444444444444,0.0916666666666667,0.211111111111111,3.36019914947003,0.430103068975201,1.26916607582493,671.422222222222,241712
13786396,45,50,0.53,0.25,0.280555555555556,0.338888888888889,0.130555555555556,1.43769883996362,0.293464245910151,2.79545213682553,2608.05,938898
14859584,37,35,0.606666666666667,0.455555555555556,0.236111111111111,0.194444444444444,0.113888888888889,7.40299979380453,0.00686643869673758,0.766094209203004,1231.51944444444,443347
14993367,45,61,0.494444444444444,0.277777777777778,0.183333333333333,0.272222222222222,0.266666666666667,4.43661090950928,0.9596412832646,-1.04757056094914,451.308333333333,162471
15068272,62,37,0.581111111111111,0.363888888888889,0.291666666666667,0.230555555555556,0.113888888888889,4.68754884841173,0.0138506164017732,0.385593351133112,1163.73055555556,418943
15163609,58,47,0.516666666666667,0.266666666666667,0.308333333333333,0.166666666666667,0.258333333333333,4.23591530843272,0.953116350162943,1.00263740306948,428.433333333333,154236
15328969,42,64,0.484444444444444,0.288888888888889,0.163888888888889,0.227777777777778,0.319444444444444,3.24138281416787,0.674966000195735,1.97084504104783,488.561111111111,175882
16350575,57,53,0.480555555555556,0.255555555555556,0.138888888888889,0.358333333333333,0.247222222222222,4.8664510354076,0.611901241258422,1.47640746714786,737.586111111111,265531
18821922,43,55,0.446666666666667,0.15,0.163888888888889,0.455555555555556,0.230555555555556,5.95837360631276,0.381879405700595,2.62125376906014,741.111111111111,266800
19750274,44,36,0.523333333333333,0.216666666666667,0.347222222222222,0.272222222222222,0.163888888888889,4.46553817991577,0.0033016690143968,-0.123325462638661,377.963888888889,136067
20576075,31,44,0.442777777777778,0.0916666666666667,0.280555555555556,0.377777777777778,0.25,9.40933837366892,0.0138542479924164,0.182669494331921,748.227777777778,269362
21187470,40,59,0.440555555555556,0.2,0.161111111111111,0.280555555555556,0.358333333333333,3.29506861489492,0.869896100114609,1.23655424499671,611.025,219969
21411993,43,65,0.431666666666667,0.194444444444444,0.183333333333333,0.208333333333333,0.413888888888889,13.0367532408389,0.46290080394391,0.654772372288184,453.691666666667,163329
21414377,56,39,0.552777777777778,0.330555555555556,0.311111111111111,0.15,0.208333333333333,6.17836984946096,0.404113430052276,2.19492930763229,355.402777777778,127945
21775766,55,46,0.501666666666667,0.236111111111111,0.283333333333333,0.233333333333333,0.247222222222222,6.70650489338548,0.549322578369096,1.85817176078542,270.883333333333,97518
21843962,49,46,0.532222222222222,0.277777777777778,0.280555555555556,0.266666666666667,0.175,5.98586707377679,0.138096857988207,1.43088292264716,206.616666666667,74382
23545498,42,50,0.450555555555556,0.0611111111111111,0.425,0.219444444444444,0.294444444444444,9.0476027754858,0.00629218347867903,0.293192439180149,160.986111111111,57955
23860796,53,54,0.508888888888889,0.252777777777778,0.272222222222222,0.241666666666667,0.233333333333333,6.40119769061413,0.69947010194567,2.02235655704156,215.333333333333,77520
23903876,46,59,0.529444444444444,0.211111111111111,0.363888888888889,0.286111111111111,0.138888888888889,6.2405992755335,0.284401745342288,1.40704145741691,286.575,103167
24102402,57,60,0.533888888888889,0.283333333333333,0.308333333333333,0.202777777777778,0.205555555555556,6.33507007220695,0.601189043862128,2.54718771661503,432.425,155673
25309911,45,67,0.462777777777778,0.222222222222222,0.197222222222222,0.252777777777778,0.327777777777778,8.61999702601589,0.644396784120192,1.66195626706,455.530555555556,163991
28218986,50,63,0.427777777777778,0.141666666666667,0.125,0.463888888888889,0.269444444444444,5.21471030432664,0.487385879810682,1.60423082562955,714.647222222222,257273
28664074,39,52,0.487777777777778,0.197222222222222,0.252777777777778,0.341666666666667,0.208333333333333,3.13913122754635,0.0443883291031945,0.259344379242898,522.5,188100
28693455,47,42,0.508888888888889,0.261111111111111,0.247222222222222,0.266666666666667,0.225,12.1619941075928,0.680837504476111,1.72158204441337,433.15,155934
28777482,58,37,0.573333333333333,0.416666666666667,0.236111111111111,0.144444444444444,0.202777777777778,13.0719215196571,0.00947884930791814,-0.389812598156208,616.152777777778,221815
29096264,64,40,0.508888888888889,0.269444444444444,0.225,0.286111111111111,0.219444444444444,5.58793650041293,0.677787518178825,0.879788473494584,515.641666666667,185631
29616486,47,59,0.457222222222222,0.208333333333333,0.216666666666667,0.227777777777778,0.347222222222222,8.04198806953468,0.418478163861608,1.41946815001974,527.425,189873
30587969,39,50,0.492777777777778,0.244444444444444,0.202777777777778,0.325,0.227777777777778,3.57970113863861,0.462368080660771,2.30382327138645,175.488888888889,63176
31711383,60,36,0.535,0.269444444444444,0.247222222222222,0.372222222222222,0.111111111111111,5.50070712323855,0.511837407267722,1.32742847007759,196.519444444444,70747
32077296,40,42,0.517777777777778,0.3,0.241666666666667,0.205555555555556,0.252777777777778,1.63835436347142,0.399392779972293,1.52000152271895,266.394444444444,95902
32652056,44,51,0.497777777777778,0.280555555555556,0.230555555555556,0.186111111111111,0.302777777777778,9.64068646655614,0.60770112723397,0.318116260760627,235.641666666667,84831
32770056,45,60,0.488333333333333,0.227777777777778,0.25,0.258333333333333,0.263888888888889,13.6794910697445,0.659276359758317,1.73350850852761,394.605555555556,142058
34007277,44,42,0.491111111111111,0.263888888888889,0.183333333333333,0.297222222222222,0.255555555555556,7.88353065369181,0.422057242795871,0.521038789984592,394.130555555556,141887
34951663,39,50,0.485,0.213888888888889,0.244444444444444,0.294444444444444,0.247222222222222,7.67730012037511,0.606527533686806,1.05960868528281,220.072222222222,79226
35009021,63,50,0.501666666666667,0.175,0.369444444444444,0.244444444444444,0.211111111111111,7.61199550896729,0.525452124310614,0.084978238202661,746.527777777778,268750
35400255,29,49,0.482222222222222,0.197222222222222,0.255555555555556,0.308333333333333,0.238888888888889,1.58657058038782,0.567245128143078,0.0108826547037501,497.366666666667,179052
35832077,46,43,0.531666666666667,0.3,0.227777777777778,0.302777777777778,0.169444444444444,3.62128265857683,0.00096277936467205,1.25995528701324,246.686111111111,88807
36443359,35,41,0.458888888888889,0.230555555555556,0.152777777777778,0.297222222222222,0.319444444444444,4.35849816444678,0.00698096570464341,-0.11907814040346,886.375,319095
36674978,61,45,0.552777777777778,0.397222222222222,0.0972222222222222,0.377777777777778,0.127777777777778,3.08805996849466,0.986412243622189,0.654120981701683,278.016666666667,100086
38044783,49,43,0.599444444444444,0.452777777777778,0.252777777777778,0.133333333333333,0.161111111111111,2.01149367631675,0.200108512958167,2.98972834649613,504.125,181485
38278053,71,48,0.538333333333333,0.355555555555556,0.188888888888889,0.247222222222222,0.208333333333333,9.65343776412853,0.674147934344646,0.98272438878922,202.072222222222,72746
38292526,59,43,0.547777777777778,0.297222222222222,0.322222222222222,0.202777777777778,0.177777777777778,5.82383965602891,0.527837113449525,0.571688980025811,612.294444444444,220426
38985709,63,39,0.467777777777778,0.191666666666667,0.227777777777778,0.308333333333333,0.272222222222222,3.67047347354045,0.000888671032224723,0.384092587430114,439.425,158193
39988116,58,45,0.516666666666667,0.255555555555556,0.238888888888889,0.338888888888889,0.166666666666667,9.04032664291324,0.738796354545994,1.47935223397802,323.008333333333,116283
40637120,68,38,0.578333333333333,0.394444444444444,0.252777777777778,0.202777777777778,0.15,6.65351089932769,0.518038014177627,1.72398775510917,497.905555555556,179246
40734392,42,58,0.45,0.144444444444444,0.247222222222222,0.322222222222222,0.286111111111111,3.29738843743985,0.321366356575472,2.98493202500315,377.113888888889,135761
42240460,45,38,0.555,0.358333333333333,0.213888888888889,0.272222222222222,0.155555555555556,6.41561026777608,0.0196245845366317,-1.07095937346665,1090.23611111111,392485
42980300,47,46,0.541666666666667,0.288888888888889,0.294444444444444,0.252777777777778,0.163888888888889,8.45189442905159,0.581488798238791,2.08140167561761,855.013888888889,307805
43429066,42,53,0.480555555555556,0.2,0.316666666666667,0.169444444444444,0.313888888888889,12.8891202026383,0.773231791814567,1.31458506749861,534.327777777778,192358
44123759,52,47,0.527777777777778,0.313888888888889,0.222222222222222,0.252777777777778,0.211111111111111,1.03845709594384,0.207575638163702,-0.0238604685860553,437.872222222222,157634
44245712,63,58,0.493333333333333,0.238888888888889,0.241666666666667,0.266666666666667,0.252777777777778,5.56108096135513,0.560431593423251,2.19272287363613,383.705555555556,138134
44488552,44,40,0.542777777777778,0.327777777777778,0.244444444444444,0.241666666666667,0.186111111111111,4.1374900063335,0.0054151990001672,-0.257965346473696,615.294444444444,221506
44615728,46,68,0.460555555555556,0.113888888888889,0.311111111111111,0.338888888888889,0.236111111111111,6.12315585835757,0.30791053426681,2.54529009118174,342.127777777778,123166
44688841,54,43,0.547777777777778,0.311111111111111,0.286111111111111,0.233333333333333,0.169444444444444,5.41451484978034,0.870787098551343,2.68589260156681,530.316666666667,190914
44930780,68,23,0.640555555555556,0.561111111111111,0.183333333333333,0.152777777777778,0.102777777777778,9.64157631955568,0.00457240460369616,2.17185031238024,416.505555555556,149942
45397727,67,61,0.492777777777778,0.325,0.130555555555556,0.227777777777778,0.316666666666667,6.28239210298363,0.440531898287114,1.25098483537266,498.175,179343
45860066,53,39,0.545,0.313888888888889,0.288888888888889,0.205555555555556,0.191666666666667,7.50819566025361,0.453556957468932,1.64579445514627,732.038888888889,263534
47434585,43,47,0.526666666666667,0.236111111111111,0.336111111111111,0.252777777777778,0.175,3.17283708960284,0.21102482496665,1.80935863155976,232.430555555556,83675
48384846,46,55,0.493888888888889,0.2,0.347222222222222,0.175,0.277777777777778,11.7085117559493,0.554827397251083,1.85911496443302,571.55,205758
48575921,41,66,0.455555555555556,0.222222222222222,0.161111111111111,0.288888888888889,0.327777777777778,5.17571846800785,0.757412376380276,2.06827037817501,644.527777777778,232030
48686129,49,47,0.571666666666667,0.397222222222222,0.205555555555556,0.255555555555556,0.141666666666667,4.94549426209847,0.00540910495342597,1.56755152817691,1313.73333333333,472944
48756483,68,39,0.577222222222222,0.383333333333333,0.238888888888889,0.258333333333333,0.119444444444444,5.41975111667384,0.00355329942019531,0.100670649262532,293.886111111111,105799
49206367,43,43,0.563888888888889,0.361111111111111,0.261111111111111,0.213888888888889,0.163888888888889,5.45626998199366,0.00556540274276624,0.59908215242631,592.736111111111,213385
50680211,51,62,0.467222222222222,0.230555555555556,0.177777777777778,0.288888888888889,0.302777777777778,6.48026409653065,0.924773040789511,1.38599224406483,371.963888888889,133907
50879904,34,55,0.447222222222222,0.191666666666667,0.216666666666667,0.227777777777778,0.363888888888889,1.39245649896867,0.83750915370659,0.226728505088058,624.905555555556,224966
51005789,57,46,0.503333333333333,0.269444444444444,0.255555555555556,0.197222222222222,0.277777777777778,9.55194988019101,0.836274301025374,-0.518937155363891,171.913888888889,61889
51022715,51,42,0.546111111111111,0.297222222222222,0.280555555555556,0.277777777777778,0.144444444444444,3.71683530885875,0.550631781409266,1.95598156304017,557.375,200655
51463173,70,45,0.597222222222222,0.352777777777778,0.380555555555556,0.166666666666667,0.1,4.17416792769044,0.656687793875676,2.62375549248737,430.058333333333,154821
51686832,44,45,0.464444444444444,0.127777777777778,0.430555555555556,0.0777777777777778,0.363888888888889,14.9475250570481,0.00909127303564861,-1.08089818748108,128.883333333333,46398
51884863,47,48,0.532777777777778,0.316666666666667,0.280555555555556,0.152777777777778,0.25,9.39077828023121,0.481962262413319,1.77818383089619,197.616666666667,71142
51978508,45,54,0.502222222222222,0.252777777777778,0.252777777777778,0.247222222222222,0.247222222222222,5.15236344258832,0.817059537156459,0.196169271961397,223.530555555556,80471
54244675,62,57,0.52,0.263888888888889,0.352777777777778,0.102777777777778,0.280555555555556,7.34004744199243,0.865067950271479,0.896047388553615,317.008333333333,114123
54575802,34,54,0.453333333333333,0.186111111111111,0.211111111111111,0.286111111111111,0.316666666666667,4.06024162235315,0.611202063870435,0.728482217871105,624.530555555556,224831
55577968,60,39,0.596666666666667,0.522222222222222,0.130555555555556,0.155555555555556,0.191666666666667,4.88402445765974,0.98582828218714,2.89896718028126,350.144444444444,126052
55651629,64,32,0.706666666666667,0.761111111111111,0.0361111111111111,0.177777777777778,0.025,21.8980077402912,0.00687341459340432,1.63486261646991,633.427777777778,228034
55698530,44,51,0.536111111111111,0.441666666666667,0.152777777777778,0.05,0.355555555555556,8.68187590052466,0.0117669572918657,1.55905221529128,724.925,260973
56652075,43,49,0.489444444444444,0.205555555555556,0.291666666666667,0.247222222222222,0.255555555555556,8.99700306263398,0.993633981576556,-2.1152282634569,390.230555555556,140483
56722591,54,37,0.631666666666667,0.45,0.363888888888889,0.0805555555555556,0.105555555555556,5.39279327359618,0.00951061245035071,2.48666484414264,459.677777777778,165484
56749897,55,56,0.457222222222222,0.15,0.247222222222222,0.341666666666667,0.261111111111111,6.85051787723717,0.455857963531091,0.317422800421198,228.147222222222,82133
58235166,55,50,0.49,0.225,0.255555555555556,0.263888888888889,0.255555555555556,4.59888357225812,0.600796373645074,1.12967573566285,454.791666666667,163725
58985153,64,44,0.597222222222222,0.388888888888889,0.355555555555556,0.108333333333333,0.147222222222222,6.06815098592256,0.405996795862573,1.67253946025023,784.533333333333,282432
59880047,55,43,0.506666666666667,0.197222222222222,0.35,0.241666666666667,0.211111111111111,2.62448243002221,0.418652917142291,0.677260348595153,608.6,219096
59945591,55,63,0.480555555555556,0.119444444444444,0.316666666666667,0.411111111111111,0.152777777777778,2.37904136924296,0.245527013053776,2.59342674044954,550.691666666667,198249
60287239,48,44,0.502222222222222,0.269444444444444,0.241666666666667,0.219444444444444,0.269444444444444,2.32251794279525,0.814287158547491,-0.0173938170564523,525.7,189252
60323577,57,51,0.503888888888889,0.236111111111111,0.3,0.211111111111111,0.252777777777778,6.13072532988494,0.61630999763851,0.716897035843548,377.522222222222,135908
60339174,66,62,0.521111111111111,0.302777777777778,0.233333333333333,0.230555555555556,0.233333333333333,6.18284592779737,0.591896618781814,1.43096646632776,153.013888888889,55085
60514179,60,36,0.545555555555556,0.4,0.155555555555556,0.216666666666667,0.227777777777778,13.188846897744,0.539821923706285,-0.667237057271289,262.933333333333,94656
60620268,55,53,0.508888888888889,0.258333333333333,0.297222222222222,0.175,0.269444444444444,6.23735195767843,0.585819743973044,0.719648660709404,603.794444444444,217366
60905151,62,42,0.551666666666667,0.358333333333333,0.227777777777778,0.227777777777778,0.186111111111111,8.94540757956534,0.476255640526635,0.513782867434743,2053.05,739098
61388494,44,68,0.496111111111111,0.205555555555556,0.3,0.263888888888889,0.230555555555556,3.80014287979708,0.73587630742634,0.999746643603462,357.316666666667,128634
61585480,41,46,0.448888888888889,0.0444444444444444,0.363888888888889,0.383333333333333,0.208333333333333,9.21935781543793,0.0683994900682657,0.886979668010399,736.166666666667,265020
62809177,55,29,0.515,0.197222222222222,0.405555555555556,0.172222222222222,0.225,1.70974158959316,0.523855553697722,2.45834833303825,605.469444444444,217969
63168819,66,48,0.523888888888889,0.327777777777778,0.188888888888889,0.258333333333333,0.225,6.17040991372417,0.565460020639662,1.6026735333884,648.747222222222,233549
65061698,56,48,0.521111111111111,0.377777777777778,0.105555555555556,0.261111111111111,0.255555555555556,7.34098261043324,0.162135778323526,2.12696771570206,329.344444444444,118564
65068712,51,40,0.500555555555556,0.238888888888889,0.269444444444444,0.247222222222222,0.244444444444444,21.9740554527336,0.704642702120988,-0.345363340536233,255.413888888889,91949
67291418,52,43,0.489444444444444,0.261111111111111,0.213888888888889,0.236111111111111,0.288888888888889,4.99399136774876,0.373575987367734,2.1791830961555,225.075,81027
67972928,55,63,0.480555555555556,0.236111111111111,0.211111111111111,0.272222222222222,0.280555555555556,13.1872826312707,0.707787813630829,1.56028371475458,328.85,118386
68126342,42,57,0.496666666666667,0.191666666666667,0.311111111111111,0.286111111111111,0.211111111111111,6.17425225580946,0.700135865437665,1.06789322424244,339.938888888889,122378
68218082,35,51,0.491666666666667,0.302777777777778,0.144444444444444,0.261111111111111,0.291666666666667,5.83303829516508,0.692117625404359,1.45574372480564,223.869444444444,80593
69535736,37,53,0.418333333333333,0.141666666666667,0.205555555555556,0.255555555555556,0.397222222222222,5.54335262369311,0.649049001510759,-0.0328763643731026,355.775,128079
69753694,35,51,0.5,0.275,0.208333333333333,0.258333333333333,0.258333333333333,3.59193525221588,0.000879504546219389,0.255133483652138,361.352777777778,130087
71679354,52,40,0.552222222222222,0.391666666666667,0.183333333333333,0.219444444444444,0.205555555555556,6.6529256947595,0.84318718919994,1.13416261999173,361.272222222222,130058
72046015,51,50,0.483333333333333,0.197222222222222,0.275,0.275,0.252777777777778,5.54018711813136,0.468447838808825,-1.69866083437602,526.708333333333,189615
72831984,55,49,0.537222222222222,0.308333333333333,0.25,0.261111111111111,0.180555555555556,9.10835625239614,0.626808490404699,-0.557615502067894,349.858333333333,125949
73774763,46,44,0.537222222222222,0.347222222222222,0.183333333333333,0.277777777777778,0.191666666666667,4.18066236171959,0.00338712778069644,0.196998935286834,990.513888888889,356585
75320256,55,50,0.513888888888889,0.269444444444444,0.244444444444444,0.272222222222222,0.213888888888889,9.99073593548831,0.766739183087795,1.4529003319195,441.241666666667,158847
76110706,51,66,0.484444444444444,0.247222222222222,0.255555555555556,0.169444444444444,0.327777777777778,14.3569949782136,0.542087044731982,2.08923996433695,398.905555555556,143606
76980482,52,47,0.456111111111111,0.166666666666667,0.222222222222222,0.336111111111111,0.275,1.94048525616163,0.84460129214537,1.13189357931703,273.025,98289
77071692,43,54,0.440555555555556,0.0944444444444444,0.333333333333333,0.252777777777778,0.319444444444444,8.00448688382179,0.200013506804714,1.70530552004262,349.15,125694
77920439,47,54,0.52,0.166666666666667,0.427777777777778,0.244444444444444,0.161111111111111,5.8243595243749,0.394699172863334,1.55863596037021,770.494444444444,277378
78810878,41,48,0.476666666666667,0.213888888888889,0.227777777777778,0.286111111111111,0.272222222222222,5.48135093394669,0.467318077910256,1.68878786522486,457.119444444444,164563
79127471,48,44,0.502777777777778,0.233333333333333,0.297222222222222,0.219444444444444,0.25,4.55488070322397,0.672871056996667,1.25140263727022,249.841666666667,89943
80191829,59,35,0.603888888888889,0.402777777777778,0.322222222222222,0.166666666666667,0.108333333333333,5.0732885832623,0.00587630585093091,2.08447366410909,434.941666666667,156579
80314144,46,47,0.512777777777778,0.227777777777778,0.325,0.230555555555556,0.216666666666667,7.81177815256807,0.755768774898113,1.10785123400608,255.363888888889,91931
80554673,50,49,0.396111111111111,0.0944444444444444,0.169444444444444,0.358333333333333,0.377777777777778,5.95660004622845,0.00505811252601131,0.468711342519441,73.75,26550
81282471,43,44,0.467222222222222,0.227777777777778,0.233333333333333,0.186111111111111,0.352777777777778,32.1593642960855,0.794933473623333,-1.71574055694146,547.508333333333,197103
83679801,58,51,0.527777777777778,0.322222222222222,0.258333333333333,0.155555555555556,0.263888888888889,5.05123602079989,0.710336829085577,2.52508504791854,490.872222222222,176714
84480786,68,42,0.543888888888889,0.302777777777778,0.305555555555556,0.2,0.191666666666667,8.24137725070562,0.61998720785262,1.35504613243816,207.061111111111,74542
85658262,52,63,0.489444444444444,0.219444444444444,0.244444444444444,0.3,0.236111111111111,4.77676292591842,0.652773218820906,0.549192965876906,477.319444444444,171835
87474678,45,45,0.598888888888889,0.372222222222222,0.311111111111111,0.255555555555556,0.0611111111111111,9.14797871464473,0.00800838123351432,0.858321597930888,437.663888888889,157559
87589326,60,49,0.507777777777778,0.169444444444444,0.380555555555556,0.269444444444444,0.180555555555556,3.50278981018764,0.739091507778248,1.41264129264195,500.119444444444,180043
88625619,46,49,0.468333333333333,0.211111111111111,0.177777777777778,0.352777777777778,0.258333333333333,4.1319389630694,0.565934990755537,1.64001710232937,584.747222222222,210509
89131001,47,60,0.47,0.227777777777778,0.227777777777778,0.211111111111111,0.333333333333333,5.26941530526791,0.645883482981596,-0.440841613642742,508.811111111111,183172
89443707,44,56,0.467777777777778,0.183333333333333,0.3,0.188888888888889,0.327777777777778,9.03650328485434,0.702002917189395,2.5409452152787,705.566666666667,254004
90138706,52,52,0.517222222222222,0.305555555555556,0.222222222222222,0.225,0.247222222222222,10.811325258851,0.684340459767737,1.82877116397022,684.461111111111,246406
90777428,50,60,0.497777777777778,0.35,0.0472222222222222,0.344444444444444,0.258333333333333,5.74505632305183,0.696568140033548,1.53634654802999,602.902777777778,217045
91251041,58,48,0.526666666666667,0.288888888888889,0.269444444444444,0.227777777777778,0.213888888888889,1.07745952648105,0.7926924653497,-0.46400577367211,978.097222222222,352115
91446342,65,58,0.522222222222222,0.280555555555556,0.280555555555556,0.208333333333333,0.230555555555556,5.03772253349049,0.7885904881565,1.59644499829073,477.677777777778,171964
91933452,63,22,0.655555555555556,0.386111111111111,0.541666666666667,0.0361111111111111,0.0361111111111111,14.4821757527012,0.00963297351718155,0.982516761880993,1147.53611111111,413113
92277026,58,45,0.538333333333333,0.286111111111111,0.275,0.283333333333333,0.155555555555556,2.6150404297987,0.581679650485695,1.2889941041814,1732.41111111111,623668
92771403,53,48,0.502777777777778,0.247222222222222,0.25,0.272222222222222,0.230555555555556,5.63006875929373,0.789706260651377,0.519834498532829,190.502777777778,68581
92997302,48,47,0.547222222222222,0.325,0.319444444444444,0.122222222222222,0.233333333333333,5.25054280919836,0.0755857636717654,2.91059053681552,228.238888888889,82166
93240998,37,63,0.459444444444444,0.188888888888889,0.233333333333333,0.263888888888889,0.313888888888889,4.09868853142033,0.502069092322899,2.66001639460502,1213.89444444444,437002
93606282,61,49,0.533333333333333,0.333333333333333,0.225,0.216666666666667,0.225,2.6915091828543,0.775627440502973,0.932035828127785,610.258333333333,219693
94027982,49,46,0.548333333333333,0.291666666666667,0.325,0.216666666666667,0.166666666666667,2.40063470909915,0.566884844179326,1.43539461469859,533.411111111111,192028
94698862,50,41,0.515,0.286111111111111,0.236111111111111,0.244444444444444,0.233333333333333,2.98124452613422,0.593135907495566,-1.80694426782687,494.055555555556,177860
95325517,52,55,0.525,0.280555555555556,0.263888888888889,0.255555555555556,0.2,3.85206458092161,0.74908103404597,0.527155417610505,402.161111111111,144778
95871759,53,44,0.520555555555556,0.247222222222222,0.355555555555556,0.15,0.247222222222222,5.33936742472572,0.415601511268994,2.27148462063455,224.591666666667,80853
96012964,53,32,0.529444444444444,0.305555555555556,0.252777777777778,0.225,0.216666666666667,5.72809214791156,0.850510435852201,1.96792777930221,619.544444444444,223036
96198187,42,45,0.501111111111111,0.316666666666667,0.15,0.255555555555556,0.277777777777778,3.73206013412823,0.30964437453712,2.18055152378057,517.166666666667,186180
96420932,45,60,0.516111111111111,0.252777777777778,0.272222222222222,0.277777777777778,0.197222222222222,1.98261007354251,0.453464529325087,1.5176775412201,613.044444444444,220696
97718853,42,59,0.465555555555556,0.175,0.272222222222222,0.258333333333333,0.294444444444444,7.53483866669456,0.768509395924066,1.7888365523936,560.108333333333,201639
