subID,gems,bomb,igbias,pGems,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
40126873,46,41,5.33333333333333,0.515555555555556,0.305555555555556,0.202777777777778,0.255555555555556,0.236111111111111,9.18906661921932,0.750153407219299,1.47680304499321,272.661111111111,272.661111111111
40792425,72,34,4.5,0.656666666666667,0.566666666666667,0.216666666666667,0.15,0.0666666666666667,8.07970986588667,0.0250810877686446,0.691399443842744,268.1,268.1
41006422,49,47,0.5,0.514444444444444,0.272222222222222,0.252777777777778,0.25,0.225,3.11504827329385,0.925578972983291,0.276292310458258,325.908333333333,325.908333333333
41415780,64,46,2.33333333333333,0.533333333333333,0.241666666666667,0.377777777777778,0.186111111111111,0.194444444444444,7.14874734235843,0.0197293981619103,-1.10023354651159,379.738888888889,379.738888888889
42780022,49,60,4,0.438333333333333,0.155555555555556,0.227777777777778,0.269444444444444,0.347222222222222,1.83941030522723,0.582868781213484,2.17266661750204,1326.84444444444,1326.84444444444
45823419,43,52,-0.166666666666667,0.541111111111111,0.361111111111111,0.169444444444444,0.283333333333333,0.186111111111111,6.04165890375186,0.663526413428561,2.32625712849491,459.327777777778,459.327777777778
45985203,54,41,3,0.481666666666667,0.188888888888889,0.252777777777778,0.336111111111111,0.222222222222222,5.30275842242916,0.546095408476884,0.815858932120226,236.044444444444,236.044444444444
46523390,35,48,0,0.498333333333333,0.261111111111111,0.236111111111111,0.236111111111111,0.266666666666667,3.588000233862,0.00175575313526345,-2.68004328116679,387.938888888889,387.938888888889
46635588,45,45,3.16666666666667,0.474444444444444,0.147222222222222,0.305555555555556,0.319444444444444,0.227777777777778,4.3760502220964,0.391357820117506,1.44367955797703,449.380555555556,449.380555555556
47689911,50,53,4,0.526111111111111,0.275,0.283333333333333,0.238888888888889,0.202777777777778,3.77160591213097,0.645141634426829,1.34038429313134,412.980555555556,412.980555555556
48361546,48,51,5.33333333333333,0.501666666666667,0.286111111111111,0.202777777777778,0.244444444444444,0.266666666666667,6.71760521013523,0.389008598117951,1.53705602551065,579.508333333333,579.508333333333
48448271,49,50,1.66666666666667,0.532222222222222,0.294444444444444,0.247222222222222,0.283333333333333,0.175,7.6247753169116,0.555791613724466,1.76286259059594,423.244444444444,423.244444444444
48563759,43,64,4.16666666666667,0.514444444444444,0.322222222222222,0.125,0.355555555555556,0.197222222222222,8.49272618634048,0.633770103117328,0.0717881854797799,574.633333333333,574.633333333333
49348775,37,51,0,0.474444444444444,0.241666666666667,0.191666666666667,0.263888888888889,0.302777777777778,3.03578143185819,0.760331643933968,1.59708246609672,527.713888888889,527.713888888889
50123955,37,65,6,0.425,0.130555555555556,0.158333333333333,0.416666666666667,0.294444444444444,4.36887323078431,0.269877584232825,3.01652753817803,782.538888888889,782.538888888889
51236223,46,48,0,0.493333333333333,0.261111111111111,0.2,0.283333333333333,0.255555555555556,6.6512387853645,0.598845631742195,1.178816625418,364.633333333333,364.633333333333
51328267,50,54,1.5,0.528888888888889,0.275,0.244444444444444,0.330555555555556,0.15,4.2075602308623,0.882139597459441,0.121096058713897,519.430555555556,519.430555555556
51594250,44,42,0,0.500555555555556,0.297222222222222,0.213888888888889,0.183333333333333,0.305555555555556,6.32830726048163,0.996391250105774,-2.81299894862671,448.041666666667,448.041666666667
51837131,65,37,1.83333333333333,0.599444444444445,0.616666666666667,0.0194444444444444,0.108333333333333,0.255555555555556,5.76127452036175,0.454679350938369,3.19410033810911,1795.39444444444,1795.39444444444
52722333,65,43,3.83333333333333,0.607222222222222,0.341666666666667,0.463888888888889,0.0833333333333333,0.111111111111111,5.5286602304737,0.237606176904171,2.58311455965317,325.219444444444,325.219444444444
53631773,56,67,0.5,0.476111111111111,0.266666666666667,0.169444444444444,0.241666666666667,0.322222222222222,4.46447527758832,0.316587779941302,2.08968118481266,434.919444444444,434.919444444444
54575500,57,23,0.166666666666667,0.711666666666667,0.780555555555556,0.0388888888888889,0.138888888888889,0.0416666666666667,12.9164378666889,0.0132011472959112,1.90952188658307,554.225,554.225
55083781,52,50,6,0.483888888888889,0.191666666666667,0.263888888888889,0.316666666666667,0.227777777777778,6.16823227436356,0.787604228340023,1.38078052639176,172.947222222222,172.947222222222
56015308,57,46,6,0.536111111111111,0.283333333333333,0.219444444444444,0.391666666666667,0.105555555555556,8.98730625951255,0.392163428485438,1.93909062070374,284.711111111111,284.711111111111
56768179,48,64,6,0.458888888888889,0.175,0.241666666666667,0.286111111111111,0.297222222222222,7.29755561661591,0.61696766058047,0.804905814073826,623.65,623.65
57525664,60,39,6,0.594444444444444,0.483333333333333,0.188888888888889,0.144444444444444,0.183333333333333,3.56718706429258,0.375465187247965,2.34303757048405,858.125,858.125
58335299,70,29,-0.833333333333333,0.697777777777778,0.663888888888889,0.202777777777778,0.0916666666666667,0.0416666666666667,3.24106370645052,0.0358309643627085,3.42242102021151,496.091666666667,496.091666666667
58501475,64,41,0.833333333333333,0.522222222222222,0.269444444444444,0.288888888888889,0.225,0.216666666666667,3.23577965437807,0.529731332957744,1.70458328069778,530.608333333333,530.608333333333
58703369,49,44,0,0.571666666666667,0.311111111111111,0.361111111111111,0.202777777777778,0.125,4.4590253114552,0.307491076818196,0.17676166740515,274.233333333333,274.233333333333
59106495,50,48,1.16666666666667,0.547222222222222,0.341666666666667,0.202777777777778,0.305555555555556,0.15,3.24427569927247,0.273972737227077,2.42251639409837,403.1,403.1
60937790,46,48,0,0.507222222222222,0.261111111111111,0.283333333333333,0.186111111111111,0.269444444444444,1.68882540306063,0.0641471116803446,0.402834012563671,1846.65,1846.65
61025547,57,38,-1.83333333333333,0.541666666666667,0.266666666666667,0.377777777777778,0.152777777777778,0.202777777777778,1.72018126203976,0.17889788462425,2.41078498718919,317.536111111111,317.536111111111
61169519,53,30,0.166666666666667,0.685555555555556,0.694444444444444,0.1,0.144444444444444,0.0611111111111111,8.64151187956641,0.0114683033760605,1.6149285818323,1176.02777777778,1176.02777777778
61617564,61,49,4.83333333333333,0.512777777777778,0.288888888888889,0.194444444444444,0.308333333333333,0.208333333333333,6.35008291812999,0.788369649168642,1.99613695100244,432.202777777778,432.202777777778
62279423,41,50,3.16666666666667,0.496111111111111,0.241666666666667,0.247222222222222,0.261111111111111,0.25,3.10841240511305,0.917807697640048,-1.1320354899297,1396.53888888889,1396.53888888889
62945348,46,48,-1,0.493333333333333,0.230555555555556,0.247222222222222,0.280555555555556,0.241666666666667,6.35686278265373,0.75996212312147,1.02634081165172,259.075,259.075
63631304,39,62,5,0.443333333333333,0.152777777777778,0.311111111111111,0.136111111111111,0.4,6.4431272793644,0.519984873824812,2.27310300725324,402.691666666667,402.691666666667
64191409,62,48,0.5,0.529444444444444,0.313888888888889,0.238888888888889,0.227777777777778,0.219444444444444,11.0847698151149,0.616892369940289,2.43019503785274,405.813888888889,405.813888888889
64627606,56,59,5.33333333333333,0.516111111111111,0.213888888888889,0.3,0.338888888888889,0.147222222222222,3.7774534139246,0.482044821170591,1.03960545226991,368.15,368.15
64775863,58,47,1.66666666666667,0.526111111111111,0.3,0.277777777777778,0.175,0.247222222222222,11.0896131522988,0.719648645032117,1.77243502664402,297.908333333333,297.908333333333
65051914,45,69,5.33333333333333,0.500555555555556,0.291666666666667,0.108333333333333,0.411111111111111,0.188888888888889,5.37168725836506,0.791044078446038,2.17691462548585,439.669444444444,439.669444444444
65124110,59,48,6,0.531666666666667,0.319444444444444,0.213888888888889,0.272222222222222,0.194444444444444,3.15984088759095,0.644492533764964,1.22324003968198,883.658333333333,883.658333333333
65134362,54,48,1.5,0.483333333333333,0.191666666666667,0.302777777777778,0.236111111111111,0.269444444444444,6.00886123171705,0.669665549755323,1.47078627049745,272.380555555556,272.380555555556
66608541,47,40,6,0.547222222222222,0.341666666666667,0.266666666666667,0.177777777777778,0.213888888888889,3.7802096854337,0.890503967527063,0.843228026810699,96.4305555555556,96.4305555555556
66864937,42,70,6,0.457777777777778,0.227777777777778,0.183333333333333,0.238888888888889,0.35,3.70840334804257,0.467742203135158,2.12884160038262,483.486111111111,483.486111111111
67987676,44,57,3.83333333333333,0.529444444444444,0.261111111111111,0.313888888888889,0.236111111111111,0.188888888888889,5.45607206477615,0.598663573923262,0.463571638224862,611.291666666667,611.291666666667
68009714,61,55,6,0.534444444444444,0.291666666666667,0.255555555555556,0.286111111111111,0.166666666666667,14.5295511574216,0.548371265015421,1.00956939636965,308.027777777778,308.027777777778
69118564,48,55,-1.5,0.52,0.355555555555556,0.169444444444444,0.194444444444444,0.280555555555556,7.64802306960165,0.866778225446846,1.14456637708484,300.319444444444,300.319444444444
70926757,60,58,2.66666666666667,0.490555555555556,0.263888888888889,0.188888888888889,0.283333333333333,0.263888888888889,11.0122839794201,0.408274942295695,0.203930444563353,457.563888888889,457.563888888889
71867508,44,52,3.83333333333333,0.485,0.194444444444444,0.277777777777778,0.286111111111111,0.241666666666667,3.66438169107451,0.777704417878463,-0.525440996035676,860.644444444444,860.644444444444
71881303,52,42,3,0.497777777777778,0.269444444444444,0.213888888888889,0.252777777777778,0.263888888888889,5.76261552521018,0.698822605466458,1.63036923995117,398.786111111111,398.786111111111
72291274,55,39,0,0.552222222222222,0.397222222222222,0.216666666666667,0.136111111111111,0.25,2.33135287876434,0.55009004087919,0.196567438601033,1525.76388888889,1525.76388888889
73292920,52,45,4.33333333333333,0.516666666666667,0.247222222222222,0.325,0.191666666666667,0.236111111111111,16.2474092830992,0.701586056830788,0.745612794708981,456.697222222222,456.697222222222
73661737,50,53,0.166666666666667,0.482777777777778,0.238888888888889,0.211111111111111,0.275,0.275,5.55898629431488,0.934955007896516,2.2388703449483,533.763888888889,533.763888888889
73820082,75,51,6,0.627222222222222,0.502777777777778,0.183333333333333,0.261111111111111,0.0527777777777778,7.91520680109139,0.230470367147051,2.17526144698613,607.5,607.5
74054277,50,51,1,0.548888888888889,0.355555555555556,0.238888888888889,0.2,0.205555555555556,3.41965557403558,0.42120645793811,0.963032420607389,754.155555555556,754.155555555556
74391851,51,38,4.83333333333333,0.554444444444444,0.338888888888889,0.272222222222222,0.211111111111111,0.177777777777778,4.68558468490103,0.525302608886511,0.653277469085848,341.522222222222,341.522222222222
74637844,44,54,-2.33333333333333,0.52,0.319444444444444,0.213888888888889,0.213888888888889,0.252777777777778,3.6769182107127,0.00363553749916088,0.841855979410719,1689.85,1689.85
74750001,46,44,6,0.497777777777778,0.233333333333333,0.277777777777778,0.233333333333333,0.255555555555556,9.33901282696613,0.978114736741461,-2.34953822870457,225.102777777778,225.102777777778
76317503,53,45,0,0.493333333333333,0.211111111111111,0.275,0.283333333333333,0.230555555555556,2.71204980442935,0.953351405581828,0.540099178000932,519.661111111111,519.661111111111
77256826,50,41,6,0.541666666666667,0.283333333333333,0.333333333333333,0.191666666666667,0.191666666666667,3.51253298035724,0.0070540554771064,1.64993399938826,279.438888888889,279.438888888889
77845090,36,44,5.16666666666667,0.485,0.216666666666667,0.219444444444444,0.336111111111111,0.227777777777778,5.92683417613346,0.359786633472555,1.46409807747641,471.955555555556,471.955555555556
78154490,42,42,2,0.527222222222222,0.283333333333333,0.236111111111111,0.313888888888889,0.166666666666667,1.55077894384917,0.45900412042256,1.20156494012181,690.277777777778,690.277777777778
78857273,42,46,4.16666666666667,0.472777777777778,0.188888888888889,0.261111111111111,0.275,0.275,4.14958788178973,0.582582319831634,0.655082570147252,906.547222222222,906.547222222222
78911065,59,50,6,0.522222222222222,0.272222222222222,0.288888888888889,0.216666666666667,0.222222222222222,4.75349893361562,0.574623057286403,1.80246981718595,304.5,304.5
79608217,39,49,0,0.492222222222222,0.261111111111111,0.222222222222222,0.233333333333333,0.283333333333333,8.61743825723821,0.825604390433786,1.76619788119055,187.525,187.525
80270450,52,57,0,0.535555555555556,0.297222222222222,0.266666666666667,0.252777777777778,0.183333333333333,1.86368564355383,0.74519303226368,1.12051747033555,217.069444444444,217.069444444444
80392102,51,55,1.33333333333333,0.497777777777778,0.205555555555556,0.283333333333333,0.305555555555556,0.205555555555556,8.86861855126698,0.489934090512928,0.582077611980027,504.405555555556,504.405555555556
81048313,40,44,0,0.596666666666667,0.408333333333333,0.280555555555556,0.197222222222222,0.113888888888889,6.61765736427268,0.0164117933994979,0.540282332118433,304.394444444444,304.394444444444
81210373,66,18,3,0.716666666666667,0.830555555555556,0,0.0916666666666667,0.0777777777777778,8.97811563915772,0.00901919152513261,3.23451248997121,650.355555555556,650.355555555556
81998992,74,47,2,0.545555555555556,0.397222222222222,0.175,0.186111111111111,0.241666666666667,5.1068816166208,0.39924932682042,2.1791008990576,380.561111111111,380.561111111111
82123600,42,41,-2,0.573888888888889,0.422222222222222,0.169444444444444,0.263888888888889,0.144444444444444,5.47380754502857,0.0177084695838772,1.04488692280843,495.825,495.825
83010476,37,51,-0.5,0.511666666666667,0.233333333333333,0.291666666666667,0.275,0.2,3.5386680429261,0.00693165192748784,0.201355602534272,677.744444444444,677.744444444444
83301126,40,32,6,0.582222222222222,0.419444444444444,0.244444444444444,0.163888888888889,0.172222222222222,1.16251249335368,0.307915792512808,1.94048757191968,360.141666666667,360.141666666667
84091081,55,55,3.66666666666667,0.513888888888889,0.252777777777778,0.275,0.261111111111111,0.211111111111111,2.60156246330523,0.482918866431912,2.53649834937902,397.905555555556,397.905555555556
84556729,53,52,4.66666666666667,0.490555555555556,0.230555555555556,0.208333333333333,0.344444444444444,0.216666666666667,6.56757873872872,0.627966313229183,1.58980229007867,642.983333333333,642.983333333333
84846454,44,52,6,0.516111111111111,0.191666666666667,0.402777777777778,0.2,0.205555555555556,7.88368122232735,0.499144400632343,1.492875280074,419.311111111111,419.311111111111
84915197,50,66,-0.833333333333333,0.480555555555556,0.241666666666667,0.194444444444444,0.288888888888889,0.275,4.07365047116631,0.659200979303749,0.850408871433682,1211.25833333333,1211.25833333333
86054972,59,50,2.33333333333333,0.525,0.277777777777778,0.277777777777778,0.236111111111111,0.208333333333333,2.44087482548224,0.736660364961796,-1.33682921927648,230.830555555556,230.830555555556
86056383,64,46,6,0.516111111111111,0.288888888888889,0.230555555555556,0.252777777777778,0.227777777777778,4.28413639224416,0.67004349414723,1.10035581990337,776.811111111111,776.811111111111
