gems,bomb,igbias,pBurn,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
45,53,2.66666666666666,0.508888888888889,0.247222222222222,0.225,0.263888888888889,0.263888888888889,3.01507508609157,0.80067359241838,0.402967520082978,211.972222222222,76310
54,56,2,0.526111111111111,0.133333333333333,0.413888888888889,0.141666666666667,0.311111111111111,5.08134913004392,0.763946766741795,2.86482270599826,455.211111111111,163876
60,48,4,0.477222222222222,0.277777777777778,0.211111111111111,0.358333333333333,0.152777777777778,3.29387547464109,0.546864485147991,2.44112255058593,414.919444444444,149371
56,44,3,0.508888888888889,0.280555555555556,0.191666666666667,0.230555555555556,0.297222222222222,4.43274554146473,0.640515731009731,2.83360460752071,557.577777777778,200728
46,57,4.5,0.532222222222222,0.211111111111111,0.172222222222222,0.361111111111111,0.255555555555556,4.51425014419185,0.650248335295849,-0.863657010236625,444.352777777778,159967
62,53,5.33333333333333,0.518888888888889,0.172222222222222,0.325,0.238888888888889,0.263888888888889,18.4558781242482,0.456786781398766,-0.383423798248355,300.327777777778,108118
57,43,0.33333333333333,0.481111111111111,0.383333333333333,0.141666666666667,0.161111111111111,0.313888888888889,6.09564568754768,0.0209206147468956,-0.18724377249488,139.930555555556,50375
55,45,3,0.511666666666667,0.175,0.3,0.316666666666667,0.208333333333333,3.69177058448424,0.478588154112029,1.04281053882388,423.277777777778,152380
56,41,3.83333333333333,0.490555555555556,0.25,0.252777777777778,0.291666666666667,0.205555555555556,2.91820191784637,0.652279784915368,1.47816830013474,475.497222222222,171179
57,40,4.83333333333333,0.48,0.244444444444444,0.288888888888889,0.288888888888889,0.177777777777778,7.94958612874001,0.26543549437173,1.52902864046587,780.677777777778,281044
54,66,1.66666666666666,0.538333333333333,0.202777777777778,0.258333333333333,0.183333333333333,0.355555555555556,8.53197949591685,0.457159882099623,0.983149886716681,769.008333333333,276843
52,39,4.66666666666667,0.496666666666667,0.277777777777778,0.205555555555556,0.272222222222222,0.244444444444444,2.93626732141641,0.755694940560599,0.46168253671118,671.536111111111,241753
57,36,0.66666666666667,0.485,0.238888888888889,0.294444444444444,0.269444444444444,0.197222222222222,6.20578088520057,0.605957923699925,2.73592715392426,284.394444444444,102382
53,33,2,0.49,0.244444444444444,0.277777777777778,0.261111111111111,0.216666666666667,4.19904125575675,0.275210831023462,2.13206625735076,401.930555555556,144695
68,56,3.83333333333333,0.487777777777778,0.283333333333333,0.197222222222222,0.316666666666667,0.202777777777778,5.77611062042663,0.628919589722977,1.09034025911319,541.427777777778,194914
49,68,3.16666666666667,0.561666666666667,0.116666666666667,0.252777777777778,0.336111111111111,0.294444444444444,4.93673607449237,0.396051736553533,1.77584202642908,1832.11388888889,659561
49,56,0,0.496666666666667,0.280555555555556,0.188888888888889,0.297222222222222,0.233333333333333,26.3887196203803,0.422737416751323,-0.206160225973279,252.794444444444,91006
53,53,2.66666666666667,0.515,0.286111111111111,0.166666666666667,0.233333333333333,0.313888888888889,5.42464569444296,0.419260432613444,2.49887471379446,1212.51666666667,436506
52,50,0.66666666666667,0.498888888888889,0.211111111111111,0.311111111111111,0.25,0.227777777777778,3.66636525108342,0.00251385599270684,-0.152834366656629,650.558333333333,234201
38,62,5.33333333333333,0.602222222222222,0.138888888888889,0.0944444444444444,0.383333333333333,0.383333333333333,10.3426487210189,0.00605543908338966,0.653978035202482,2292.71944444444,825379
38,49,3.33333333333333,0.501666666666667,0.272222222222222,0.205555555555556,0.263888888888889,0.258333333333333,2.65751785263767,0.0149928939490238,-0.78065988060094,262.85,94626
39,52,0.166666666666665,0.508333333333333,0.191666666666667,0.358333333333333,0.166666666666667,0.283333333333333,4.72790401456083,0.516119981085993,1.87574614716817,663.302777777778,238789
56,51,2.66666666666667,0.479444444444444,0.327777777777778,0.194444444444444,0.230555555555556,0.247222222222222,26.8229876139027,0.814275507873045,-0.916755065982552,268.158333333333,96537
51,46,2.83333333333333,0.497777777777778,0.236111111111111,0.186111111111111,0.430555555555556,0.147222222222222,7.31269900507252,0.456530288173193,1.34597742651146,573.097222222222,206315
49,50,3.66666666666667,0.518333333333333,0.230555555555556,0.219444444444444,0.277777777777778,0.272222222222222,4.46503274126763,0.663142140794067,1.63139132659031,576.580555555556,207569
51,47,4.5,0.486666666666667,0.236111111111111,0.313888888888889,0.230555555555556,0.219444444444444,4.318919566573,0.57223939395828,2.63888226892532,507.852777777778,182827
37,41,6,0.483888888888889,0.0861111111111111,0.630555555555556,0.0611111111111111,0.222222222222222,6.14647066481627,0.669892203020298,3.68032644838097,1057.41944444444,380671
47,39,1.5,0.441111111111111,0.222222222222222,0.45,0.227777777777778,0.1,4.56198830319532,0.00729427338454704,2.11658526334595,238.783333333333,85962
50,55,3.66666666666667,0.521666666666667,0.219444444444444,0.252777777777778,0.227777777777778,0.3,2.03340570243093,0.962236926743625,0.633886113630965,590.447222222222,212561
54,49,2.66666666666667,0.502222222222222,0.222222222222222,0.2,0.422222222222222,0.155555555555556,6.76668476087025,0.00847046956139435,0.399490270330383,2561.18055555556,922025
44,52,2.33333333333333,0.466666666666667,0.0305555555555556,0.666666666666667,0.241666666666667,0.0611111111111111,8.47611233457174,0.0189989636755888,3.10154203233999,260.016666666667,93606
54,54,2.33333333333333,0.536666666666667,0.161111111111111,0.338888888888889,0.155555555555556,0.344444444444444,2.56848065788669,0.468363766832556,1.36979869372604,1373.19722222222,494351
39,40,2,0.476111111111111,0.277777777777778,0.288888888888889,0.208333333333333,0.225,2.17065094217677,0.486483144446924,2.83467724180089,656.202777777778,236233
43,57,0.333333333333335,0.517222222222222,0.263888888888889,0.180555555555556,0.261111111111111,0.294444444444444,3.53320496193708,0.00348877206194479,0.430525080661787,183.858333333333,66189
51,63,5.33333333333333,0.506111111111111,0.238888888888889,0.175,0.402777777777778,0.183333333333333,3.00418930104975,0.443621594462966,0.517640933449851,285.65,102834
30,47,2.83333333333333,0.578333333333333,0.188888888888889,0.0944444444444444,0.352777777777778,0.363888888888889,9.29303166191504,0.0131002161399952,0.405831650293861,130.213888888889,46877
47,53,3.33333333333333,0.532777777777778,0.241666666666667,0.183333333333333,0.244444444444444,0.330555555555556,8.46670312357726,0.744083980974507,1.06635175457466,820.802777777778,295489
44,56,2.16666666666667,0.51,0.216666666666667,0.305555555555556,0.188888888888889,0.288888888888889,7.53670704221673,0.613816056204572,1.25700686998088,199.969444444444,71989
49,52,1.5,0.493333333333333,0.302777777777778,0.194444444444444,0.236111111111111,0.266666666666667,4.5222503461963,0.00908994304173519,-1.02062085784331,671.911111111111,241888
43,50,2,0.519444444444444,0.277777777777778,0.105555555555556,0.358333333333333,0.258333333333333,5.61824728178948,0.477098126183852,2.0177873514268,346.927777777778,124894
52,56,2,0.486111111111111,0.308333333333333,0.186111111111111,0.272222222222222,0.233333333333333,9.26070706204618,0.787677626964792,-0.528013163849114,536.316666666667,193074
35,48,5.5,0.512777777777778,0.261111111111111,0.213888888888889,0.225,0.3,0.837227776841019,0.953324470688458,-0.254981921725573,421.172222222222,151622
54,42,4,0.476666666666667,0.280555555555556,0.272222222222222,0.230555555555556,0.216666666666667,2.38608101457771,0.756537725500679,2.06694728053887,835.263888888889,300695
52,49,2,0.502222222222222,0.216666666666667,0.277777777777778,0.283333333333333,0.222222222222222,6.09006785829216,0.994262580863279,1.24272172000693,451.227777777778,162442
48,52,2.5,0.487222222222222,0.25,0.297222222222222,0.219444444444444,0.233333333333333,14.5312052041796,0.726146841529135,1.47593436934663,318.855555555556,114788
54,47,3.33333333333333,0.515555555555556,0.241666666666667,0.222222222222222,0.252777777777778,0.283333333333333,2.97275792242865,0.988700385074584,0.388287273159899,679.211111111111,244516
36,70,1,0.523333333333333,0.0611111111111111,0.519444444444444,0.161111111111111,0.258333333333333,7.51366607708405,0.0350760872994577,0.941952163107919,1264.35555555556,455168
46,70,0.333333333333335,0.517777777777778,0.238888888888889,0.238888888888889,0.216666666666667,0.305555555555556,8.4635006261199,0.541491034698936,-0.529354915028662,404.638888888889,145670
56,43,2.16666666666667,0.479444444444444,0.219444444444444,0.35,0.244444444444444,0.186111111111111,3.91677350985554,0.564480752344659,1.16607713598943,1021.31111111111,367672
57,34,2,0.460555555555556,0.341666666666667,0.222222222222222,0.227777777777778,0.208333333333333,11.0348464390797,0.489520518663423,0.65958420602279,162.541666666667,58515
33,60,2.66666666666667,0.525,0.191666666666667,0.277777777777778,0.244444444444444,0.286111111111111,6.29940273890973,0.449501673345891,1.3775532170418,972.883333333333,350238
43,44,2.16666666666667,0.505,0.222222222222222,0.241666666666667,0.325,0.211111111111111,2.53553382885114,0.812249182601455,1.26260056089435,314.575,113247
59,51,-0.5,0.473888888888889,0.311111111111111,0.266666666666667,0.163888888888889,0.258333333333333,7.24051177961267,0.715936683067461,1.65197447374202,988.991666666667,356037
59,51,3,0.497777777777778,0.197222222222222,0.322222222222222,0.275,0.205555555555556,9.12837603849059,0.619848273129773,1.7971705856546,293.358333333333,105609
51,33,-3.5,0.488888888888889,0.219444444444444,0.327777777777778,0.241666666666667,0.211111111111111,2.25179973793004,0.744389866642358,0.271695524561117,452.572222222222,162926
58,54,1.33333333333333,0.495555555555556,0.252777777777778,0.205555555555556,0.352777777777778,0.188888888888889,11.7097239836449,0.794510821438369,1.18385367392746,221.877777777778,79876
50,57,2.33333333333333,0.518333333333333,0.275,0.136111111111111,0.311111111111111,0.277777777777778,7.36815033066365,0.800452756240487,1.76102477416009,794.105555555556,285878
56,46,3.33333333333333,0.477777777777778,0.305555555555556,0.280555555555556,0.133333333333333,0.280555555555556,14.7232145055821,0.724188255890192,1.48395735848669,722.688888888889,260168
53,23,3.16666666666667,0.346111111111111,0.633333333333333,0.1,0.169444444444444,0.0972222222222222,12.851963998132,0.00957416680783587,1.6206409562813,376.347222222222,135485
57,65,2,0.563888888888889,0.138888888888889,0.294444444444444,0.175,0.391666666666667,3.62877821739962,0.306862167330111,2.96897385611695,581.913888888889,209489
40,54,3.33333333333334,0.531666666666667,0.152777777777778,0.302777777777778,0.277777777777778,0.266666666666667,3.83360078789601,0.0103892995197822,-0.00599033622854447,601.833333333333,216660
60,47,6,0.508333333333333,0.175,0.336111111111111,0.261111111111111,0.227777777777778,9.37017008519632,0.600170049290404,1.65082804550744,298.997222222222,107639
54,53,5.83333333333333,0.537222222222222,0.188888888888889,0.244444444444444,0.258333333333333,0.308333333333333,4.16699099900891,0.646574226557764,0.660318952598257,382.813888888889,137813
41,61,5.33333333333333,0.559444444444445,0.130555555555556,0.294444444444444,0.222222222222222,0.352777777777778,3.13642042202812,0.537349035540282,1.37560398119358,740.988888888889,266756
36,67,3.33333333333333,0.583888888888889,0.177777777777778,0.141666666666667,0.263888888888889,0.416666666666667,8.87700683882136,0.668035166145816,1.45683252290376,864.330555555556,311159
44,59,2,0.513333333333333,0.211111111111111,0.291666666666667,0.216666666666667,0.280555555555556,6.71996541257528,0.885903181024799,0.57441896346063,298.005555555556,107282
43,42,2,0.5,0.202777777777778,0.305555555555556,0.280555555555556,0.211111111111111,1.98967905087658,0.87052636292951,2.01954348272683,1205.47777777778,433972
38,34,0.5,0.529444444444444,0.175,0.272222222222222,0.283333333333333,0.269444444444444,1.6459840057951,0.696593113654981,1.7388413827429,466.202777777778,167833
56,39,2.33333333333333,0.474444444444444,0.255555555555556,0.302777777777778,0.255555555555556,0.186111111111111,5.61434423284885,0.767724675007044,0.813127606109078,501.475,180531
54,28,0,0.412777777777778,0.341666666666667,0.297222222222222,0.316666666666667,0.0444444444444444,13.6865058500623,0.0102586506422861,0.631727188180271,316.266666666667,113856
45,39,4.66666666666666,0.47,0.344444444444444,0.172222222222222,0.272222222222222,0.211111111111111,6.23338826976647,0.550240452266981,0.412103764566341,407.066666666667,146544
43,50,5.66666666666667,0.518888888888889,0.233333333333333,0.227777777777778,0.25,0.288888888888889,2.01852972950372,0.450113050938111,-0.369752981180808,2854.29444444444,1027546
51,49,2,0.505,0.258333333333333,0.225,0.25,0.266666666666667,8.95999165746328,0.870313669407451,-0.902889649564109,271.658333333333,97797
60,42,3.66666666666667,0.469444444444444,0.222222222222222,0.347222222222222,0.291666666666667,0.138888888888889,2.8679978805889,0.537083393604322,2.50715366801012,737.447222222222,265481
41,57,5.33333333333333,0.515555555555556,0.227777777777778,0.286111111111111,0.166666666666667,0.319444444444444,6.4633240283178,0.897036817023652,0.713058864796555,423.661111111111,152518
42,42,1.33333333333334,0.493888888888889,0.238888888888889,0.266666666666667,0.280555555555556,0.213888888888889,3.58408165901329,0.000767522736926052,0.66280499788304,124.944444444444,44980
40,47,0,0.509444444444444,0.219444444444444,0.208333333333333,0.377777777777778,0.194444444444444,12.164017993567,0.694039658794745,1.81866348049654,261.322222222222,94076
70,53,3.66666666666667,0.411111111111111,0.358333333333333,0.377777777777778,0.113888888888889,0.15,5.28821500097741,0.37340600532899,2.54965904428391,355.027777777778,127810
45,53,3.66666666666667,0.49,0.291666666666667,0.238888888888889,0.197222222222222,0.272222222222222,5.63009862887367,0.556173070609169,1.30800319108583,125.983333333333,45354
43,43,0.833333333333335,0.482777777777778,0.255555555555556,0.355555555555556,0.108333333333333,0.280555555555556,1.69233713244972,0.725543584027141,1.05135834086631,2607.63333333333,938748
56,60,3,0.492222222222222,0.225,0.280555555555556,0.302777777777778,0.191666666666667,5.85847619097866,0.198828431801316,-0.047335769254054,258.205555555556,92954
50,53,1.33333333333333,0.500555555555556,0.233333333333333,0.3,0.197222222222222,0.269444444444444,3.33351899130773,0.460994961757204,0.446859366633705,1011.84722222222,364265
48,50,4.5,0.538888888888889,0.255555555555556,0.133333333333333,0.272222222222222,0.338888888888889,10.6687789193349,0.00953605054460225,-1.24774552588042,985.741666666667,354867
48,64,6,0.518333333333333,0.269444444444444,0.202777777777778,0.194444444444444,0.333333333333333,5.08180393148527,0.219897021361625,2.68277504963677,225.861111111111,81310
33,52,6,0.555,0.0916666666666667,0.255555555555556,0.438888888888889,0.213888888888889,3.76507872660615,0.500650527631429,0.95345791973016,1079.18055555556,388505
53,31,6,0.420555555555556,0.375,0.15,0.472222222222222,0.00277777777777778,11.0435567294777,0.0140367677822464,0.658349212663944,93.1055555555556,33518
51,47,3,0.491666666666667,0.191666666666667,0.261111111111111,0.444444444444444,0.102777777777778,4.16345175298561,0.0975604523292409,2.50508019280616,3303.875,1189395
43,49,6,0.515,0.183333333333333,0.394444444444444,0.0861111111111111,0.336111111111111,4.24174369143208,0.399742104019388,0.809007555165193,930.727777777778,335062
26,71,0.66666666666667,0.599444444444444,0.152777777777778,0.141666666666667,0.261111111111111,0.444444444444444,5.12195518309221,0.0183828187320356,-0.0201104058856028,570.211111111111,205276
33,40,2,0.528333333333333,0.227777777777778,0.186111111111111,0.302777777777778,0.283333333333333,1.76380848649695,0.903172115717847,1.77201221430911,515.105555555556,185438
36,50,3.16666666666667,0.526666666666667,0.219444444444444,0.211111111111111,0.286111111111111,0.283333333333333,7.4903766059318,0.823038917293608,0.979222138472992,115.947222222222,41741
53,38,1.66666666666667,0.413888888888889,0.402777777777778,0.294444444444444,0.133333333333333,0.169444444444444,3.57622941146808,0.00487414505511538,2.78395923287256,626.797222222222,225647
56,42,1,0.495,0.169444444444444,0.355555555555556,0.305555555555556,0.169444444444444,4.70024329683708,0.745149572514879,2.384379926463,425.672222222222,153242
46,55,1,0.512777777777778,0.266666666666667,0.213888888888889,0.208333333333333,0.311111111111111,11.2705880331159,0.756010532895571,-0.13614538006279,312.194444444444,112390
43,63,2.66666666666667,0.521666666666667,0.236111111111111,0.252777777777778,0.177777777777778,0.333333333333333,12.1310002399801,0.653834621084218,-0.196850547713856,427.069444444444,153745
56,51,2,0.477777777777778,0.216666666666667,0.4,0.161111111111111,0.222222222222222,8.56907044809505,0.670658369947578,2.22732854718122,306.638888888889,110390
54,48,1.66666666666667,0.5,0.263888888888889,0.266666666666667,0.175,0.294444444444444,2.87489875495774,0.699866482053649,1.59028907725726,477.316666666667,171834
53,44,1,0.512222222222222,0.163888888888889,0.344444444444444,0.258333333333333,0.233333333333333,5.15674291607195,0.419004101009415,2.52923822662785,347.130555555556,124967
53,49,5.33333333333333,0.512222222222222,0.194444444444444,0.294444444444444,0.266666666666667,0.244444444444444,5.69477818054154,0.755785586011723,1.86246601514093,607.525,218709
48,60,6,0.525555555555556,0.222222222222222,0.211111111111111,0.283333333333333,0.283333333333333,4.78442795578387,0.870904756708043,1.55499613513097,400.458333333333,144165
56,39,4.33333333333333,0.452222222222222,0.338888888888889,0.266666666666667,0.188888888888889,0.205555555555556,7.00092302479969,0.686809675607686,0.877675763577088,282.383333333333,101658
55,72,4.83333333333333,0.507222222222222,0.272222222222222,0.233333333333333,0.180555555555556,0.313888888888889,5.20384282864129,0.488593563447796,1.05809077448247,262.033333333333,94332
54,55,2,0.527222222222222,0.247222222222222,0.15,0.322222222222222,0.280555555555556,8.50325764487803,0.36795250461726,1.90972195294671,557.583333333333,200730
56,50,4.5,0.430555555555556,0.402777777777778,0.213888888888889,0.211111111111111,0.172222222222222,10.1887114624097,0.00830573105747364,-0.10781769380808,1178.96944444444,424429
48,41,1.66666666666667,0.493888888888889,0.241666666666667,0.266666666666667,0.272222222222222,0.219444444444444,2.77265657347924,0.903239132243605,-0.102007357860959,323.077777777778,116308
56,27,6,0.332777777777778,0.533333333333333,0.325,0.0861111111111111,0.0555555555555556,9.76604856975043,0.0192699261917191,2.00869804881031,463.358333333333,166809
34,60,2,0.532222222222222,0.219444444444444,0.202777777777778,0.275,0.302777777777778,3.33026749592521,0.585950339634297,1.43763761837846,359.405555555556,129386
54,52,0,0.494444444444444,0.3,0.225,0.177777777777778,0.297222222222222,7.51895309527607,0.598051685233992,2.05252653705124,518.083333333333,186510
48,46,3,0.480555555555556,0.233333333333333,0.3,0.297222222222222,0.169444444444444,5.5314462542537,0.627680235860394,1.31480310203937,269.241666666667,96927
45,55,4.83333333333333,0.503333333333333,0.236111111111111,0.266666666666667,0.241666666666667,0.255555555555556,7.1604472048762,0.996888462247845,-1.66730066605307,951.063888888889,342383
35,43,4.5,0.526111111111111,0.202777777777778,0.263888888888889,0.233333333333333,0.3,8.71646473629689,0.47451978052795,0.300590160134511,565.919444444444,203731
36,56,2,0.594444444444445,0.0805555555555556,0.252777777777778,0.280555555555556,0.386111111111111,4.3585166375018,0.693257468797913,0.290965895394156,200.619444444444,72223
45,47,4.66666666666667,0.533333333333333,0.244444444444444,0.177777777777778,0.244444444444444,0.333333333333333,2.28970661839045,0.597874658821755,1.25800596070623,669.083333333333,240870
46,44,4,0.412222222222222,0.461111111111111,0.202777777777778,0.15,0.186111111111111,3.91011397605337,0.0181769945014921,1.42645321266077,759.369444444444,273373
49,32,2.33333333333333,0.459444444444444,0.252777777777778,0.336111111111111,0.272222222222222,0.138888888888889,9.95819859125159,0.644456562276939,2.18421702312341,520.858333333333,187509
46,49,3.66666666666667,0.538333333333333,0.208333333333333,0.208333333333333,0.266666666666667,0.316666666666667,8.2059274102464,0.971087710344926,-1.07517586095442,428.666666666667,154320
49,54,1,0.522222222222222,0.216666666666667,0.247222222222222,0.244444444444444,0.291666666666667,32.5853409417493,0.836525573420398,-1.51711093959923,270.586111111111,97411
56,61,5.33333333333333,0.518888888888889,0.258333333333333,0.186111111111111,0.258333333333333,0.297222222222222,4.69607960782456,0.577634840427981,0.904452905934606,598.166666666667,215340
55,38,-0.166666666666665,0.477222222222222,0.291666666666667,0.272222222222222,0.194444444444444,0.241666666666667,4.93418949817423,0.535737680568544,1.69200038424249,459.994444444444,165598
54,50,2.66666666666667,0.521666666666667,0.219444444444444,0.186111111111111,0.361111111111111,0.233333333333333,4.24153410706221,0.467424706205913,0.960714152346927,169.791666666667,61125
37,50,5,0.503333333333333,0.261111111111111,0.244444444444444,0.211111111111111,0.283333333333333,2.66006047321346,0.617414373195173,0.432316217879064,1009.64722222222,363473
55,46,1,0.44,0.313888888888889,0.333333333333333,0.191666666666667,0.161111111111111,5.5427968070849,0.925524867446208,0.401410969626452,340.119444444444,122443
69,29,2,0.281111111111111,0.780555555555556,0.0916666666666667,0.0694444444444444,0.0583333333333333,9.96712800117137,0.0111358170407962,2.74183793755043,838.447222222222,301841
55,47,3,0.527222222222222,0.2,0.25,0.263888888888889,0.286111111111111,2.29738555713706,0.918373233184325,0.426176367315736,264.380555555556,95177
56,39,6,0.427222222222222,0.411111111111111,0.208333333333333,0.213888888888889,0.166666666666667,4.52379631139386,0.136100025883046,1.139873480179,1244.43888888889,447998
