gems,bomb,igbias,pBurn,wEarn,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
141,100,4.83333333333333,0.443888888888889,0.546543959105737,0.363888888888889,0.266666666666667,0.155555555555556,0.213888888888889,12.8391058225371,0.825658728621286,1.46128793305612,468.927777777778,468.927777777778
122,108,1,0.491111111111111,0.519554592902503,0.294444444444444,0.177777777777778,0.305555555555556,0.222222222222222,11.8837259989957,0.818986366095032,-0.213720161201306,371.022222222222,371.022222222222
128,101,0.833333333333335,0.49,0.522251417907327,0.222222222222222,0.272222222222222,0.338888888888889,0.166666666666667,11.3646715150569,0.795031181111221,1.71540060428351,327.938888888889,327.938888888889
139,62,5.5,0.277222222222222,0.827758891145555,0.647222222222222,0.330555555555556,0.0111111111111111,0.0111111111111111,12.2004873735428,0.023641901998752,-0.513364346673745,505.494444444444,505.494444444444
125,47,5.33333333333333,0.253888888888889,0.934960298587316,0.880555555555556,0,0.0888888888888889,0.0305555555555556,8.19920922201925,0.00600111498756555,1.41574684491267,2128.66388888889,2128.66388888889
110,103,3.16666666666667,0.402222222222222,0.951298273069952,0.458333333333333,0.219444444444444,0.175,0.147222222222222,3.84325243010732,0.074372430612977,1.2869510572857,184.677777777778,184.677777777778
111,106,5.66666666666667,0.523888888888889,0.421259129565538,0.166666666666667,0.327777777777778,0.225,0.280555555555556,6.04648306109224,0.535813034062825,1.97137171733502,319.75,319.75
108,112,2.5,0.535555555555556,0.459711318178937,0.188888888888889,0.230555555555556,0.294444444444444,0.286111111111111,14.0606329560978,0.783193951646143,1.19973709411873,110.436111111111,110.436111111111
111,98,2,0.511111111111111,0.348040574556664,0.275,0.188888888888889,0.241666666666667,0.294444444444444,17.4106312637389,0.718070513473183,1.72954654692302,350.522222222222,350.522222222222
92,117,3.33333333333333,0.525,0.433730073412426,0.186111111111111,0.322222222222222,0.172222222222222,0.319444444444444,15.0771176377096,0.695098488423894,0.965694678984596,777.719444444444,777.719444444444
104,109,0,0.513888888888889,0.575717814986001,0.25,0.266666666666667,0.147222222222222,0.336111111111111,14.6744701332957,0.916164484183869,-0.5737296836416,534.430555555556,534.430555555556
84,86,6,0.495555555555556,0.635767195395969,0.241666666666667,0.269444444444444,0.258333333333333,0.230555555555556,3.27960077397791,0.00615206835936491,0.250113639699717,692.633333333333,692.633333333333
107,88,4.16666666666666,0.45,0.831405934246246,0.361111111111111,0.211111111111111,0.244444444444444,0.183333333333333,6.15287457514721,0.00581626126811827,1.02619991449496,428.255555555556,428.255555555556
112,99,6,0.517777777777778,0.388791139277427,0.233333333333333,0.219444444444444,0.272222222222222,0.275,12.3406756730283,0.741418212558768,0.316543885994932,421.416666666667,421.416666666667
89,119,5,0.573888888888889,0.589801942030333,0.0972222222222222,0.244444444444444,0.35,0.308333333333333,11.3403998319988,0.7053448568109,2.68501560713027,891.186111111111,891.186111111111
119,82,1.83333333333334,0.428333333333333,0.492985253723558,0.341666666666667,0.297222222222222,0.238888888888889,0.122222222222222,8.99757783018677,0.709506722491251,1.43164284317783,490.022222222222,490.022222222222
87,138,4,0.559444444444444,0.456689658167988,0.205555555555556,0.15,0.286111111111111,0.358333333333333,20.1822101292102,0.984185163081368,-3.93913666839552,603.9,603.9
137,111,2.16666666666667,0.470555555555556,0.717320954912285,0.302777777777778,0.272222222222222,0.194444444444444,0.230555555555556,9.00295028536515,0.995166062424096,1.0827976045538,624.3,624.3
99,152,4,0.586666666666667,0.36134609049505,0.0777777777777778,0.258333333333333,0.316666666666667,0.347222222222222,10.6215394043772,0.737158756763975,1.49884829520729,402.747222222222,402.747222222222
99,138,4.66666666666667,0.581111111111111,0.492219500920517,0.0777777777777778,0.319444444444444,0.222222222222222,0.380555555555556,14.4425073600692,0.9015325010284,-0.747545510067535,510.144444444444,510.144444444444
70,118,-0.166666666666667,0.583888888888889,0.531644743424368,0.222222222222222,0.169444444444444,0.075,0.533333333333333,11.0973488864129,0.00822317934903642,0.840277899653526,448.797222222222,448.797222222222
129,122,6,0.481111111111111,0.49330524576056,0.361111111111111,0.172222222222222,0.166666666666667,0.3,12.0556242972505,0.775821838788043,1.93715412358963,472.1,472.1
114,95,4,0.494444444444444,0.506499986037683,0.272222222222222,0.247222222222222,0.216666666666667,0.263888888888889,14.2576775099952,0.977593977151643,-2.35339036294154,749.497222222222,749.497222222222
123,102,1.66666666666667,0.438888888888889,0.695848067823745,0.369444444444444,0.2,0.297222222222222,0.133333333333333,9.48806461822311,0.668952277225153,1.43256905463013,206.872222222222,206.872222222222
104,100,2,0.508888888888889,0.527541728904635,0.208333333333333,0.263888888888889,0.302777777777778,0.225,11.3542263947244,0.98002435971618,1.21620108165614,569.152777777778,569.152777777778
98,133,6,0.532222222222222,0.497092999765491,0.263888888888889,0.2,0.147222222222222,0.388888888888889,10.4328046786871,0.629879735873725,1.23753183716349,304.486111111111,304.486111111111
94,133,5,0.538888888888889,0.28216370837287,0.175,0.225,0.330555555555556,0.269444444444444,11.1438860456156,0.675375814301821,1.55680230302183,363.041666666667,363.041666666667
101,102,6,0.480555555555556,0.346277224114402,0.205555555555556,0.294444444444444,0.391666666666667,0.108333333333333,5.40329975238242,0.946015874362666,2.47869644108812,661.688888888889,661.688888888889
126,128,0,0.533888888888889,0.584811113713576,0.186111111111111,0.233333333333333,0.305555555555556,0.275,9.77137034517178,0.337069040879414,1.81590103602911,486.211111111111,486.211111111111
96,76,6,0.486666666666667,0.95979059626875,0.261111111111111,0.233333333333333,0.316666666666667,0.188888888888889,1.08252929639509,0.66592370428869,-0.18559781904232,755.383333333333,755.383333333333
117,110,5,0.525,0.506664302224137,0.133333333333333,0.322222222222222,0.330555555555556,0.213888888888889,10.0515206220716,0.927062493535471,-0.724191500563658,687.969444444444,687.969444444444
42,123,1.33333333333333,0.737222222222222,0.0349029759489347,0.0305555555555556,0.0972222222222222,0.0277777777777778,0.844444444444444,18.8827391652116,0.02042746738956,1.06160416015725,816.25,816.25
117,86,3,0.459444444444444,0.65749627007978,0.325,0.266666666666667,0.194444444444444,0.213888888888889,4.00407102723553,0.315270299607793,2.82206083219668,575.333333333333,575.333333333333
85,102,2.83333333333333,0.498333333333333,0.537222006802611,0.305555555555556,0.186111111111111,0.219444444444444,0.288888888888889,4.78754500998263,0.0154051971012303,-0.0401563887733557,372.061111111111,372.061111111111
90,119,2.16666666666667,0.502777777777778,0.594524266611377,0.233333333333333,0.252777777777778,0.280555555555556,0.233333333333333,2.89757837252062,0.772231183735125,0.228393192519903,282.475,282.475
103,124,4.33333333333333,0.538888888888889,0.441507833370334,0.158333333333333,0.341666666666667,0.147222222222222,0.352777777777778,7.7157147603338,0.912631228453957,0.0152121143443634,338.922222222222,338.922222222222
120,92,3.5,0.451666666666667,0.515179766484188,0.294444444444444,0.275,0.308333333333333,0.122222222222222,9.22415097086507,0.82251546977106,1.44179686228143,230.983333333333,230.983333333333
117,104,5.16666666666667,0.467222222222222,0.608007021377388,0.369444444444444,0.177777777777778,0.2,0.252777777777778,8.42905627578658,0.653510330070952,2.32682630008428,349.952777777778,349.952777777778
124,104,2,0.481111111111111,0.459013927788406,0.255555555555556,0.186111111111111,0.455555555555556,0.102777777777778,13.4202552656187,0.654839262224615,2.41076628568297,2673.61944444444,2673.61944444444
82,109,1.66666666666667,0.493888888888889,0.513523603360278,0.236111111111111,0.280555555555556,0.261111111111111,0.222222222222222,3.912521748459,0.664881965393293,0.753414286949718,270.152777777778,270.152777777778
136,47,1,0.316666666666667,0.994801496481708,0.666666666666667,0.169444444444444,0.0777777777777778,0.0861111111111111,5.74659723939055,0.237706119041848,2.2399643890442,1006.33055555556,1006.33055555556
91,147,2,0.594444444444444,0.419259122980292,0.105555555555556,0.230555555555556,0.25,0.413888888888889,4.90229831421523,0.589597404194913,2.10429625413965,284.883333333333,284.883333333333
105,115,3.83333333333333,0.54,0.38380622364467,0.130555555555556,0.225,0.458333333333333,0.186111111111111,10.7920032978066,0.906700116883951,2.0735529629383,633.280555555556,633.280555555556
111,113,2,0.502222222222222,0.388349548969133,0.191666666666667,0.347222222222222,0.219444444444444,0.241666666666667,8.6037705297405,0.827132373864263,0.757654840203784,217.038888888889,217.038888888889
106,139,3.66666666666666,0.565555555555556,0.437943607285148,0.205555555555556,0.147222222222222,0.261111111111111,0.386111111111111,11.7890309089444,0.792547403979936,1.60364509055596,303.422222222222,303.422222222222
126,102,2.66666666666667,0.476666666666667,0.506684551008791,0.319444444444444,0.197222222222222,0.263888888888889,0.219444444444444,8.72578981075297,0.92184443549446,-0.18201953169907,509,509
105,130,2.66666666666667,0.515555555555556,0.543748245598596,0.138888888888889,0.366666666666667,0.272222222222222,0.222222222222222,12.8787110379707,0.653910251597228,1.72228548533548,316.322222222222,316.322222222222
104,121,0,0.434444444444444,0.559457045795599,0.452777777777778,0.0944444444444444,0.280555555555556,0.172222222222222,12.9258189851312,0.851109895693689,-0.62719699934609,336.627777777778,336.627777777778
98,112,2.5,0.524444444444444,0.499584204606798,0.197222222222222,0.269444444444444,0.247222222222222,0.286111111111111,8.71809262243965,0.92580764279239,-0.42846814523893,677.405555555556,677.405555555556
86,92,1,0.501111111111111,0.507924721666649,0.258333333333333,0.241666666666667,0.236111111111111,0.263888888888889,1.37084048891816,0.832878523058343,-0.457204127833285,711.227777777778,711.227777777778
102,84,4.66666666666667,0.436111111111111,0.990590149913781,0.355555555555556,0.319444444444444,0.113888888888889,0.211111111111111,2.08607396413154,0.921283010555583,1.47720166896275,569.833333333333,569.833333333333
128,95,3.66666666666667,0.496666666666667,0.666169301277753,0.127777777777778,0.447222222222222,0.238888888888889,0.186111111111111,9.57777695588561,0.943269598069631,1.11462103904716,358.833333333333,358.833333333333
130,104,4,0.461111111111111,0.414582905442306,0.375,0.15,0.269444444444444,0.205555555555556,13.0051363934272,0.807080095832115,1.25051200374609,733.047222222222,733.047222222222
113,124,1.5,0.546666666666667,0.260535107604771,0.127777777777778,0.241666666666667,0.4,0.230555555555556,14.4621843021986,0.755916322513944,1.4555471978958,682.927777777778,682.927777777778
133,89,2.66666666666667,0.45,0.487577874856492,0.233333333333333,0.494444444444444,0.0611111111111111,0.211111111111111,13.4309378236565,0.659214809155848,1.04129657849915,724.722222222222,724.722222222222
122,79,-0.166666666666665,0.386666666666667,0.997168040967213,0.455555555555556,0.266666666666667,0.166666666666667,0.111111111111111,4.16100878305859,0.762251026620684,1.45786927323234,673.825,673.825
91,127,3,0.571111111111111,0.605476413481164,0.136111111111111,0.325,0.0861111111111111,0.452777777777778,11.8994611924178,0.482160469347569,2.90711044102708,435.883333333333,435.883333333333
113,96,3,0.458333333333333,0.513843720794817,0.277777777777778,0.222222222222222,0.430555555555556,0.0694444444444444,10.1521725635364,0.602053826465666,0.413746351607225,784.611111111111,784.611111111111
91,105,-0.33333333333333,0.499444444444444,0.422645476334239,0.177777777777778,0.316666666666667,0.336111111111111,0.169444444444444,13.3609096013671,0.876205074629312,1.01387012534429,352.066666666667,352.066666666667
125,57,2.66666666666666,0.298333333333333,0.994557538313669,0.691666666666667,0.194444444444444,0.0444444444444444,0.0694444444444444,6.26391675009035,0.0706363053485991,1.13373260855507,1537.84166666667,1537.84166666667
130,52,2,0.314444444444445,0.985696821608085,0.552777777777778,0.358333333333333,0.0527777777777778,0.0361111111111111,6.85886787554323,0.0170263847427404,1.41510788708172,427.469444444444,427.469444444444
98,107,2.16666666666666,0.495555555555556,0.628730688416515,0.297222222222222,0.211111111111111,0.208333333333333,0.283333333333333,6.43977335007043,0.896948122104071,0.770748684152988,349.175,349.175
107,95,4,0.468333333333333,0.5022944608252,0.322222222222222,0.225,0.241666666666667,0.211111111111111,16.6279532833858,0.992580867018763,-1.61799032398392,340.886111111111,340.886111111111
140,96,2.66666666666667,0.447777777777778,0.471830875726798,0.244444444444444,0.461111111111111,0.105555555555556,0.188888888888889,11.4011049547199,0.535151272580607,2.27331786382085,578.047222222222,578.047222222222
123,105,2.16666666666667,0.45,0.637659593811971,0.375,0.175,0.275,0.175,4.95710627709347,0.732191518930536,0.139024384632971,1292.73888888889,1292.73888888889
117,81,3.5,0.404444444444444,0.984147088456732,0.463888888888889,0.194444444444444,0.197222222222222,0.144444444444444,5.49924081598019,0.860062765017075,-1.60835131539264,301.694444444444,301.694444444444
116,104,5.5,0.496666666666667,0.430466615695337,0.25,0.280555555555556,0.205555555555556,0.263888888888889,9.04968777847353,0.669335264113133,0.533539021002112,924.713888888889,924.713888888889
125,103,3,0.48,0.585800495782033,0.191666666666667,0.288888888888889,0.447222222222222,0.0722222222222222,11.3478863618767,0.652383576278536,1.90279361217084,227.180555555556,227.180555555556
114,114,3,0.505555555555556,0.593897381171934,0.255555555555556,0.169444444444444,0.366666666666667,0.208333333333333,8.41578871641794,0.93747815445472,0.71033853284347,833.302777777778,833.302777777778
102,100,4.16666666666666,0.521111111111111,0.51927809980636,0.222222222222222,0.172222222222222,0.383333333333333,0.222222222222222,12.5293084499239,0.981841590927103,-1.08259959712712,686.069444444444,686.069444444444
133,98,4.33333333333333,0.461666666666667,0.541568099500948,0.386111111111111,0.202777777777778,0.127777777777778,0.283333333333333,11.0455553638859,0.802605568183696,2.196315665633,533.019444444444,533.019444444444
97,145,2.66666666666667,0.601666666666667,0.354314433621442,0.175,0.186111111111111,0.0944444444444444,0.544444444444444,12.51536958432,0.693064568761043,2.26811813937592,784.269444444444,784.269444444444
137,80,2,0.366666666666667,0.986846870938999,0.327777777777778,0.552777777777778,0.0777777777777778,0.0416666666666667,3.95601972905605,0.354948067698515,2.05813715931668,182.1,182.1
94,135,3,0.578333333333333,0.389870326199712,0.138888888888889,0.186111111111111,0.319444444444444,0.355555555555556,12.1930621617556,0.945296923307804,1.3440191814914,179.311111111111,179.311111111111
128,77,4.16666666666667,0.4,0.551982517352082,0.466666666666667,0.211111111111111,0.177777777777778,0.144444444444444,11.0936875512719,0.771920299794421,2.18206216687619,656.533333333333,656.533333333333
92,67,6,0.381111111111111,0.997330803184972,0.463888888888889,0.238888888888889,0.225,0.0722222222222222,2.76111882219749,0.662697426478105,2.05157790619772,527.947222222222,527.947222222222
94,97,5.66666666666667,0.509444444444444,0.307957858854557,0.25,0.252777777777778,0.197222222222222,0.3,2.46824745256273,0.792013880381445,0.190889470829146,526.655555555556,526.655555555556
135,103,2,0.485555555555556,0.493085131277543,0.363888888888889,0.113888888888889,0.252777777777778,0.269444444444444,9.73168319295764,0.483059605833963,1.39085808141419,344.844444444444,344.844444444444
77,115,0.666666666666665,0.534444444444444,0.436014277521678,0.177777777777778,0.219444444444444,0.355555555555556,0.247222222222222,3.64892698009236,0.573345511756169,0.68845954911871,282.633333333333,282.633333333333
42,132,1.66666666666667,0.772777777777778,0.0267805741539123,0.025,0.0194444444444444,0.0222222222222222,0.933333333333333,21.1655693861975,0.0243880763259956,0.803351696621262,865.791666666667,865.791666666667
122,115,3,0.517777777777778,0.476021378574448,0.191666666666667,0.236111111111111,0.363888888888889,0.208333333333333,13.9759945125506,0.750188730192407,1.0131124242227,211.183333333333,211.183333333333
135,71,1,0.395,0.544663137305207,0.411111111111111,0.316666666666667,0.158333333333333,0.113888888888889,9.13074034016935,0.796228874263912,3.16254351123104,525.780555555556,525.780555555556
100,117,1.16666666666667,0.525555555555556,0.448026701745147,0.202777777777778,0.263888888888889,0.236111111111111,0.297222222222222,11.6400632121705,0.525628261022064,0.977639821462992,764.594444444444,764.594444444444
98,104,5,0.480555555555556,0.301816450551646,0.308333333333333,0.213888888888889,0.244444444444444,0.233333333333333,11.2298755558577,0.899052896663728,0.562206318239483,286.491666666667,286.491666666667
93,128,1.66666666666667,0.602222222222222,0.395009591993583,0.119444444444444,0.169444444444444,0.291666666666667,0.419444444444444,7.75928015466534,0.721625423862058,1.23686524595704,1042.25,1042.25
104,94,1.16666666666667,0.492777777777778,0.460344369773893,0.183333333333333,0.394444444444444,0.197222222222222,0.225,4.4493879996189,0.460052174383981,0.463731664934094,512.205555555556,512.205555555556
115,95,3.83333333333333,0.470555555555556,0.635931605167234,0.258333333333333,0.305555555555556,0.261111111111111,0.175,12.9580478900371,0.978701891197869,-1.21502772877874,631,631
108,100,3,0.508888888888889,0.426573340389989,0.216666666666667,0.263888888888889,0.277777777777778,0.241666666666667,4.14851332026858,0.686227768362494,1.56045553228286,188.577777777778,188.577777777778
126,79,2.83333333333333,0.457222222222222,0.267261372953761,0.333333333333333,0.172222222222222,0.369444444444444,0.125,7.18023641820154,0.987301578331754,1.78836558377601,367.45,367.45
97,130,5.5,0.53,0.656384659589663,0.197222222222222,0.236111111111111,0.286111111111111,0.280555555555556,10.9602576786135,0.984847761638979,-0.238347414366142,1170.89444444444,1170.89444444444
91,111,1.5,0.507222222222222,0.283927159315069,0.319444444444444,0.197222222222222,0.111111111111111,0.372222222222222,16.2698517227858,0.661087140816215,1.51241293706684,305.425,305.425
111,111,5.66666666666667,0.48,0.52566211316018,0.333333333333333,0.172222222222222,0.255555555555556,0.238888888888889,12.2391745042908,0.991133604126047,-0.87081194092108,597.788888888889,597.788888888889
100,146,3,0.573888888888889,0.519214282551851,0.0944444444444444,0.258333333333333,0.330555555555556,0.316666666666667,14.2952863106931,0.604285378316532,0.920846947099996,379.272222222222,379.272222222222
111,94,2,0.445555555555556,0.623364946493218,0.319444444444444,0.208333333333333,0.397222222222222,0.075,12.3103382411524,0.613693761101672,1.36458826358994,557.605555555556,557.605555555556
136,97,2.16666666666667,0.441111111111111,0.372995766816245,0.263888888888889,0.369444444444444,0.263888888888889,0.102777777777778,9.95361862021099,0.592932512388178,2.09499457692679,405.094444444444,405.094444444444
94,105,3.33333333333333,0.536666666666667,0.456172970747879,0.216666666666667,0.263888888888889,0.138888888888889,0.380555555555556,10.379348487076,0.686748561339468,2.63369594530256,760.119444444444,760.119444444444
109,102,0,0.508333333333333,0.382215606865349,0.288888888888889,0.188888888888889,0.213888888888889,0.308333333333333,14.0331230179539,0.997053779356428,-0.87580586388434,315.236111111111,315.236111111111
119,124,4,0.498333333333333,0.687742770726557,0.372222222222222,0.144444444444444,0.102777777777778,0.380555555555556,6.79490839018077,0.825934933307271,1.14418574164149,177.788888888889,177.788888888889
114,116,0.833333333333335,0.476666666666667,0.312778426612275,0.3,0.241666666666667,0.233333333333333,0.225,11.2634206728148,0.934038296801864,0.0945581948376405,357.627777777778,357.627777777778
108,109,1.33333333333333,0.502222222222222,0.61081884440637,0.244444444444444,0.269444444444444,0.216666666666667,0.269444444444444,5.3495867179046,0.993982721726982,0.839959697490338,611.002777777778,611.002777777778
138,77,5.5,0.401111111111111,0.981134784494966,0.419444444444444,0.266666666666667,0.202777777777778,0.111111111111111,2.14192746870604,0.512206491631132,2.76706949152767,670.725,670.725
92,121,2.66666666666667,0.512777777777778,0.534559071705369,0.197222222222222,0.319444444444444,0.205555555555556,0.277777777777778,6.57480590600715,0.757619575851017,2.0956767973319,781.105555555556,781.105555555556
139,86,-0.333333333333335,0.427777777777778,0.735613111796616,0.305555555555556,0.377777777777778,0.188888888888889,0.127777777777778,7.54349633632419,0.647381121399077,0.0772654105921595,635.294444444444,635.294444444444
98,100,3.83333333333333,0.527222222222222,0.364055624443481,0.25,0.161111111111111,0.291666666666667,0.297222222222222,17.6317205969644,0.76050160176012,1.54503413801516,486.133333333333,486.133333333333
114,105,4.33333333333333,0.513333333333333,0.499847551134109,0.238888888888889,0.191666666666667,0.333333333333333,0.236111111111111,13.7421852620294,0.995026305516651,-0.0572900411519324,548.816666666667,548.816666666667
115,92,4.33333333333333,0.43,0.536871214504949,0.333333333333333,0.288888888888889,0.272222222222222,0.105555555555556,10.2676434016058,0.769775623096757,2.37390023144547,467.666666666667,467.666666666667
104,93,5.16666666666667,0.526666666666667,0.499622846167984,0.169444444444444,0.297222222222222,0.263888888888889,0.269444444444444,12.9612376726632,0.775434171636364,1.24306611415013,992.430555555556,992.430555555556
74,131,2,0.584444444444444,0.342988251773174,0.0444444444444444,0.163888888888889,0.616666666666667,0.175,10.2932290100971,0.822928187171345,2.51715427298318,633.269444444444,633.269444444444
77,123,3.66666666666667,0.572777777777778,0.29168142386431,0.180555555555556,0.186111111111111,0.222222222222222,0.411111111111111,14.8073588941168,0.661439834380395,0.83495594764758,962.430555555556,962.430555555556
112,107,1.83333333333333,0.496666666666667,0.612099922138908,0.244444444444444,0.202777777777778,0.377777777777778,0.175,16.2515775032581,0.994419965819435,-1.86090630034384,3586.85,3586.85
90,118,5,0.563888888888889,0.402232352091661,0.230555555555556,0.102777777777778,0.283333333333333,0.383333333333333,4.04769789120287,0.599362874157833,2.53809784614457,1825.425,1825.425
98,105,5,0.507222222222222,0.522248147877985,0.247222222222222,0.236111111111111,0.25,0.266666666666667,12.2051557938659,0.819066948777346,0.490031197968385,1174.07777777778,1174.07777777778
124,84,3.5,0.503333333333333,0.477865297013536,0.125,0.413888888888889,0.280555555555556,0.180555555555556,10.9193860320604,0.617624525996902,2.29782707757622,350.858333333333,350.858333333333
143,90,1,0.41,0.487237661863163,0.497222222222222,0.0361111111111111,0.386111111111111,0.0805555555555556,15.2139046069302,0.570305955794353,1.89112183440976,623.677777777778,623.677777777778
89,116,4.83333333333333,0.548333333333333,0.0982093801906634,0.2,0.152777777777778,0.352777777777778,0.294444444444444,9.91272533550242,0.819806885415372,0.30721611322826,373.619444444444,373.619444444444
105,111,3.66666666666667,0.465555555555556,0.584274781365964,0.3,0.225,0.322222222222222,0.152777777777778,15.5666515491496,0.811762844586387,1.00103679646528,547.375,547.375
79,97,1.16666666666667,0.577222222222222,0.102375734553942,0.144444444444444,0.247222222222222,0.186111111111111,0.422222222222222,7.61685352409014,0.00723543983586305,0.373554910848275,150.305555555556,150.305555555556
119,102,5.33333333333333,0.480555555555556,0.591874009965566,0.358333333333333,0.163888888888889,0.194444444444444,0.283333333333333,8.42533458406395,0.425641464849598,2.01735871107028,265.425,265.425
129,56,3.33333333333333,0.3,0.346540549764847,0.547222222222222,0.408333333333333,0.0416666666666667,0.00277777777777778,6.01053320370973,0.0446927522975004,2.70445889729774,676.613888888889,676.613888888889
97,153,1.16666666666667,0.569444444444444,0.409999950039218,0.144444444444444,0.227777777777778,0.263888888888889,0.363888888888889,10.1047618701573,0.243038015322359,1.04579250745625,819.688888888889,819.688888888889
122,105,1,0.483333333333333,0.441324293609766,0.194444444444444,0.338888888888889,0.322222222222222,0.144444444444444,18.4586917974486,0.517934578987494,1.58871650697887,547.822222222222,547.822222222222
111,100,5.83333333333333,0.500555555555556,0.519232504575889,0.233333333333333,0.283333333333333,0.230555555555556,0.252777777777778,5.38452206584981,0.966227621203389,1.10251543982209,795.772222222222,795.772222222222
147,34,1.5,0.231111111111111,0.960660978488569,0.925,0.0305555555555556,0.00833333333333333,0.0361111111111111,10.474870121839,0.00778116235128212,0.830720475188474,1214.80277777778,1214.80277777778
152,86,2.33333333333333,0.387222222222222,0.359440206996733,0.475,0.236111111111111,0.166666666666667,0.122222222222222,12.6668744082475,0.526211769021427,2.43863296538675,615.255555555556,615.255555555556
93,128,2.66666666666666,0.593888888888889,0.41680995893282,0.0777777777777778,0.386111111111111,0.025,0.511111111111111,20.9780145764088,0.367121555117262,1.33766102944223,438.752777777778,438.752777777778
88,93,3,0.495555555555556,0.807237298293364,0.255555555555556,0.269444444444444,0.216666666666667,0.258333333333333,3.66523668405569,0.00254101855863659,0.647678783259268,776.352777777778,776.352777777778
