gems,bomb,igbias,pBurn,wEarn,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
47,52,3,0.551111111111111,0.494224729954797,0.0944444444444444,0.211111111111111,0.538888888888889,0.155555555555556,17.6314306918523,0.325555316891425,2.16302758309827,353.038888888889,127094
48,49,2.33333333333333,0.540555555555556,0.404981670750102,0.211111111111111,0.2,0.263888888888889,0.325,13.1008492482739,0.478984974526156,1.65021830742359,327.013888888889,117725
54,52,1.33333333333334,0.472777777777778,0.495187774138798,0.266666666666667,0.233333333333333,0.369444444444444,0.130555555555556,3.95585771188617,0.676539878935586,1.40711899850859,1144.75555555556,412112
67,54,4.66666666666667,0.488333333333333,0.444939017746132,0.247222222222222,0.294444444444444,0.227777777777778,0.230555555555556,18.4093530169177,0.523859776603153,2.17094489902966,407.394444444444,146662
43,44,3.5,0.486111111111111,0.578529643511447,0.269444444444444,0.263888888888889,0.233333333333333,0.233333333333333,3.56330533451682,0.00195421395368501,1.95463521268005,216.391666666667,77901
48,51,4.33333333333334,0.585555555555556,0.0107077880402376,0.144444444444444,0.2,0.238888888888889,0.416666666666667,9.33748114205751,0.0290207140356491,0.987571624383068,392.266666666667,141216
72,53,6,0.463888888888889,0.485168710513281,0.297222222222222,0.327777777777778,0.133333333333333,0.241666666666667,25.343648166365,0.488530188687861,1.18250640403368,196.975,70911
58,37,3.33333333333333,0.468333333333333,0.615014406093512,0.333333333333333,0.161111111111111,0.336111111111111,0.169444444444444,7.231413841456,0.0133910769603749,-0.742958562039822,1604.81388888889,577733
44,53,5,0.518888888888889,0.395796964486432,0.258333333333333,0.216666666666667,0.197222222222222,0.327777777777778,7.85280576950838,0.734061546087441,1.36872880164,217.130555555556,78167
39,48,0.833333333333335,0.488888888888889,0.479448546727351,0.277777777777778,0.244444444444444,0.233333333333333,0.244444444444444,7.7100250965438,0.467336547227548,2.04847547588313,192.491666666667,69297
48,54,-3.33333333333333,0.513888888888889,0.455321876925912,0.147222222222222,0.383333333333333,0.222222222222222,0.247222222222222,8.9712801756871,0.915559067992247,2.01479496171458,864.063888888889,311063
61,47,3,0.479444444444444,0.356500718738486,0.244444444444444,0.277777777777778,0.313888888888889,0.163888888888889,8.28029441851398,0.927946438013643,-0.513561262063948,427.316666666667,153834
57,36,0,0.445555555555556,0.885447774725787,0.366666666666667,0.169444444444444,0.333333333333333,0.130555555555556,9.09735059155827,0.0119142293691871,0.105253307243159,297.383333333333,107058
45,56,0.33333333333333,0.536111111111111,0.457391569652043,0.216666666666667,0.211111111111111,0.247222222222222,0.325,8.91786545878641,0.497039923899496,0.625395430233114,748.158333333333,269337
46,60,3.16666666666667,0.501111111111111,0.503208568524497,0.261111111111111,0.216666666666667,0.277777777777778,0.244444444444444,12.2382664042776,0.759375030614483,0.450436838524123,2201.70833333333,792615
65,54,1.66666666666667,0.476666666666667,0.385602670833164,0.227777777777778,0.413888888888889,0.105555555555556,0.252777777777778,13.1657240564198,0.548574875897112,2.50169212701793,519.680555555556,187085
50,46,3.83333333333333,0.491666666666667,0.487929983449422,0.311111111111111,0.202777777777778,0.202777777777778,0.283333333333333,4.55457549134716,0.290011928997242,0.699029673385425,991.538888888889,356954
48,46,3,0.514444444444444,0.592666824876341,0.225,0.238888888888889,0.275,0.261111111111111,9.58751991708854,0.645586461145859,2.31820268720703,567.380555555556,204257
55,55,1,0.540555555555556,0.578771364412155,0.211111111111111,0.158333333333333,0.347222222222222,0.283333333333333,13.2847567122178,0.582373259066076,2.1611198769526,597.280555555556,215021
49,37,4.33333333333333,0.472222222222222,0.515654135768136,0.302777777777778,0.236111111111111,0.258333333333333,0.202777777777778,18.368897828498,0.670672300557717,0.749025101703148,600.019444444444,216007
45,53,2.66666666666666,0.508888888888889,0.522978529594386,0.247222222222222,0.225,0.263888888888889,0.263888888888889,5.92880699431176,0.811593377619953,0.409955840770661,211.972222222222,76310
54,56,2,0.526111111111111,0.443280292863045,0.133333333333333,0.413888888888889,0.141666666666667,0.311111111111111,8.4715312251884,0.709069198692512,2.87223945181081,455.211111111111,163876
60,48,4,0.477222222222222,0.681963587086564,0.277777777777778,0.211111111111111,0.358333333333333,0.152777777777778,6.84693955179794,0.57446956375124,2.40111617523848,414.919444444444,149371
56,44,3,0.508888888888889,0.322415894090151,0.280555555555556,0.191666666666667,0.230555555555556,0.297222222222222,9.4694370670987,0.588075995894013,2.781418635107,557.577777777778,200728
46,57,4.5,0.532222222222222,0.489593840941673,0.211111111111111,0.172222222222222,0.361111111111111,0.255555555555556,8.85352200385613,0.652991528949661,-0.847232138519776,444.352777777778,159967
62,53,5.33333333333333,0.518888888888889,0.476440075199611,0.172222222222222,0.325,0.238888888888889,0.263888888888889,32.630166640832,0.439180172547376,-0.274658397910808,300.327777777778,108118
57,43,0.33333333333333,0.481111111111111,0.591470560943042,0.383333333333333,0.141666666666667,0.161111111111111,0.313888888888889,12.3142023322494,0.0201318983328823,-0.191831135773336,139.930555555556,50375
55,45,3,0.511666666666667,0.595672429173559,0.175,0.3,0.316666666666667,0.208333333333333,7.21659363446372,0.515636512201538,1.02995589831285,423.277777777778,152380
56,41,3.83333333333333,0.490555555555556,0.325392332454869,0.25,0.252777777777778,0.291666666666667,0.205555555555556,6.9957805992233,0.711818142744956,1.4449028875654,475.497222222222,171179
57,40,4.83333333333333,0.48,0.657578949952504,0.244444444444444,0.288888888888889,0.288888888888889,0.177777777777778,15.2068955867621,0.361554556646911,1.4966747890667,780.677777777778,281044
54,66,1.66666666666666,0.538333333333333,0.403812995650446,0.202777777777778,0.258333333333333,0.183333333333333,0.355555555555556,16.9710751128549,0.479031148936816,0.994740276783207,769.008333333333,276843
52,39,4.66666666666667,0.496666666666667,0.521874395274851,0.277777777777778,0.205555555555556,0.272222222222222,0.244444444444444,5.7281938394765,0.760440197126512,0.467078825479796,671.536111111111,241753
57,36,0.66666666666667,0.485,0.513350156880051,0.238888888888889,0.294444444444444,0.269444444444444,0.197222222222222,10.2904195028794,0.569788005334028,2.75254855552833,284.394444444444,102382
53,33,2,0.49,0.396400123919302,0.244444444444444,0.277777777777778,0.261111111111111,0.216666666666667,7.96207273245991,0.324137460883069,2.1202942683582,401.930555555556,144695
68,56,3.83333333333333,0.487777777777778,0.393726082069632,0.283333333333333,0.197222222222222,0.316666666666667,0.202777777777778,12.0015640715346,0.617646571817629,1.07440277405232,541.427777777778,194914
49,68,3.16666666666667,0.561666666666667,0.265717500600158,0.116666666666667,0.252777777777778,0.336111111111111,0.294444444444444,10.6965337211142,0.457565178528764,1.66288618073731,1832.11388888889,659561
49,56,0,0.496666666666667,0.48897152539774,0.280555555555556,0.188888888888889,0.297222222222222,0.233333333333333,41.337922399003,0.394836968637856,-0.0375960519541311,252.794444444444,91006
53,53,2.66666666666667,0.515,0.606437910679877,0.286111111111111,0.166666666666667,0.233333333333333,0.313888888888889,10.7191809004657,0.463335750775318,2.49019044743577,1212.51666666667,436506
52,50,0.66666666666667,0.498888888888889,0.978320278207849,0.211111111111111,0.311111111111111,0.25,0.227777777777778,1.33958606964059,0.57361143811791,-0.218539306047239,650.558333333333,234201
38,62,5.33333333333333,0.602222222222222,0.0289856888538775,0.138888888888889,0.0944444444444444,0.383333333333333,0.383333333333333,7.5940347113278,0.0111809949580907,0.607738822255728,2292.71944444444,825379
38,49,3.33333333333333,0.501666666666667,0.972276854687555,0.272222222222222,0.205555555555556,0.263888888888889,0.258333333333333,1.16235196633291,0.720980564694118,-0.833575205297028,262.85,94626
39,52,0.166666666666665,0.508333333333333,0.734526244097804,0.191666666666667,0.358333333333333,0.166666666666667,0.283333333333333,13.3304065720143,0.578267712050199,1.80519875520186,663.302777777778,238789
56,51,2.66666666666667,0.479444444444444,0.577512573268802,0.327777777777778,0.194444444444444,0.230555555555556,0.247222222222222,39.7442990542963,0.76824807122664,-0.780389811821943,268.158333333333,96537
51,46,2.83333333333333,0.497777777777778,0.493017775816558,0.236111111111111,0.186111111111111,0.430555555555556,0.147222222222222,13.8196109563219,0.450672410522137,1.36653296134689,573.097222222222,206315
49,50,3.66666666666667,0.518333333333333,0.383414681773154,0.230555555555556,0.219444444444444,0.277777777777778,0.272222222222222,9.19230222221596,0.654217201788889,1.61143194995975,576.580555555556,207569
51,47,4.5,0.486666666666667,0.47018088694704,0.236111111111111,0.313888888888889,0.230555555555556,0.219444444444444,7.90281906748996,0.589393334713235,2.64596919742247,507.852777777778,182827
37,41,6,0.483888888888889,0.366768929824259,0.0861111111111111,0.630555555555556,0.0611111111111111,0.222222222222222,8.56022059094305,0.594859263405759,3.70368372357927,1057.41944444444,380671
47,39,1.5,0.441111111111111,0.986072288821279,0.222222222222222,0.45,0.227777777777778,0.1,3.47680305212953,0.147838373928844,2.07743787732502,238.783333333333,85962
50,55,3.66666666666667,0.521666666666667,0.421121849424057,0.219444444444444,0.252777777777778,0.227777777777778,0.3,4.13864457376901,0.964895402595236,0.618907269920818,590.447222222222,212561
54,49,2.66666666666667,0.502222222222222,0.313740137003574,0.222222222222222,0.2,0.422222222222222,0.155555555555556,9.14859753128791,0.01407022902931,0.402451383014312,2561.18055555556,922025
44,52,2.33333333333333,0.466666666666667,0.78303533769769,0.0305555555555556,0.666666666666667,0.241666666666667,0.0611111111111111,10.9284606485648,0.446292228745409,3.16613428672807,260.016666666667,93606
54,54,2.33333333333333,0.536666666666667,0.523707573297906,0.161111111111111,0.338888888888889,0.155555555555556,0.344444444444444,4.75678819616164,0.524027406418919,1.3741530478165,1373.19722222222,494351
39,40,2,0.476111111111111,0.747838694623088,0.277777777777778,0.288888888888889,0.208333333333333,0.225,4.76808182951679,0.577045660498404,2.78719061040414,656.202777777778,236233
43,57,0.333333333333335,0.517222222222222,0.146747345279708,0.263888888888889,0.180555555555556,0.261111111111111,0.294444444444444,3.959026641212,0.00917293159308599,0.42125493967157,183.858333333333,66189
51,63,5.33333333333333,0.506111111111111,0.365109074024752,0.238888888888889,0.175,0.402777777777778,0.183333333333333,6.08567435639194,0.444733245953978,0.478644528662585,285.65,102834
30,47,2.83333333333333,0.578333333333333,0.223779814841355,0.188888888888889,0.0944444444444444,0.352777777777778,0.363888888888889,12.8768355302574,0.0207967544116823,0.382803148252258,130.213888888889,46877
47,53,3.33333333333333,0.532777777777778,0.504022093422252,0.241666666666667,0.183333333333333,0.244444444444444,0.330555555555556,14.7144814754672,0.726852527059123,1.09319015514191,820.802777777778,295489
44,56,2.16666666666667,0.51,0.48230275787529,0.216666666666667,0.305555555555556,0.188888888888889,0.288888888888889,14.0454192118347,0.606338927867885,1.27051676897598,199.969444444444,71989
49,52,1.5,0.493333333333333,0.664087098004256,0.302777777777778,0.194444444444444,0.236111111111111,0.266666666666667,4.16812177408359,0.017254547845299,-1.02270705720706,671.911111111111,241888
43,50,2,0.519444444444444,0.500397853757946,0.277777777777778,0.105555555555556,0.358333333333333,0.258333333333333,10.4909803640604,0.482739021352011,2.03160395890792,346.927777777778,124894
52,56,2,0.486111111111111,0.436367334933323,0.308333333333333,0.186111111111111,0.272222222222222,0.233333333333333,17.0329733120432,0.76868755121824,-0.51770872019369,536.316666666667,193074
35,48,5.5,0.512777777777778,0.647983567120839,0.261111111111111,0.213888888888889,0.225,0.3,1.78599376574626,0.979173251635447,-0.271377014007406,421.172222222222,151622
54,42,4,0.476666666666667,0.752951595080593,0.280555555555556,0.272222222222222,0.230555555555556,0.216666666666667,5.96329592714443,0.880865558138628,2.03031724659154,835.263888888889,300695
52,49,2,0.502222222222222,0.509554047406088,0.216666666666667,0.277777777777778,0.283333333333333,0.222222222222222,9.88524408005669,0.99320924835931,1.24936598966825,451.227777777778,162442
48,52,2.5,0.487222222222222,0.509854564448108,0.25,0.297222222222222,0.219444444444444,0.233333333333333,19.763009400288,0.671577748208517,1.52313626981558,318.855555555556,114788
54,47,3.33333333333333,0.515555555555556,0.522096814223909,0.241666666666667,0.222222222222222,0.252777777777778,0.283333333333333,5.83775811638893,0.989395847723353,0.393841309869129,679.211111111111,244516
36,70,1,0.523333333333333,0.228449986905027,0.0611111111111111,0.519444444444444,0.161111111111111,0.258333333333333,15.6681578739366,0.0320637973380653,0.857231288592166,1264.35555555556,455168
46,70,0.333333333333335,0.517777777777778,0.518184120360542,0.238888888888889,0.238888888888889,0.216666666666667,0.305555555555556,16.5414285455814,0.542484635989832,-0.490728116849059,404.638888888889,145670
56,43,2.16666666666667,0.479444444444444,0.50728411415099,0.219444444444444,0.35,0.244444444444444,0.186111111111111,7.59012826951813,0.571670854952735,1.1730072333245,1021.31111111111,367672
57,34,2,0.460555555555556,0.492889691666745,0.341666666666667,0.222222222222222,0.227777777777778,0.208333333333333,20.3719573126359,0.479274246612208,0.694424760981818,162.541666666667,58515
33,60,2.66666666666667,0.525,0.488189770660439,0.191666666666667,0.277777777777778,0.244444444444444,0.286111111111111,11.9553031886825,0.450902765385824,1.39429635817685,972.883333333333,350238
43,44,2.16666666666667,0.505,0.515388840139153,0.222222222222222,0.241666666666667,0.325,0.211111111111111,4.95026359658968,0.814187407188289,1.26638547985011,314.575,113247
59,51,-0.5,0.473888888888889,0.516938821588236,0.311111111111111,0.266666666666667,0.163888888888889,0.258333333333333,12.5726771543993,0.680323975167727,1.66589672390289,988.991666666667,356037
59,51,3,0.497777777777778,0.464328765704182,0.197222222222222,0.322222222222222,0.275,0.205555555555556,15.9396247230111,0.596477564281989,1.8199975858335,293.358333333333,105609
51,33,-3.5,0.488888888888889,0.636808079977676,0.219444444444444,0.327777777777778,0.241666666666667,0.211111111111111,4.26987100725321,0.808191093133602,0.248892499101422,452.572222222222,162926
58,54,1.33333333333333,0.495555555555556,0.621445319653782,0.252777777777778,0.205555555555556,0.352777777777778,0.188888888888889,18.1777028697197,0.733655495851965,1.19547845849089,221.877777777778,79876
50,57,2.33333333333333,0.518333333333333,0.36289447496278,0.275,0.136111111111111,0.311111111111111,0.277777777777778,13.6957186302737,0.773719708773088,1.75629492159378,794.105555555556,285878
56,46,3.33333333333333,0.477777777777778,0.530957457217145,0.305555555555556,0.280555555555556,0.133333333333333,0.280555555555556,20.3614500541181,0.671861415140734,1.53333460976169,722.688888888889,260168
53,23,3.16666666666667,0.346111111111111,0.970272252275492,0.633333333333333,0.1,0.169444444444444,0.0972222222222222,10.2127951574788,0.0142407954561675,1.58728724134788,376.347222222222,135485
57,65,2,0.563888888888889,0.428926564154882,0.138888888888889,0.294444444444444,0.175,0.391666666666667,6.93283822335905,0.295709465323206,2.96551331833349,581.913888888889,209489
40,54,3.33333333333334,0.531666666666667,0.146090667234511,0.152777777777778,0.302777777777778,0.277777777777778,0.266666666666667,3.36874618342587,0.0262488951310606,-0.0168548138114657,601.833333333333,216660
60,47,6,0.508333333333333,0.421070325066786,0.175,0.336111111111111,0.261111111111111,0.227777777777778,17.7842135124974,0.588033651101947,1.65958623252511,298.997222222222,107639
54,53,5.83333333333333,0.537222222222222,0.232246244640821,0.188888888888889,0.244444444444444,0.258333333333333,0.308333333333333,12.2797268589055,0.663004529738587,0.460640371890077,382.813888888889,137813
41,61,5.33333333333333,0.559444444444445,0.564331755673605,0.130555555555556,0.294444444444444,0.222222222222222,0.352777777777778,6.32269988037456,0.567089645175004,1.37231730666674,740.988888888889,266756
36,67,3.33333333333333,0.583888888888889,0.41540017653291,0.177777777777778,0.141666666666667,0.263888888888889,0.416666666666667,15.6353620381474,0.650509583388062,1.46642293410526,864.330555555556,311159
44,59,2,0.513333333333333,0.420446397843634,0.211111111111111,0.291666666666667,0.216666666666667,0.280555555555556,11.9760107861646,0.863908656081748,0.573227070130068,298.005555555556,107282
43,42,2,0.5,0.422370801991149,0.202777777777778,0.305555555555556,0.280555555555556,0.211111111111111,3.91140819131706,0.903325459502917,2.0158940771474,1205.47777777778,433972
38,34,0.5,0.529444444444444,0.269090766899375,0.175,0.272222222222222,0.283333333333333,0.269444444444444,4.04680311459666,0.621711284022214,1.70453976632968,466.202777777778,167833
56,39,2.33333333333333,0.474444444444444,0.399955305605111,0.255555555555556,0.302777777777778,0.255555555555556,0.186111111111111,11.903711828265,0.778665212228664,0.817925029090695,501.475,180531
54,28,0,0.412777777777778,0.666241934871175,0.341666666666667,0.297222222222222,0.316666666666667,0.0444444444444444,18.2995856175414,0.0143071979902795,0.639674784294695,316.266666666667,113856
45,39,4.66666666666666,0.47,0.501716709980749,0.344444444444444,0.172222222222222,0.272222222222222,0.211111111111111,12.0779732500742,0.550372460134095,0.426712786448155,407.066666666667,146544
43,50,5.66666666666667,0.518888888888889,0.513293372210062,0.233333333333333,0.227777777777778,0.25,0.288888888888889,3.94385827693655,0.458579773104515,-0.365938628765004,2854.29444444444,1027546
51,49,2,0.505,0.448125489789305,0.258333333333333,0.225,0.25,0.266666666666667,16.3982291975636,0.857482984295067,-0.888761651942392,271.658333333333,97797
60,42,3.66666666666667,0.469444444444444,0.356389020376836,0.222222222222222,0.347222222222222,0.291666666666667,0.138888888888889,5.93845909431555,0.648952491750726,2.49331687127108,737.447222222222,265481
41,57,5.33333333333333,0.515555555555556,0.387426380608732,0.227777777777778,0.286111111111111,0.166666666666667,0.319444444444444,11.5962930136796,0.86220895178628,0.706046188342122,423.661111111111,152518
42,42,1.33333333333334,0.493888888888889,0.950160056100509,0.238888888888889,0.266666666666667,0.280555555555556,0.213888888888889,0.736756612890785,0.925189031860877,0.633705980276202,124.944444444444,44980
40,47,0,0.509444444444444,0.478133171771904,0.219444444444444,0.208333333333333,0.377777777777778,0.194444444444444,17.1571631352403,0.638095054196368,1.85563543179382,261.322222222222,94076
70,53,3.66666666666667,0.411111111111111,0.691042238216859,0.358333333333333,0.377777777777778,0.113888888888889,0.15,11.2300282437025,0.409928443712483,2.49355561689694,355.027777777778,127810
45,53,3.66666666666667,0.49,0.4849955202306,0.291666666666667,0.238888888888889,0.197222222222222,0.272222222222222,10.7463068132715,0.559187788965924,1.32176371768704,125.983333333333,45354
43,43,0.833333333333335,0.482777777777778,0.393966941626268,0.255555555555556,0.355555555555556,0.108333333333333,0.280555555555556,3.27492651840571,0.788197436021229,1.0441592592831,2607.63333333333,938748
56,60,3,0.492222222222222,0.41785067178625,0.225,0.280555555555556,0.302777777777778,0.191666666666667,11.5422001969849,0.213639001058994,-0.0635494634015825,258.205555555556,92954
50,53,1.33333333333333,0.500555555555556,0.449947778783883,0.233333333333333,0.3,0.197222222222222,0.269444444444444,6.56171932576936,0.46060848571349,0.446603353827241,1011.84722222222,364265
48,50,4.5,0.538888888888889,0.421263820107589,0.255555555555556,0.133333333333333,0.272222222222222,0.338888888888889,13.6210923021344,0.0126407039692703,-1.22924648336878,985.741666666667,354867
48,64,6,0.518333333333333,0.168157358669874,0.269444444444444,0.202777777777778,0.194444444444444,0.333333333333333,13.0363472405935,0.384054780039259,2.42054289045593,225.861111111111,81310
33,52,6,0.555,0.278057330156853,0.0916666666666667,0.255555555555556,0.438888888888889,0.213888888888889,6.61377000146286,0.866157661744106,0.963717313078136,1079.18055555556,388505
53,31,6,0.420555555555556,0.402498368565684,0.375,0.15,0.472222222222222,0.00277777777777778,19.2262975379187,0.0188925152379934,0.659158535598397,93.1055555555556,33518
51,47,3,0.491666666666667,0.387101523910641,0.191666666666667,0.261111111111111,0.444444444444444,0.102777777777778,7.6023631986266,0.0953765263235875,2.50872468551675,3303.875,1189395
43,49,6,0.515,0.522964932604552,0.183333333333333,0.394444444444444,0.0861111111111111,0.336111111111111,8.21495540989005,0.409471051809476,0.816508177282733,930.727777777778,335062
26,71,0.66666666666667,0.599444444444444,0.192497501433654,0.152777777777778,0.141666666666667,0.261111111111111,0.444444444444444,6.00543847945724,0.0258357022621805,-0.0254238446273175,570.211111111111,205276
33,40,2,0.528333333333333,0.807724297589051,0.227777777777778,0.186111111111111,0.302777777777778,0.283333333333333,6.37365771698946,0.924920522222546,1.72275029117232,515.105555555556,185438
36,50,3.16666666666667,0.526666666666667,0.421577610295172,0.219444444444444,0.211111111111111,0.286111111111111,0.283333333333333,12.8785811921784,0.798261338938581,0.982711327990359,115.947222222222,41741
53,38,1.66666666666667,0.413888888888889,0.995292524641602,0.402777777777778,0.294444444444444,0.133333333333333,0.169444444444444,1.92503391624702,0.755163133648844,2.71007372036036,626.797222222222,225647
56,42,1,0.495,0.425290494670936,0.169444444444444,0.355555555555556,0.305555555555556,0.169444444444444,8.38338112449081,0.541093890309231,2.38118039820503,425.672222222222,153242
46,55,1,0.512777777777778,0.511057455204785,0.266666666666667,0.213888888888889,0.208333333333333,0.311111111111111,19.5637795660832,0.734434068228072,-0.0838634241837345,312.194444444444,112390
43,63,2.66666666666667,0.521666666666667,0.468572291142873,0.236111111111111,0.252777777777778,0.177777777777778,0.333333333333333,21.6265587612885,0.633525772407541,-0.162987487559448,427.069444444444,153745
56,51,2,0.477777777777778,0.58252123036625,0.216666666666667,0.4,0.161111111111111,0.222222222222222,13.1790355380188,0.595848963734254,2.24438016290167,306.638888888889,110390
54,48,1.66666666666667,0.5,0.410054975093723,0.263888888888889,0.266666666666667,0.175,0.294444444444444,5.84922035810659,0.711760168013023,1.58337014783982,477.316666666667,171834
53,44,1,0.512222222222222,0.446060617981253,0.163888888888889,0.344444444444444,0.258333333333333,0.233333333333333,9.86706574672756,0.41499952423731,2.53640365005814,347.130555555556,124967
53,49,5.33333333333333,0.512222222222222,0.271309505315433,0.194444444444444,0.294444444444444,0.266666666666667,0.244444444444444,14.8684948478248,0.740843393638233,1.7944592437343,607.525,218709
48,60,6,0.525555555555556,0.489928345374403,0.222222222222222,0.211111111111111,0.283333333333333,0.283333333333333,8.75506795729632,0.864382959024566,1.5631006553826,400.458333333333,144165
56,39,4.33333333333333,0.452222222222222,0.433103776673534,0.338888888888889,0.266666666666667,0.188888888888889,0.205555555555556,13.69400584417,0.688393305868128,0.894595193192513,282.383333333333,101658
55,72,4.83333333333333,0.507222222222222,0.492505455042815,0.272222222222222,0.233333333333333,0.180555555555556,0.313888888888889,10.0832023399108,0.491118272542785,1.06939152111851,262.033333333333,94332
54,55,2,0.527222222222222,0.39040052620392,0.247222222222222,0.15,0.322222222222222,0.280555555555556,16.9150127990884,0.375406301725339,1.89269253729265,557.583333333333,200730
56,50,4.5,0.430555555555556,0.950450303539654,0.402777777777778,0.213888888888889,0.211111111111111,0.172222222222222,7.76652188238709,0.0185128841483915,-0.198122501124872,1178.96944444444,424429
48,41,1.66666666666667,0.493888888888889,0.463875846124242,0.241666666666667,0.266666666666667,0.272222222222222,0.219444444444444,5.52248984207884,0.907132810875091,-0.0977254262410741,323.077777777778,116308
56,27,6,0.332777777777778,0.997116326731854,0.533333333333333,0.325,0.0861111111111111,0.0555555555555556,11.9401374960984,0.169141653054725,1.55544494395202,463.358333333333,166809
34,60,2,0.532222222222222,0.412891605229448,0.219444444444444,0.202777777777778,0.275,0.302777777777778,6.27775158159488,0.599148747671478,1.42935796778215,359.405555555556,129386
54,52,0,0.494444444444444,0.477923501830129,0.3,0.225,0.177777777777778,0.297222222222222,13.3055340303887,0.575781449036013,2.06855147804817,518.083333333333,186510
48,46,3,0.480555555555556,0.504255701213314,0.233333333333333,0.3,0.297222222222222,0.169444444444444,10.5129229673304,0.618194443817612,1.32632089275616,269.241666666667,96927
45,55,4.83333333333333,0.503333333333333,0.445448299288161,0.236111111111111,0.266666666666667,0.241666666666667,0.255555555555556,13.9581965079279,0.996960805548695,-1.63374431552795,951.063888888889,342383
