subID,gems,bomb,igbias,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky
09912952,103,113,0,0.5,0.476000819756163,0.211111111111111,0.258333333333333,0.35,0.180555555555556,12.7835709128327,0.835175627620666,1.3376891315535
10401043,118,97,0.666666666666667,0.507777777777778,0.501789955090811,0.291666666666667,0.15,0.363888888888889,0.194444444444444,7.96608412870991,0.711669222016528,2.01835300338544
11439204,99,111,-0.5,0.511111111111111,0.448970486060441,0.283333333333333,0.233333333333333,0.238888888888889,0.244444444444444,17.3383839997736,0.733240003727406,0.619009182501098
11740801,92,121,2,0.458888888888889,0.512855434348598,0.15,0.3,0.244444444444444,0.305555555555556,10.9064594487878,0.612788680005546,2.43590413708175
12421422,127,85,-2,0.545555555555555,0.367332569477389,0.319444444444444,0.272222222222222,0.225,0.183333333333333,13.3711202331181,0.572028696070826,2.28457891410728
12537341,151,79,5.5,0.615555555555556,0.576918269283341,0.422222222222222,0.294444444444444,0.222222222222222,0.0611111111111111,11.2901549940371,0.67660278911098,1.53486189433385
12681289,92,121,6,0.465,0.557602057060731,0.161111111111111,0.305555555555556,0.230555555555556,0.302777777777778,15.3038785588511,0.786978311999477,0.068711099952649
12823460,89,143,-2,0.417222222222222,0.574795166204861,0.113888888888889,0.211111111111111,0.322222222222222,0.352777777777778,4.68329457299696,0.605575383336887,1.86509398060715
12922303,113,103,4.33333333333333,0.541111111111111,0.369711022702561,0.25,0.397222222222222,0.161111111111111,0.191666666666667,15.5821334160593,0.525006825379987,1.24277693790678
16249020,98,127,3.66666666666667,0.502777777777778,0.673292495657869,0.247222222222222,0.263888888888889,0.244444444444444,0.244444444444444,18.9452199020063,0.744809010882052,1.01604055553981
17287899,125,91,2.83333333333333,0.579444444444444,0.581354227769423,0.175,0.588888888888889,0.194444444444444,0.0416666666666667,10.8662900939798,0.718156220557943,-1.99397256206381
17322974,108,122,2,0.473333333333333,0.714005513478643,0.222222222222222,0.227777777777778,0.244444444444444,0.305555555555556,16.7164855819464,0.667527510900055,0.739929688540613
17447552,113,101,1.33333333333333,0.525,0.569276282551227,0.297222222222222,0.261111111111111,0.211111111111111,0.230555555555556,13.2855244022365,0.912331669710097,0.85439272343877
19350277,117,124,-1.5,0.49,0.508554910197899,0.294444444444444,0.119444444444444,0.327777777777778,0.258333333333333,6.99352552483401,0.250435606223296,-0.179050549054452
19576715,124,80,1.5,0.608888888888889,0.449648127600528,0.4,0.363888888888889,0.116666666666667,0.119444444444444,7.84629625971626,0.633469487476008,1.80340372982049
20619056,114,108,0,0.516666666666667,0.722270392806723,0.352777777777778,0.163888888888889,0.197222222222222,0.286111111111111,2.91930566854014,0.831912203212925,-0.0776404260422304
20757599,105,90,4.16666666666667,0.557777777777778,0.44412839443783,0.344444444444444,0.213888888888889,0.327777777777778,0.113888888888889,8.68368854236805,0.608088627241394,1.75893916729735
22761075,104,112,1.33333333333333,0.510555555555556,0.978176366297297,0.261111111111111,0.272222222222222,0.225,0.241666666666667,1.1759728922254,0.669948357087428,-1.98588445320967
22919166,90,105,1,0.541666666666667,0.525653193236177,0.305555555555556,0.269444444444444,0.252777777777778,0.172222222222222,3.30785040698772,0.99138872760115,0.916971806658023
23282311,109,98,1,0.526666666666667,0.663413646883847,0.236111111111111,0.313888888888889,0.297222222222222,0.152777777777778,14.6325570987797,0.783422678005014,1.29334881585715
23579773,101,92,-0.5,0.531666666666667,0.887341427227097,0.263888888888889,0.325,0.216666666666667,0.194444444444444,3.37440332769646,0.0258973354590635,-0.143087208401246
24039086,93,95,-0.833333333333333,0.515555555555556,0.877993588471296,0.252777777777778,0.308333333333333,0.202777777777778,0.236111111111111,6.85478020816468,0.55582760510833,1.44553640432329
25578725,117,80,3.16666666666667,0.586111111111111,0.645842065878843,0.405555555555556,0.275,0.163888888888889,0.155555555555556,9.20597934604112,0.865855663183083,1.364541277653
25614918,114,96,0,0.557777777777778,0.661411539323516,0.408333333333333,0.2,0.163888888888889,0.227777777777778,10.723975301537,0.780232620447955,2.40323660903941
25740675,92,84,1.5,0.535,0.770001855560771,0.311111111111111,0.269444444444444,0.202777777777778,0.216666666666667,15.9988118793478,0.775501649513509,1.75878405190726
25837211,82,104,0.666666666666667,0.473333333333333,0.618606491257911,0.211111111111111,0.255555555555556,0.222222222222222,0.311111111111111,15.2750040289733,0.606294943243004,0.857816382233995
26051038,134,84,1,0.628333333333333,0.572204571872531,0.533333333333333,0.188888888888889,0.163888888888889,0.113888888888889,15.5332878530256,0.549943968058427,1.81672810673735
26196737,110,137,2,0.451111111111111,0.68629574370129,0.216666666666667,0.166666666666667,0.272222222222222,0.344444444444444,10.8255304109885,0.589036845081004,0.462727165330077
26408861,128,93,3.5,0.55,0.940759636105971,0.422222222222222,0.180555555555556,0.122222222222222,0.275,5.29438219047776,0.676658142635957,1.04550339600589
26620314,98,113,3,0.496111111111111,0.567706654996554,0.211111111111111,0.280555555555556,0.286111111111111,0.222222222222222,8.87720593948129,0.928092413571576,0.0782353764357948
26938811,114,136,0,0.462777777777778,0.52515937836139,0.197222222222222,0.216666666666667,0.288888888888889,0.297222222222222,9.43596218929815,0.549007534913851,-0.0256629801964888
27033756,119,118,6,0.492777777777778,0.379600541039283,0.197222222222222,0.355555555555556,0.161111111111111,0.286111111111111,12.6581911539553,0.841764382408917,1.39137222542807
27258699,118,125,6,0.487222222222222,0.717589076414412,0.127777777777778,0.394444444444444,0.263888888888889,0.213888888888889,11.9023210255281,0.609501683457927,2.00008941148153
27517993,122,85,6,0.576111111111111,0.44151147564914,0.425,0.222222222222222,0.161111111111111,0.191666666666667,4.11931719140137,0.858384132062109,0.911356406740204
29294253,114,97,0,0.521111111111111,0.503866398115414,0.280555555555556,0.263888888888889,0.236111111111111,0.219444444444444,10.6375945368311,0.857499219260578,2.0303455725969
29368201,114,124,5.66666666666667,0.501111111111111,0.832394526537669,0.269444444444444,0.283333333333333,0.130555555555556,0.316666666666667,6.6347333526502,0.441828461592438,1.76250663380997
30117339,118,118,6,0.516666666666667,0.530322771826221,0.188888888888889,0.386111111111111,0.244444444444444,0.180555555555556,6.48605264907218,0.702339763307856,1.89364132399563
30123147,106,100,3.5,0.490555555555556,0.998630801873565,0.286111111111111,0.166666666666667,0.261111111111111,0.286111111111111,5.58985606780591,0.759956620040542,1.63919702444208
32076979,108,77,6,0.536111111111111,0.583075786159969,0.305555555555556,0.286111111111111,0.191666666666667,0.216666666666667,7.53772086240287,0.54724207774663,1.21798055765768
32205008,106,149,6,0.457222222222222,0.192474043107023,0.0777777777777778,0.416666666666667,0.219444444444444,0.286111111111111,5.63580406300211,0.814979876780212,2.70417990956978
33301498,149,75,0.333333333333333,0.617222222222222,0.49106689560649,0.4,0.394444444444444,0.0972222222222222,0.108333333333333,11.1828954367983,0.792254696972389,0.0765960141724985
33983287,88,112,1.16666666666667,0.482777777777778,0.45104496363624,0.136111111111111,0.363888888888889,0.277777777777778,0.222222222222222,13.0829612088026,0.661920583499915,1.61735848223368
34543444,103,145,0,0.449444444444444,0.564728965493486,0.166666666666667,0.277777777777778,0.191666666666667,0.363888888888889,16.9399148945692,0.624866260613277,2.18610812932643
35188403,113,74,-0.333333333333333,0.598888888888889,0.538609350322834,0.508333333333333,0.125,0.219444444444444,0.147222222222222,5.2233753968111,0.849938748864379,0.542404613512362
37270032,129,105,2.83333333333333,0.512222222222222,0.449178677561901,0.222222222222222,0.266666666666667,0.361111111111111,0.15,14.9834892994692,0.921522167492947,-0.78691404844752
38121321,103,106,-1,0.485,0.66794576257198,0.169444444444444,0.275,0.366666666666667,0.188888888888889,9.84960629196733,0.728619493675197,0.544061514952372
38389828,105,102,5.16666666666667,0.539444444444445,0.58151199938184,0.255555555555556,0.283333333333333,0.363888888888889,0.0972222222222222,10.0647886857097,0.656720476646568,-0.456706807017091
39140001,160,89,1.16666666666667,0.613888888888889,0.383234966970605,0.391666666666667,0.363888888888889,0.166666666666667,0.0777777777777778,15.4819810641349,0.764325869998913,1.31626172557717
39573380,90,131,5,0.463333333333333,0.995286425798929,0.119444444444444,0.355555555555556,0.247222222222222,0.277777777777778,1.8814941872077,0.636080504530792,1.97894779587353
40122129,104,105,4.83333333333333,0.508888888888889,0.962423973001341,0.319444444444444,0.216666666666667,0.152777777777778,0.311111111111111,6.67751739107922,0.00879642471064259,2.42961462793737
40216437,106,112,0,0.492222222222222,0.668501289418541,0.238888888888889,0.247222222222222,0.25,0.263888888888889,15.25745902853,0.96469743335189,-1.04169649670471
40443417,134,99,4.83333333333333,0.589444444444444,0.451870344633031,0.466666666666667,0.205555555555556,0.136111111111111,0.191666666666667,9.28787010819003,0.569290534024783,2.88454270844281
41165686,146,82,2.33333333333333,0.565555555555556,0.472719361603298,0.361111111111111,0.280555555555556,0.183333333333333,0.175,12.0994848289126,0.724642421726961,1.46402982540608
42132536,119,98,6,0.571111111111111,0.535271553801709,0.458333333333333,0.180555555555556,0.119444444444444,0.241666666666667,11.1627273249231,0.8346419941091,1.93081655279692
42200780,90,75,0,0.575555555555556,0.434560591395619,0.361111111111111,0.333333333333333,0.127777777777778,0.177777777777778,7.50455208511267,0.521877568186476,1.8318239915808
42690376,85,73,-0.333333333333333,0.595,0.994354657537709,0.383333333333333,0.405555555555556,0.0138888888888889,0.197222222222222,2.2700127486506,0.780642666346201,2.11090013237188
42987423,121,114,2.83333333333333,0.523333333333333,0.987843415640739,0.344444444444444,0.169444444444444,0.244444444444444,0.241666666666667,4.93960544923306,0.252059269251274,3.18578064275438
43391910,141,91,0,0.592222222222222,0.591171179568558,0.233333333333333,0.519444444444444,0.222222222222222,0.025,12.0122525268714,0.561140104945232,1.76447113343329
43986090,88,134,1,0.449444444444444,0.673862164134336,0.25,0.119444444444444,0.258333333333333,0.372222222222222,13.4530815180842,0.557533528128971,1.33691045263901
44155776,117,137,5,0.505,0.487955026670143,0.311111111111111,0.191666666666667,0.208333333333333,0.288888888888889,11.9436371049232,0.799840993893899,1.77847238532939
44367503,99,100,4,0.470555555555556,0.52282075020612,0.155555555555556,0.325,0.236111111111111,0.283333333333333,7.56752273872143,0.738745036715336,2.08966472358153
44848489,101,62,3.16666666666667,0.607222222222222,0.723542522323835,0.447222222222222,0.225,0.244444444444444,0.0833333333333333,14.3180534265719,0.612190828840733,1.75686064813227
45060592,130,61,5.66666666666667,0.631111111111111,0.455219178086748,0.466666666666667,0.341666666666667,0.0722222222222222,0.119444444444444,16.4034473731011,0.569858046438388,1.94557655164637
45240721,40,152,0,0.222777777777778,0.522214522773674,0.0305555555555556,0.00833333333333333,0.00555555555555556,0.955555555555556,8.07049280570474,0.494106140013386,2.21265725643073
45342121,161,72,-0.666666666666667,0.630555555555556,0.435000360565815,0.538888888888889,0.155555555555556,0.225,0.0805555555555556,11.1665920686845,0.635870197417807,1.39340466778045
46207419,96,121,0.166666666666667,0.463888888888889,0.549069199975489,0.158333333333333,0.269444444444444,0.305555555555556,0.266666666666667,14.6098629634038,0.828687054492149,0.453162733269908
46816213,83,128,6,0.439444444444444,0.451351068086696,0.163888888888889,0.183333333333333,0.338888888888889,0.313888888888889,8.71021168177041,0.560659448301417,2.39969499204761
49161316,101,96,2.16666666666667,0.488888888888889,0.692564957598435,0.208333333333333,0.35,0.119444444444444,0.322222222222222,9.20383990496536,0.795015837997223,1.99499669700426
49343852,152,83,5.33333333333333,0.595555555555556,0.611033940303601,0.425,0.225,0.252777777777778,0.0972222222222222,16.6988446679384,0.718972678422804,0.478213685533384
49380017,118,119,1.16666666666667,0.488888888888889,0.615854587031034,0.155555555555556,0.347222222222222,0.283333333333333,0.213888888888889,9.11770888850232,0.662900405640616,1.23318011185241
49684556,95,119,4,0.488888888888889,0.499999931240042,0.236111111111111,0.141666666666667,0.452777777777778,0.169444444444444,3.99999990359009,0.499999938956297,-2.80034166675518e-07
51406574,115,109,0,0.487777777777778,0.417758527555871,0.333333333333333,0.130555555555556,0.177777777777778,0.358333333333333,17.4594178406028,0.70368377866644,0.724081890284737
51723243,119,118,3.33333333333333,0.542777777777778,0.655632428276703,0.319444444444444,0.272222222222222,0.211111111111111,0.197222222222222,7.48656993748603,0.817984976034394,0.755460313249162
52784545,115,79,5.5,0.567777777777778,0.381783645816986,0.408333333333333,0.277777777777778,0.0583333333333333,0.255555555555556,15.9969881785465,0.628396002416956,1.33242697159417
53406900,114,113,0,0.487777777777778,0.550716886839429,0.177777777777778,0.363888888888889,0.177777777777778,0.280555555555556,12.7082774008873,0.530744894161132,1.37246873794519
53484526,106,153,3.16666666666667,0.466666666666667,0.467233653223667,0.163888888888889,0.211111111111111,0.419444444444444,0.205555555555556,20.8450895611024,0.481148191640916,1.08685741855076
54879446,117,117,0.333333333333333,0.468888888888889,0.998955614194854,0.230555555555556,0.197222222222222,0.258333333333333,0.313888888888889,5.63966031664613,0.930755543065167,1.56336517516004
55786474,162,24,0,0.8,0.271762861469208,1,0,0,0,7.50862500103093,0.00652219130912865,-0.546564799621806
55879531,129,113,4,0.506111111111111,0.535110419026776,0.158333333333333,0.380555555555556,0.294444444444444,0.166666666666667,6.88022169982767,0.664258074048068,-0.29762551789277
57075887,128,83,-0.166666666666666,0.568333333333333,0.857994818074978,0.419444444444444,0.230555555555556,0.122222222222222,0.227777777777778,9.83254892981488,0.713779132093836,2.62951948928232
57853361,104,103,4.5,0.467222222222222,0.522961967524492,0.186111111111111,0.175,0.427777777777778,0.211111111111111,9.61742657606456,0.852384168019753,0.816694082756172
57975759,94,108,2.5,0.512777777777778,0.995079196296516,0.325,0.163888888888889,0.261111111111111,0.25,4.22838917550865,0.713906730452204,-0.315019615896964
58605237,112,100,0,0.509444444444444,0.569019350880709,0.297222222222222,0.116666666666667,0.422222222222222,0.163888888888889,18.6855493694328,0.728561264142002,0.471428675753908
59758203,82,88,3.66666666666667,0.54,0.527056827051384,0.352777777777778,0.213888888888889,0.213888888888889,0.219444444444444,8.97202147461449,0.919809146959611,0.373029399580682
60632881,115,100,1.33333333333333,0.546111111111111,0.580271254035256,0.261111111111111,0.391666666666667,0.163888888888889,0.183333333333333,9.11145972248932,0.730754575015597,1.47132141313185
63888234,145,73,0,0.641111111111111,0.982595069514566,0.641666666666667,0.102777777777778,0.075,0.180555555555556,7.2095292654215,0.579073566470524,1.8948567385485
64134160,88,92,1.16666666666667,0.528333333333333,0.472741989452198,0.291666666666667,0.305555555555556,0.155555555555556,0.247222222222222,14.9188332531701,0.768497868338167,0.658843779513246
64246775,98,130,2.5,0.495555555555556,0.462215994213764,0.294444444444444,0.169444444444444,0.255555555555556,0.280555555555556,19.208932497365,0.523855844393779,0.744175186682683
64399367,119,118,2.33333333333333,0.515,0.591574184942251,0.291666666666667,0.238888888888889,0.222222222222222,0.247222222222222,8.52059926250685,0.675861940079305,1.03060635667049
64638148,95,123,0.833333333333333,0.515555555555556,0.940011981183121,0.275,0.269444444444444,0.213888888888889,0.241666666666667,5.19655197584428,0.437492287177583,2.21763982398997
65097383,109,89,0,0.567777777777778,0.498755186345106,0.311111111111111,0.369444444444444,0.166666666666667,0.152777777777778,17.3530444313126,0.986023253061618,-1.86342991388345
65950552,107,71,0,0.564444444444445,0.588572524823287,0.294444444444444,0.333333333333333,0.272222222222222,0.1,8.50905561483674,0.00923874623807486,0.849826856994428
66557086,133,115,6,0.533888888888889,0.499359352222471,0.358333333333333,0.147222222222222,0.3,0.194444444444444,14.5957576285416,0.75034722050021,1.18843643043369
66868351,97,112,2.66666666666667,0.507222222222222,0.47359892501785,0.225,0.294444444444444,0.272222222222222,0.208333333333333,12.0401859464108,0.827612017413515,1.42874385524241
67925048,81,143,2.66666666666667,0.462222222222222,0.509915668830378,0.216666666666667,0.269444444444444,0.122222222222222,0.391666666666667,11.2377197530726,0.996590462781631,-1.27216885325978
69469015,112,84,-2,0.615,0.459409973285914,0.461111111111111,0.277777777777778,0.136111111111111,0.125,18.3739619578913,0.782216707011722,0.733648132034078
71062420,110,104,1.33333333333333,0.509444444444444,0.996731890935801,0.291666666666667,0.183333333333333,0.305555555555556,0.219444444444444,5.17148883510599,0.942257856605165,2.55287716810962
71174173,136,66,0,0.682777777777778,0.33499502641689,0.661111111111111,0.155555555555556,0.119444444444444,0.0638888888888889,18.452843517805,0.632531087772439,0.890853804733597
71888008,119,129,0,0.457777777777778,0.512612464465236,0.205555555555556,0.213888888888889,0.244444444444444,0.336111111111111,8.98971745848072,0.837381550208844,3.00684434734465
72005099,137,51,3.33333333333333,0.724444444444445,0.602084387986034,0.8,0.0611111111111111,0.1,0.0388888888888889,5.75518329524015,0.633081642341029,1.79919979626597
72112420,127,111,-2,0.501111111111111,0.55847508381216,0.158333333333333,0.380555555555556,0.269444444444444,0.191666666666667,12.2935513932664,0.633837015899235,-0.0555164239330991
72592555,122,81,1.66666666666667,0.565555555555556,0.531720448703462,0.388888888888889,0.194444444444444,0.272222222222222,0.144444444444444,11.3120659453972,0.475314012526579,2.21595001660741
72778408,114,107,6,0.510555555555556,0.48210243419401,0.311111111111111,0.197222222222222,0.225,0.266666666666667,27.2737189070012,0.769484764027673,0.102849941026826
72887333,97,90,0.166666666666667,0.492777777777778,0.694341342724886,0.325,0.161111111111111,0.166666666666667,0.347222222222222,9.69551122199747,0.789972737328022,1.24085946349598
73946491,121,100,-1,0.517777777777778,0.591756609681082,0.361111111111111,0.152777777777778,0.2,0.286111111111111,16.4895429833199,0.728442691494587,1.41599455514268
74777776,98,114,1,0.480555555555556,0.995082164939459,0.247222222222222,0.208333333333333,0.244444444444444,0.3,6.03100284204471,0.612135823444758,2.48131304055478
75848337,109,89,-1,0.514444444444444,0.502916233183161,0.275,0.244444444444444,0.258333333333333,0.222222222222222,7.16925952874288,0.523497332853904,0.339830836904465
75867482,123,102,1.16666666666667,0.524444444444444,0.578148364062458,0.302777777777778,0.213888888888889,0.286111111111111,0.197222222222222,16.3355150325159,0.716655844992789,0.795964088569375
76096516,105,111,2.83333333333333,0.528333333333333,0.957725851307895,0.302777777777778,0.213888888888889,0.305555555555556,0.177777777777778,4.07938935902739,0.367440513683531,2.96106669926809
76934860,122,73,0,0.626111111111111,0.693104646202619,0.505555555555556,0.247222222222222,0.119444444444444,0.127777777777778,7.36703852118887,0.726377449643903,1.52943376927185
77372013,135,114,5,0.491666666666667,0.997488983942517,0.211111111111111,0.241666666666667,0.341666666666667,0.205555555555556,5.37672705811142,0.898765363423186,0.0440543876917138
78543396,115,141,1.5,0.486111111111111,0.532032016726393,0.247222222222222,0.183333333333333,0.322222222222222,0.247222222222222,12.9890689593286,0.901953380960488,0.794833186307852
79750141,127,53,0,0.628333333333333,0.332529881620792,0.441666666666667,0.3,0.216666666666667,0.0416666666666667,17.1194751113879,0.968834183840895,-1.89119591802792
80544681,113,106,1,0.488333333333333,0.762587535916559,0.241666666666667,0.222222222222222,0.272222222222222,0.263888888888889,7.43610226737368,0.64478231693883,2.26473980010696
82147769,144,83,6,0.601666666666667,0.51794711076066,0.422222222222222,0.327777777777778,0.0861111111111111,0.163888888888889,11.2576965623296,0.908435847907707,1.50922757306693
82185087,116,92,6,0.539444444444444,0.978313366399525,0.144444444444444,0.458333333333333,0.347222222222222,0.05,9.4499415304133,0.00954863107092687,0.494559970665748
82899919,132,98,4.66666666666667,0.566666666666667,0.99646281192652,0.327777777777778,0.252777777777778,0.344444444444444,0.075,4.18329461126506,0.672396832577243,1.81921760817022
82958888,108,123,2.5,0.466111111111111,0.444377313091935,0.222222222222222,0.202777777777778,0.258333333333333,0.316666666666667,12.504757787782,0.542035217486168,0.336842977702424
85992173,103,103,5.33333333333333,0.495555555555556,0.549975477153927,0.216666666666667,0.180555555555556,0.466666666666667,0.136111111111111,17.4813147362845,0.700367839249793,1.27702613935976
86050768,125,73,6,0.632777777777778,0.921444393718816,0.502777777777778,0.277777777777778,0.1,0.119444444444444,3.39644703315977,0.531287034433749,0.83591285204944
86391462,124,98,5,0.555,0.599382885003527,0.327777777777778,0.238888888888889,0.313888888888889,0.119444444444444,11.4777110121799,0.667841472610059,0.646322087295094
87508934,106,126,6,0.476666666666667,0.646680683682361,0.238888888888889,0.177777777777778,0.311111111111111,0.272222222222222,13.4219981943701,0.412325928734399,2.2043791554847
88103445,109,102,2.5,0.502777777777778,0.891401060986113,0.222222222222222,0.247222222222222,0.352777777777778,0.177777777777778,7.68477540357598,0.345334991421183,1.94827018803413
88263244,131,77,1.16666666666667,0.630555555555556,0.988811604090624,0.519444444444444,0.247222222222222,0.1,0.133333333333333,1.86401802370559,0.546352928313571,0.433829545936843
88278170,128,95,5,0.566666666666667,0.326964617083042,0.369444444444444,0.294444444444444,0.136111111111111,0.2,7.85788717678463,0.990919344882584,0.037082359034393
88896946,117,67,0,0.613888888888889,0.426251787636798,0.505555555555556,0.188888888888889,0.175,0.130555555555556,11.063204412944,0.791921411942325,1.83844388371403
