subID,gems,bomb,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
28218986,50,63,0.427777777777778,0.529280302555906,0.141666666666667,0.125,0.463888888888889,0.269444444444444,10.1233158238765,0.483778089642531,1.61679298096446,714.647222222222,257273
28664074,39,52,0.487777777777778,0.460073927410478,0.197222222222222,0.252777777777778,0.341666666666667,0.208333333333333,5.75026302766469,0.044921292488298,0.264149714600865,522.5,188100
28693455,47,42,0.508888888888889,0.538968018517613,0.261111111111111,0.247222222222222,0.266666666666667,0.225,17.3917836424953,0.627644443285312,1.75667264900417,433.15,155934
28777482,58,37,0.573333333333333,0.962242583870634,0.416666666666667,0.236111111111111,0.144444444444444,0.202777777777778,7.51378317747045,0.0177688185707412,-0.437100719563396,616.152777777778,221815
29096264,64,40,0.508888888888889,0.344850810878527,0.269444444444444,0.225,0.286111111111111,0.219444444444444,13.3367437817753,0.709824657106236,0.858634927158027,515.641666666667,185631
29616486,47,59,0.457222222222222,0.534622385659341,0.208333333333333,0.216666666666667,0.227777777777778,0.347222222222222,15.3154642716304,0.427838923275195,1.43220570281815,527.425,189873
30587969,39,50,0.492777777777778,0.489126289365911,0.244444444444444,0.202777777777778,0.325,0.227777777777778,6.78269022712093,0.47277835656245,2.31014212459834,175.488888888889,63176
31711383,60,36,0.535,0.62435176691472,0.269444444444444,0.247222222222222,0.372222222222222,0.111111111111111,10.7478479256603,0.535778974461674,1.30567475822368,196.519444444444,70747
32077296,40,42,0.517777777777778,0.865104876116024,0.3,0.241666666666667,0.205555555555556,0.252777777777778,5.23941057724875,0.447387354132572,1.34726197254956,266.394444444444,95902
32652056,44,51,0.497777777777778,0.494434250953305,0.280555555555556,0.230555555555556,0.186111111111111,0.302777777777778,17.9422093103457,0.594306654868301,0.344708472849023,235.641666666667,84831
32770056,45,60,0.488333333333333,0.460233982555443,0.227777777777778,0.25,0.258333333333333,0.263888888888889,18.7983797785251,0.602323943042033,1.78442081141533,394.605555555556,142058
34007277,44,42,0.491111111111111,0.569645711719247,0.263888888888889,0.183333333333333,0.297222222222222,0.255555555555556,15.8815854336157,0.403891160026175,0.525395554631265,394.130555555556,141887
34951663,39,50,0.485,0.542070311085143,0.213888888888889,0.244444444444444,0.294444444444444,0.247222222222222,14.5811895462361,0.60227720640597,1.08049872067022,220.072222222222,79226
35009021,63,50,0.501666666666667,0.610209871195343,0.175,0.369444444444444,0.244444444444444,0.211111111111111,15.3448747577728,0.491531508453714,0.0366801926043069,746.527777777778,268750
35400255,29,49,0.482222222222222,0.631343546577928,0.197222222222222,0.255555555555556,0.308333333333333,0.238888888888889,3.43886728229516,0.581343800360116,-0.00500449498229369,497.366666666667,179052
35832077,46,43,0.531666666666667,0.998600678188271,0.3,0.227777777777778,0.302777777777778,0.169444444444444,3.74062161014625,0.700006273559238,0.996656924951059,246.686111111111,88807
36443359,35,41,0.458888888888889,0.418142409134933,0.230555555555556,0.152777777777778,0.297222222222222,0.319444444444444,4.89787950144155,0.0115575738403303,-0.115760276016458,886.375,319095
36674978,61,45,0.552777777777778,0.472776175489178,0.397222222222222,0.0972222222222222,0.377777777777778,0.127777777777778,6.12558623819725,0.987756946819544,0.656313243634291,278.016666666667,100086
38044783,49,43,0.599444444444444,0.873805694868043,0.452777777777778,0.252777777777778,0.133333333333333,0.161111111111111,3.93208810013488,0.208000632724039,2.95131244335529,504.125,181485
38278053,71,48,0.538333333333333,0.53560368215543,0.355555555555556,0.188888888888889,0.247222222222222,0.208333333333333,17.2511463688787,0.658477871477331,1.0056986937779,202.072222222222,72746
38292526,59,43,0.547777777777778,0.669787583133452,0.297222222222222,0.322222222222222,0.202777777777778,0.177777777777778,12.8241143015613,0.547378382872068,0.442885322911494,612.294444444444,220426
38985709,63,39,0.467777777777778,0.0162943364367197,0.191666666666667,0.227777777777778,0.308333333333333,0.272222222222222,8.4119488191428,0.00698258904850271,0.347743962099544,439.425,158193
39988116,58,45,0.516666666666667,0.528653715036868,0.255555555555556,0.238888888888889,0.338888888888889,0.166666666666667,14.5514052456736,0.697474126022168,1.49861824007865,323.008333333333,116283
40637120,68,38,0.578333333333333,0.37633092159422,0.394444444444444,0.252777777777778,0.202777777777778,0.15,14.9735495166535,0.535220026412056,1.69966968904485,497.905555555556,179246
40734392,42,58,0.45,0.212160760752328,0.144444444444444,0.247222222222222,0.322222222222222,0.286111111111111,7.46955618884474,0.331818674508903,2.83617287569286,377.113888888889,135761
42240460,45,38,0.555,0.699530666352144,0.358333333333333,0.213888888888889,0.272222222222222,0.155555555555556,3.50134364464499,0.540395810968669,-1.11475179829899,1090.23611111111,392485
42980300,47,46,0.541666666666667,0.600503048476785,0.288888888888889,0.294444444444444,0.252777777777778,0.163888888888889,14.7003040932858,0.543812789006861,2.08802915427371,855.013888888889,307805
43429066,42,53,0.480555555555556,0.591002916217894,0.2,0.316666666666667,0.169444444444444,0.313888888888889,19.2941395970714,0.727256280551627,1.34357861066831,534.327777777778,192358
44123759,52,47,0.527777777777778,0.99711023520128,0.313888888888889,0.222222222222222,0.252777777777778,0.211111111111111,3.69541507054423,0.976883397654506,-0.615423959538117,437.872222222222,157634
44245712,63,58,0.493333333333333,0.500969182566642,0.238888888888889,0.241666666666667,0.266666666666667,0.252777777777778,10.3518652144059,0.560790712831905,2.2036796265568,383.705555555556,138134
44488552,44,40,0.542777777777778,0.952332798532129,0.327777777777778,0.244444444444444,0.241666666666667,0.186111111111111,4.47165471646715,0.0120205063485584,-0.278604438035785,615.294444444444,221506
44615728,46,68,0.460555555555556,0.275189444006276,0.113888888888889,0.311111111111111,0.338888888888889,0.236111111111111,11.1853210637014,0.400414590700976,2.46160048781864,342.127777777778,123166
44688841,54,43,0.547777777777778,0.772323295518546,0.311111111111111,0.286111111111111,0.233333333333333,0.169444444444444,10.9925435967103,0.731815461004771,2.62330409015583,530.316666666667,190914
44930780,68,23,0.640555555555556,0.997515705961214,0.561111111111111,0.183333333333333,0.152777777777778,0.102777777777778,5.54985401149065,0.464400607357951,1.88609229734195,416.505555555556,149942
45397727,67,61,0.492777777777778,0.704158584988946,0.325,0.130555555555556,0.227777777777778,0.316666666666667,15.1742073706461,0.50299969148259,1.14699157458553,498.175,179343
45860066,53,39,0.545,0.62211198187389,0.313888888888889,0.288888888888889,0.205555555555556,0.191666666666667,14.7105541400831,0.48810444582315,1.63732954684504,732.038888888889,263534
47434585,43,47,0.526666666666667,0.950453082593984,0.236111111111111,0.336111111111111,0.252777777777778,0.175,14.0859715406887,0.478399171566807,1.44093437878659,232.430555555556,83675
48384846,46,55,0.493888888888889,0.45223951918142,0.2,0.347222222222222,0.175,0.277777777777778,18.288441793365,0.513943070335641,1.89783786441922,571.55,205758
48575921,41,66,0.455555555555556,0.417380086328265,0.222222222222222,0.161111111111111,0.288888888888889,0.327777777777778,9.11832105721432,0.716252739582916,2.06703757126528,644.527777777778,232030
48686129,49,47,0.571666666666667,0.962032053396228,0.397222222222222,0.205555555555556,0.255555555555556,0.141666666666667,4.72265278485702,0.0245486088231226,1.52676903418455,1313.73333333333,472944
48756483,68,39,0.577222222222222,0.991501176697219,0.383333333333333,0.238888888888889,0.258333333333333,0.119444444444444,2.35387414947534,0.415540596798472,-0.0847023688570765,293.886111111111,105799
49206367,43,43,0.563888888888889,0.998252407819302,0.361111111111111,0.261111111111111,0.213888888888889,0.163888888888889,4.17798818068801,0.911689399207191,0.269811621314335,592.736111111111,213385
50680211,51,62,0.467222222222222,0.458962854868514,0.230555555555556,0.177777777777778,0.288888888888889,0.302777777777778,10.6310310067056,0.910984853430352,1.39348381781555,371.963888888889,133907
50879904,34,55,0.447222222222222,0.407552117030856,0.191666666666667,0.216666666666667,0.227777777777778,0.363888888888889,2.70633009120042,0.827206010991945,0.22093253659466,624.905555555556,224966
51005789,57,46,0.503333333333333,0.462033550202875,0.269444444444444,0.255555555555556,0.197222222222222,0.277777777777778,16.8170806893889,0.814851819583539,-0.498303627446308,171.913888888889,61889
51022715,51,42,0.546111111111111,0.61153194249489,0.297222222222222,0.280555555555556,0.277777777777778,0.144444444444444,7.46720409404907,0.562567125544195,1.93625705264661,557.375,200655
51463173,70,45,0.597222222222222,0.7310992877061,0.352777777777778,0.380555555555556,0.166666666666667,0.1,9.75386923890262,0.620656251202829,2.53580002421329,430.058333333333,154821
51686832,44,45,0.464444444444444,0.55324461995727,0.127777777777778,0.430555555555556,0.0777777777777778,0.363888888888889,25.4466359792636,0.0118002032278056,-1.09889506611478,128.883333333333,46398
51884863,47,48,0.532777777777778,0.533214403450225,0.316666666666667,0.280555555555556,0.152777777777778,0.25,17.1314755827135,0.478778084939039,1.80124306134768,197.616666666667,71142
51978508,45,54,0.502222222222222,0.554871662054012,0.252777777777778,0.252777777777778,0.247222222222222,0.247222222222222,10.2769565921125,0.813534339484972,0.20222695188337,223.530555555556,80471
54244675,62,57,0.52,0.466150747998388,0.263888888888889,0.352777777777778,0.102777777777778,0.280555555555556,12.6586587636838,0.845031855930769,0.906033546580631,317.008333333333,114123
54575802,34,54,0.453333333333333,0.508487742843049,0.186111111111111,0.211111111111111,0.286111111111111,0.316666666666667,7.94740994458962,0.609903675790525,0.736009784994575,624.530555555556,224831
55577968,60,39,0.596666666666667,0.894997142225412,0.522222222222222,0.130555555555556,0.155555555555556,0.191666666666667,13.8391113028169,0.467437658658762,2.56631594137972,350.144444444444,126052
55651629,64,32,0.706666666666667,0.966101631100039,0.761111111111111,0.0361111111111111,0.177777777777778,0.025,22.0947583326448,0.00743945755674935,1.6903513658998,633.427777777778,228034
55698530,44,51,0.536111111111111,0.646480220427587,0.441666666666667,0.152777777777778,0.05,0.355555555555556,13.4114558060364,0.0216145648039774,1.54591403768031,724.925,260973
56652075,43,49,0.489444444444444,0.496740960241187,0.205555555555556,0.291666666666667,0.247222222222222,0.255555555555556,15.9771770437996,0.993452171111757,-2.06842650241243,390.230555555556,140483
56722591,54,37,0.631666666666667,0.998941563106199,0.45,0.363888888888889,0.0805555555555556,0.105555555555556,4.82044416079633,0.862405910105862,2.37266829197759,459.677777777778,165484
56749897,55,56,0.457222222222222,0.423637053795429,0.15,0.247222222222222,0.341666666666667,0.261111111111111,13.8281877046694,0.467628001896888,0.314953724843778,228.147222222222,82133
58235166,55,50,0.49,0.640743718395856,0.225,0.255555555555556,0.263888888888889,0.255555555555556,9.7677096611613,0.603157336539394,1.11561568836305,454.791666666667,163725
58985153,64,44,0.597222222222222,0.574428220317009,0.388888888888889,0.355555555555556,0.108333333333333,0.147222222222222,11.4955778370906,0.430157437327763,1.67738463766955,784.533333333333,282432
59880047,55,43,0.506666666666667,0.642178927653052,0.197222222222222,0.35,0.241666666666667,0.211111111111111,4.17341823977857,0.715668427604344,0.655182776419359,608.6,219096
59945591,55,63,0.480555555555556,0.152974807296924,0.119444444444444,0.316666666666667,0.411111111111111,0.152777777777778,8.389550506076,0.14437008635474,2.40382372131663,550.691666666667,198249
60287239,48,44,0.502222222222222,0.548962265680142,0.269444444444444,0.241666666666667,0.219444444444444,0.269444444444444,4.59224834770956,0.825529578532756,-0.0200824299489399,525.7,189252
60323577,57,51,0.503888888888889,0.499188976990871,0.236111111111111,0.3,0.211111111111111,0.252777777777778,11.8187773961129,0.613949904738816,0.732061824193386,377.522222222222,135908
60339174,66,62,0.521111111111111,0.47821988040947,0.302777777777778,0.233333333333333,0.230555555555556,0.233333333333333,11.7612548215521,0.584457888601744,1.44057391802806,153.013888888889,55085
60514179,60,36,0.545555555555556,0.630772459748551,0.4,0.155555555555556,0.216666666666667,0.227777777777778,27.5514343772761,0.545773128470544,-0.773087078439178,262.933333333333,94656
60620268,55,53,0.508888888888889,0.593477873184289,0.258333333333333,0.297222222222222,0.175,0.269444444444444,12.6790755319549,0.596530677249987,0.701658006970918,603.794444444444,217366
60905151,62,42,0.551666666666667,0.623174275307563,0.358333333333333,0.227777777777778,0.227777777777778,0.186111111111111,17.7399359985554,0.496841946634173,0.463316306647201,2053.05,739098
61388494,44,68,0.496111111111111,0.491151669177996,0.205555555555556,0.3,0.263888888888889,0.230555555555556,7.3773710708869,0.740894404522302,1.00732635657628,357.316666666667,128634
61585480,41,46,0.448888888888889,0.655620216149207,0.0444444444444444,0.363888888888889,0.383333333333333,0.208333333333333,18.1600249408441,0.0727899523627358,0.874217260903725,736.166666666667,265020
62809177,55,29,0.515,0.348933520005749,0.197222222222222,0.405555555555556,0.172222222222222,0.225,3.44297634397824,0.633495570649482,2.44969880643276,605.469444444444,217969
63168819,66,48,0.523888888888889,0.769896058997367,0.327777777777778,0.188888888888889,0.258333333333333,0.225,18.6229027711101,0.568460268477627,1.44979243904626,648.747222222222,233549
65061698,56,48,0.521111111111111,0.663824361949763,0.377777777777778,0.105555555555556,0.261111111111111,0.255555555555556,14.055073030156,0.223924375193483,2.04921566211394,329.344444444444,118564
65068712,51,40,0.500555555555556,0.500312606571192,0.238888888888889,0.269444444444444,0.247222222222222,0.244444444444444,35.2009246344863,0.675173289051814,-0.253752519102327,255.413888888889,91949
67291418,52,43,0.489444444444444,0.462216994151717,0.261111111111111,0.213888888888889,0.236111111111111,0.288888888888889,9.38549722688793,0.38578428381555,2.18573248166883,225.075,81027
67972928,55,63,0.480555555555556,0.417768136591937,0.236111111111111,0.211111111111111,0.272222222222222,0.280555555555556,20.9591405151078,0.672424854805789,1.59992665147067,328.85,118386
68126342,42,57,0.496666666666667,0.561978412075849,0.191666666666667,0.311111111111111,0.286111111111111,0.211111111111111,11.9251501071553,0.680785173544517,1.06673662819565,339.938888888889,122378
68218082,35,51,0.491666666666667,0.530930674482016,0.302777777777778,0.144444444444444,0.261111111111111,0.291666666666667,10.7664568929192,0.66137244935274,1.46170052782111,223.869444444444,80593
69535736,37,53,0.418333333333333,0.516431208327302,0.141666666666667,0.205555555555556,0.255555555555556,0.397222222222222,10.8594607673175,0.658960315350975,-0.0171789702895087,355.775,128079
69753694,35,51,0.5,0.867323471583599,0.275,0.208333333333333,0.258333333333333,0.258333333333333,4.20943591172761,0.00733238292708742,0.249790035791514,361.352777777778,130087
71679354,52,40,0.552222222222222,0.514624165868597,0.391666666666667,0.183333333333333,0.219444444444444,0.205555555555556,11.2996540681563,0.817072175151149,1.14261245709579,361.272222222222,130058
72046015,51,50,0.483333333333333,0.538441588302636,0.197222222222222,0.275,0.275,0.252777777777778,10.7881670274554,0.491899321271477,-1.68614001681782,526.708333333333,189615
72831984,55,49,0.537222222222222,0.528412880444602,0.308333333333333,0.25,0.261111111111111,0.180555555555556,17.5046878735693,0.622177704661429,-0.529457805094987,349.858333333333,125949
73774763,46,44,0.537222222222222,0.992327775801316,0.347222222222222,0.183333333333333,0.277777777777778,0.191666666666667,1.48672677110369,0.673788023443853,0.0952061958274894,990.513888888889,356585
75320256,55,50,0.513888888888889,0.479297697121961,0.269444444444444,0.244444444444444,0.272222222222222,0.213888888888889,15.5048150490635,0.719472631353711,1.47950942850923,441.241666666667,158847
76110706,51,66,0.484444444444444,0.48721761489717,0.247222222222222,0.255555555555556,0.169444444444444,0.327777777777778,19.6634371938928,0.501537663079682,2.17611002907959,398.905555555556,143606
76980482,52,47,0.456111111111111,0.515306027068192,0.166666666666667,0.222222222222222,0.336111111111111,0.275,3.78871951688798,0.854820602391763,1.13440467510297,273.025,98289
77071692,43,54,0.440555555555556,0.499302874207462,0.0944444444444444,0.333333333333333,0.252777777777778,0.319444444444444,14.8964620569816,0.206373647138084,1.72999168588874,349.15,125694
77920439,47,54,0.52,0.631544282465947,0.166666666666667,0.427777777777778,0.244444444444444,0.161111111111111,12.499947225663,0.371842102522204,1.5163527869701,770.494444444444,277378
78810878,41,48,0.476666666666667,0.51624084508458,0.213888888888889,0.227777777777778,0.286111111111111,0.272222222222222,10.3956044586206,0.472872911259698,1.70092299068707,457.119444444444,164563
79127471,48,44,0.502777777777778,0.601187619186599,0.233333333333333,0.297222222222222,0.219444444444444,0.25,9.21439921194088,0.694273323133695,1.25137003090593,249.841666666667,89943
80191829,59,35,0.603888888888889,0.99873302900328,0.402777777777778,0.322222222222222,0.166666666666667,0.108333333333333,5.11222121914564,0.96934769079922,1.87606433384938,434.941666666667,156579
80314144,46,47,0.512777777777778,0.509166972863634,0.227777777777778,0.325,0.230555555555556,0.216666666666667,13.5737458437843,0.725231788453904,1.12101291055223,255.363888888889,91931
80554673,50,49,0.396111111111111,0.0139264184698354,0.0944444444444444,0.169444444444444,0.358333333333333,0.377777777777778,5.73603684405923,0.0190961535011825,0.403162741013922,73.75,26550
81282471,43,44,0.467222222222222,0.451304653769609,0.227777777777778,0.233333333333333,0.186111111111111,0.352777777777778,46.2800194271515,0.73994847558813,-1.49969262022978,547.508333333333,197103
83679801,58,51,0.527777777777778,0.546287829745197,0.322222222222222,0.258333333333333,0.155555555555556,0.263888888888889,8.86450169026687,0.670723774238055,2.53015223403791,490.872222222222,176714
84480786,68,42,0.543888888888889,0.436926401622713,0.302777777777778,0.305555555555556,0.2,0.191666666666667,16.1082155666927,0.611001688678615,1.36443870617331,207.061111111111,74542
85658262,52,63,0.489444444444444,0.518361912751766,0.219444444444444,0.244444444444444,0.3,0.236111111111111,9.36310689415588,0.654889181653111,0.563601712135336,477.319444444444,171835
87474678,45,45,0.598888888888889,0.995060288183805,0.372222222222222,0.311111111111111,0.255555555555556,0.0611111111111111,4.67654514580773,0.255031652530757,0.697088324305672,437.663888888889,157559
87589326,60,49,0.507777777777778,0.650333078994906,0.169444444444444,0.380555555555556,0.269444444444444,0.180555555555556,7.32944167739362,0.789396628698886,1.40592431691929,500.119444444444,180043
88625619,46,49,0.468333333333333,0.593395200950169,0.211111111111111,0.177777777777778,0.352777777777778,0.258333333333333,8.3933551158105,0.572593423800984,1.63544902998439,584.747222222222,210509
89131001,47,60,0.47,0.537866510800745,0.227777777777778,0.227777777777778,0.211111111111111,0.333333333333333,10.5231098314672,0.653143072827106,-0.430709193625078,508.811111111111,183172
89443707,44,56,0.467777777777778,0.498245564344535,0.183333333333333,0.3,0.188888888888889,0.327777777777778,12.65017235754,0.639504261777609,2.57770984841149,705.566666666667,254004
90138706,52,52,0.517222222222222,0.553448819392415,0.305555555555556,0.222222222222222,0.225,0.247222222222222,17.3188779013095,0.645497726026342,1.85880951454361,684.461111111111,246406
90777428,50,60,0.497777777777778,0.659245385843798,0.35,0.0472222222222222,0.344444444444444,0.258333333333333,12.58286760474,0.647395822025081,1.49245736712975,602.902777777778,217045
91251041,58,48,0.526666666666667,0.965350301139615,0.288888888888889,0.269444444444444,0.227777777777778,0.213888888888889,3.82902396539705,0.838325802020521,-1.04298003199917,978.097222222222,352115
91446342,65,58,0.522222222222222,0.588323058646517,0.280555555555556,0.280555555555556,0.208333333333333,0.230555555555556,9.61734755927196,0.776295800331881,1.59671527085414,477.677777777778,171964
91933452,63,22,0.655555555555556,0.412552847565435,0.386111111111111,0.541666666666667,0.0361111111111111,0.0361111111111111,25.5822896556159,0.0130649845984384,1.0011990099329,1147.53611111111,413113
92277026,58,45,0.538333333333333,0.790697884480804,0.286111111111111,0.275,0.283333333333333,0.155555555555556,6.17459145338988,0.818529338791671,1.22926592657989,1732.41111111111,623668
92771403,53,48,0.502777777777778,0.572350869733646,0.247222222222222,0.25,0.272222222222222,0.230555555555556,11.0419959246613,0.790598197608123,0.527865944472459,190.502777777778,68581
92997302,48,47,0.547222222222222,0.929823776797486,0.325,0.319444444444444,0.122222222222222,0.233333333333333,7.49908479663926,0.403298136126401,2.83756888161454,228.238888888889,82166
93240998,37,63,0.459444444444444,0.471418959101426,0.188888888888889,0.233333333333333,0.263888888888889,0.313888888888889,7.53980601335842,0.511589275225377,2.6688407738509,1213.89444444444,437002
93606282,61,49,0.533333333333333,0.322798312804741,0.333333333333333,0.225,0.216666666666667,0.225,5.73663021286683,0.962504191385346,0.918085927047521,610.258333333333,219693
94027982,49,46,0.548333333333333,0.506424714237525,0.291666666666667,0.325,0.216666666666667,0.166666666666667,4.65664810220887,0.57151999007235,1.43962180282127,533.411111111111,192028
94698862,50,41,0.515,0.521319951733771,0.286111111111111,0.236111111111111,0.244444444444444,0.233333333333333,5.82838809562036,0.598602177497612,-1.79650203148341,494.055555555556,177860
95325517,52,55,0.525,0.490618187548412,0.280555555555556,0.263888888888889,0.255555555555556,0.2,7.52465881613223,0.754416621935825,0.536081834329105,402.161111111111,144778
95871759,53,44,0.520555555555556,0.515548068263147,0.247222222222222,0.355555555555556,0.15,0.247222222222222,9.92102833055697,0.420751901958483,2.28438554714073,224.591666666667,80853
96012964,53,32,0.529444444444444,0.598834474582526,0.305555555555556,0.252777777777778,0.225,0.216666666666667,9.57515911387282,0.817836615689657,1.96887541689004,619.544444444444,223036
96198187,42,45,0.501111111111111,0.507301764647936,0.316666666666667,0.15,0.255555555555556,0.277777777777778,6.90510579212405,0.320748495142856,2.18701069055672,517.166666666667,186180
96420932,45,60,0.516111111111111,0.478415359349139,0.252777777777778,0.272222222222222,0.277777777777778,0.197222222222222,3.62357879263516,0.487694273076185,1.51971852575703,613.044444444444,220696
97718853,42,59,0.465555555555556,0.563692786643882,0.175,0.272222222222222,0.258333333333333,0.294444444444444,13.1712344769389,0.740893576426533,1.79820827877317,560.108333333333,201639
