subID,gems,bomb,igbias,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky
81048313,40,44,0,0.596666666666667,0.9495207240288,0.408333333333333,0.280555555555556,0.197222222222222,0.113888888888889,6.22487953912304,0.0351090799242157,0.52372730923885
81210373,66,18,3,0.716666666666667,0.970685769373875,0.830555555555556,0,0.0916666666666667,0.0777777777777778,9.12824122392179,0.0212731273268176,3.11484888777573
81998992,74,47,2,0.545555555555556,0.66636371564735,0.397222222222222,0.175,0.186111111111111,0.241666666666667,10.6101552553896,0.471154518273648,2.15090197578326
82123600,42,41,-2,0.573888888888889,0.993599885083267,0.422222222222222,0.169444444444444,0.263888888888889,0.144444444444444,6.736729580777,0.0504908680658026,0.825621288770743
83010476,37,51,-0.5,0.511666666666667,0.957662037215503,0.233333333333333,0.291666666666667,0.275,0.2,2.06298432325811,0.318473689509291,0.162077634929692
83301126,40,32,6,0.582222222222222,0.985920881912116,0.419444444444444,0.244444444444444,0.163888888888889,0.172222222222222,5.68978366696782,0.509226233979484,1.71607928906028
84091081,55,55,3.66666666666667,0.513888888888889,0.845849739553092,0.252777777777778,0.275,0.261111111111111,0.211111111111111,9.75128900217904,0.470045592200998,2.30704088899658
84556729,53,52,4.66666666666667,0.490555555555556,0.594998422790704,0.230555555555556,0.208333333333333,0.344444444444444,0.216666666666667,12.9252110401674,0.62393236935291,1.58675224308682
84846454,44,52,6,0.516111111111111,0.409780770249679,0.191666666666667,0.402777777777778,0.2,0.205555555555556,15.7347422347434,0.515625992953789,1.49580541035889
84915197,50,66,-0.833333333333333,0.480555555555556,0.436086964540827,0.241666666666667,0.194444444444444,0.288888888888889,0.275,7.96924271165029,0.676454027222781,0.84804938805995
86054972,59,50,2.33333333333333,0.525,0.590969459325246,0.277777777777778,0.277777777777778,0.236111111111111,0.208333333333333,4.92832914095274,0.721820925395814,-1.36780972615533
86056383,64,46,6,0.516111111111111,0.433301393601253,0.288888888888889,0.230555555555556,0.252777777777778,0.227777777777778,8.63402293320974,0.690571628733941,1.11167958016709
86111876,46,67,3.33333333333333,0.487777777777778,0.523774386086159,0.188888888888889,0.330555555555556,0.211111111111111,0.269444444444444,18.6067148222911,0.587067307686227,1.10199341362103
86443784,41,49,0,0.459444444444444,0.4946113783107,0.219444444444444,0.175,0.288888888888889,0.316666666666667,13.7499510785264,0.714480676170631,1.16484311662832
87195689,67,36,1,0.550555555555556,0.980397678090066,0.4,0.136111111111111,0.280555555555556,0.183333333333333,13.8144890193176,0.369846693363309,2.52361768252744
87202182,58,43,0,0.522222222222222,0.553561432788242,0.272222222222222,0.316666666666667,0.161111111111111,0.25,6.5053754108358,0.468221182036514,2.17780736932089
87535195,43,43,0,0.496111111111111,0.610731694950551,0.263888888888889,0.230555555555556,0.227777777777778,0.277777777777778,3.84911209850687,0.935101482165662,0.238896344395193
88268402,77,29,0.166666666666667,0.683888888888889,0.816844259939551,0.708333333333333,0.05,0.194444444444444,0.0472222222222222,15.9262921078332,0.0264639077367188,1.67583331274823
