subID,gems,bomb,igbias,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
08784109,102,62,4.16666666666667,0.567777777777778,0.554485815273234,0.386111111111111,0.244444444444444,0.191666666666667,0.177777777777778,8.0271876905265,0.829011480603347,0.149895250800163,1096.75833333333,1096.75833333333
09912952,103,113,0,0.5,0.476000829734425,0.211111111111111,0.258333333333333,0.35,0.180555555555556,12.7835697515259,0.835175610300886,1.33768911067464,122.733333333333,122.733333333333
10401043,118,97,0.666666666666667,0.507777777777778,0.501789959527378,0.291666666666667,0.15,0.363888888888889,0.194444444444444,7.96608420860139,0.711669224242423,2.01835301522572,568.461111111111,568.461111111111
11439204,99,111,-0.5,0.511111111111111,0.448970479658311,0.283333333333333,0.233333333333333,0.238888888888889,0.244444444444444,17.3383852093282,0.733240010449606,0.619009218701619,310.255555555556,310.255555555556
11740801,92,121,2,0.458888888888889,0.512855451491089,0.15,0.3,0.244444444444444,0.305555555555556,10.9064595098481,0.612788684069716,2.43590416410104,315.591666666667,315.591666666667
12421422,127,85,-2,0.545555555555555,0.367332591473719,0.319444444444444,0.272222222222222,0.225,0.183333333333333,13.3711202178453,0.572028701589961,2.2845790559452,298.538888888889,298.538888888889
12537341,151,79,5.5,0.615555555555556,0.576918244992696,0.422222222222222,0.294444444444444,0.222222222222222,0.0611111111111111,11.2901547937894,0.676602770729045,1.53486191489652,375.419444444444,375.419444444444
12681289,92,121,6,0.465,0.557602062185268,0.161111111111111,0.305555555555556,0.230555555555556,0.302777777777778,15.3038791056722,0.786978326171656,0.0687110596587839,359.008333333333,359.008333333333
12823460,89,143,-2,0.417222222222222,0.574795154336205,0.113888888888889,0.211111111111111,0.322222222222222,0.352777777777778,4.6832942621602,0.605575420958454,1.86509394221393,301.077777777778,301.077777777778
12922303,113,103,4.33333333333333,0.541111111111111,0.369711016584029,0.25,0.397222222222222,0.161111111111111,0.191666666666667,15.5821336524739,0.525006826053804,1.24277691761993,235.563888888889,235.563888888889
16249020,98,127,3.66666666666667,0.502777777777778,0.673292509321133,0.247222222222222,0.263888888888889,0.244444444444444,0.244444444444444,18.9452224189336,0.744809020986312,1.01604059529892,405.45,405.45
17287899,125,91,2.83333333333333,0.579444444444444,0.581354247159898,0.175,0.588888888888889,0.194444444444444,0.0416666666666667,10.8662899362948,0.718156236681637,-1.99397256507531,353.480555555556,353.480555555556
17322974,108,122,2,0.473333333333333,0.714005491090269,0.222222222222222,0.227777777777778,0.244444444444444,0.305555555555556,16.7164847988423,0.667527492334377,0.739929622268489,495.775,495.775
17447552,113,101,1.33333333333333,0.525,0.569276271317555,0.297222222222222,0.261111111111111,0.211111111111111,0.230555555555556,13.2855230449218,0.912331685837801,0.854392792158124,427.094444444444,427.094444444444
19350277,117,124,-1.5,0.49,0.508554932649777,0.294444444444444,0.119444444444444,0.327777777777778,0.258333333333333,6.99352521080971,0.250435654981782,-0.179050616364139,422.3,422.3
19576715,124,80,1.5,0.608888888888889,0.449648114653526,0.4,0.363888888888889,0.116666666666667,0.119444444444444,7.8462962013315,0.633469494864281,1.80340371287837,454.691666666667,454.691666666667
20619056,114,108,0,0.516666666666667,0.722270371255844,0.352777777777778,0.163888888888889,0.197222222222222,0.286111111111111,2.91930570173234,0.831912121963222,-0.0776403748066932,576.575,576.575
20757599,105,90,4.16666666666667,0.557777777777778,0.444128363618373,0.344444444444444,0.213888888888889,0.327777777777778,0.113888888888889,8.68368849298251,0.608088666339406,1.75893912273131,541.658333333333,541.658333333333
22761075,104,112,1.33333333333333,0.510555555555556,0.978176333737957,0.261111111111111,0.272222222222222,0.225,0.241666666666667,1.17597319861547,0.66994841351069,-1.98588412666445,488.852777777778,488.852777777778
22919166,90,105,1,0.541666666666667,0.5256531726524,0.305555555555556,0.269444444444444,0.252777777777778,0.172222222222222,3.30785099034651,0.991388724262409,0.916971777495384,201.458333333333,201.458333333333
23282311,109,98,1,0.526666666666667,0.663413659184277,0.236111111111111,0.313888888888889,0.297222222222222,0.152777777777778,14.632557022194,0.783422650915522,1.29334881779464,649.169444444444,649.169444444444
23579773,101,92,-0.5,0.531666666666667,0.88734144637334,0.263888888888889,0.325,0.216666666666667,0.194444444444444,3.37440371957975,0.0258973331058996,-0.143087191517039,214.702777777778,214.702777777778
24039086,93,95,-0.833333333333333,0.515555555555556,0.877993584112382,0.252777777777778,0.308333333333333,0.202777777777778,0.236111111111111,6.85478056226516,0.555827648742563,1.44553631190364,1473.00833333333,1473.00833333333
25578725,117,80,3.16666666666667,0.586111111111111,0.645842064141934,0.405555555555556,0.275,0.163888888888889,0.155555555555556,9.20598003220723,0.865855654998912,1.36454129083428,401.191666666667,401.191666666667
25614918,114,96,0,0.557777777777778,0.661411533874098,0.408333333333333,0.2,0.163888888888889,0.227777777777778,10.7239742682955,0.780232636081278,2.40323665910759,301.397222222222,301.397222222222
25740675,92,84,1.5,0.535,0.770001885901034,0.311111111111111,0.269444444444444,0.202777777777778,0.216666666666667,15.9988134565638,0.775501659459317,1.75878406483272,302.152777777778,302.152777777778
25837211,82,104,0.666666666666667,0.473333333333333,0.618606512635081,0.211111111111111,0.255555555555556,0.222222222222222,0.311111111111111,15.2750046467465,0.606294933579976,0.85781633872702,181.127777777778,181.127777777778
26051038,134,84,1,0.628333333333333,0.572204571717542,0.533333333333333,0.188888888888889,0.163888888888889,0.113888888888889,15.5332875386683,0.549943962014525,1.81672816308521,678.786111111111,678.786111111111
26196737,110,137,2,0.451111111111111,0.68629575082916,0.216666666666667,0.166666666666667,0.272222222222222,0.344444444444444,10.8255303481754,0.589036851531335,0.462727129795778,3470.12777777778,3470.12777777778
26408861,128,93,3.5,0.55,0.940759638914153,0.422222222222222,0.180555555555556,0.122222222222222,0.275,5.29438235040825,0.676658142074814,1.04550337090918,315.247222222222,315.247222222222
26620314,98,113,3,0.496111111111111,0.567706659969106,0.211111111111111,0.280555555555556,0.286111111111111,0.222222222222222,8.87720565963733,0.928092434650106,0.0782353815113594,283.952777777778,283.952777777778
26938811,114,136,0,0.462777777777778,0.525159379617557,0.197222222222222,0.216666666666667,0.288888888888889,0.297222222222222,9.43596146275228,0.549007558622513,-0.0256629226080233,422.616666666667,422.616666666667
27033756,119,118,6,0.492777777777778,0.379600564553231,0.197222222222222,0.355555555555556,0.161111111111111,0.286111111111111,12.6581902352898,0.841764378702394,1.39137223289998,302.305555555556,302.305555555556
27258699,118,125,6,0.487222222222222,0.717589076808967,0.127777777777778,0.394444444444444,0.263888888888889,0.213888888888889,11.9023204626431,0.609501686920671,2.00008946542702,1072.64722222222,1072.64722222222
27517993,122,85,6,0.576111111111111,0.44151145969392,0.425,0.222222222222222,0.161111111111111,0.191666666666667,4.11931729531656,0.858384132851478,0.911356420053687,290.144444444444,290.144444444444
29294253,114,97,0,0.521111111111111,0.503866399942424,0.280555555555556,0.263888888888889,0.236111111111111,0.219444444444444,10.6375946956815,0.857499220503415,2.03034551599327,167.625,167.625
29368201,114,124,5.66666666666667,0.501111111111111,0.832394543633485,0.269444444444444,0.283333333333333,0.130555555555556,0.316666666666667,6.63473313383433,0.441828418460373,1.76250651386258,227.102777777778,227.102777777778
30117339,118,118,6,0.516666666666667,0.53032274816428,0.188888888888889,0.386111111111111,0.244444444444444,0.180555555555556,6.48605277887144,0.702339791518384,1.89364133944468,445.575,445.575
30123147,106,100,3.5,0.490555555555556,0.998630805122063,0.286111111111111,0.166666666666667,0.261111111111111,0.286111111111111,5.58986024335402,0.759956910204854,1.63919719385543,537.102777777778,537.102777777778
32076979,108,77,6,0.536111111111111,0.583075776338937,0.305555555555556,0.286111111111111,0.191666666666667,0.216666666666667,7.53772099886833,0.547242080196458,1.2179805504287,357.527777777778,357.527777777778
32205008,106,149,6,0.457222222222222,0.192474061358076,0.0777777777777778,0.416666666666667,0.219444444444444,0.286111111111111,5.63580404846491,0.81497981052069,2.70417993779175,1519.72222222222,1519.72222222222
33301498,149,75,0.333333333333333,0.617222222222222,0.491066875526342,0.4,0.394444444444444,0.0972222222222222,0.108333333333333,11.182895289899,0.792254683562641,0.0765960433867869,625.769444444444,625.769444444444
33983287,88,112,1.16666666666667,0.482777777777778,0.451044954648396,0.136111111111111,0.363888888888889,0.277777777777778,0.222222222222222,13.0829619651885,0.661920631125323,1.61735847131899,1055.925,1055.925
34543444,103,145,0,0.449444444444444,0.564728958371427,0.166666666666667,0.277777777777778,0.191666666666667,0.363888888888889,16.9399132506574,0.624866245663118,2.18610817336865,477.955555555556,477.955555555556
35188403,113,74,-0.333333333333333,0.598888888888889,0.538609337016944,0.508333333333333,0.125,0.219444444444444,0.147222222222222,5.22337536956123,0.849938724617449,0.542404584887446,531.711111111111,531.711111111111
37270032,129,105,2.83333333333333,0.512222222222222,0.449178682048284,0.222222222222222,0.266666666666667,0.361111111111111,0.15,14.9834894567784,0.921522172457876,-0.786914094042276,349.808333333333,349.808333333333
38121321,103,106,-1,0.485,0.667945766571754,0.169444444444444,0.275,0.366666666666667,0.188888888888889,9.84960665426437,0.728619487768115,0.544061453771834,655.941666666667,655.941666666667
38389828,105,102,5.16666666666667,0.539444444444445,0.581512001702539,0.255555555555556,0.283333333333333,0.363888888888889,0.0972222222222222,10.0647886507893,0.656720472650752,-0.456706784696973,577.111111111111,577.111111111111
39140001,160,89,1.16666666666667,0.613888888888889,0.383234958563651,0.391666666666667,0.363888888888889,0.166666666666667,0.0777777777777778,15.4819804365499,0.764325871563794,1.31626176685604,1953.42222222222,1953.42222222222
39573380,90,131,5,0.463333333333333,0.995286471138042,0.119444444444444,0.355555555555556,0.247222222222222,0.277777777777778,1.88149475896721,0.636080387970985,1.97894789534978,375.169444444444,375.169444444444
40122129,104,105,4.83333333333333,0.508888888888889,0.962423951188427,0.319444444444444,0.216666666666667,0.152777777777778,0.311111111111111,6.67751384234064,0.00879643256849941,2.42961461903981,1147.49166666667,1147.49166666667
40216437,106,112,0,0.492222222222222,0.668501279172763,0.238888888888889,0.247222222222222,0.25,0.263888888888889,15.25745877087,0.964697441001494,-1.04169656756797,355.091666666667,355.091666666667
40443417,134,99,4.83333333333333,0.589444444444444,0.45187033254234,0.466666666666667,0.205555555555556,0.136111111111111,0.191666666666667,9.2878704111939,0.569290554306813,2.88454274131589,674.527777777778,674.527777777778
41165686,146,82,2.33333333333333,0.565555555555556,0.472719370650107,0.361111111111111,0.280555555555556,0.183333333333333,0.175,12.0994846698101,0.724642433412625,1.46402993835487,456.730555555556,456.730555555556
42132536,119,98,6,0.571111111111111,0.535271535111185,0.458333333333333,0.180555555555556,0.119444444444444,0.241666666666667,11.1627275192961,0.834641974630625,1.93081664681992,421.519444444444,421.519444444444
42200780,90,75,0,0.575555555555556,0.434560598400758,0.361111111111111,0.333333333333333,0.127777777777778,0.177777777777778,7.50455149162151,0.521877568394295,1.83182397048291,484.425,484.425
42690376,85,73,-0.333333333333333,0.595,0.994354655405201,0.383333333333333,0.405555555555556,0.0138888888888889,0.197222222222222,2.27001335436502,0.780642388867027,2.11090001530359,227.7,227.7
42987423,121,114,2.83333333333333,0.523333333333333,0.987843415727574,0.344444444444444,0.169444444444444,0.244444444444444,0.241666666666667,4.93960533563898,0.252059283187401,3.18578078202675,599.419444444444,599.419444444444
43391910,141,91,0,0.592222222222222,0.591171170209697,0.233333333333333,0.519444444444444,0.222222222222222,0.025,12.0122521793063,0.561140117272855,1.76447106036793,328.833333333333,328.833333333333
43986090,88,134,1,0.449444444444444,0.673862142391734,0.25,0.119444444444444,0.258333333333333,0.372222222222222,13.4530810730446,0.557533515468907,1.3369105031162,315.238888888889,315.238888888889
44155776,117,137,5,0.505,0.487955013851358,0.311111111111111,0.191666666666667,0.208333333333333,0.288888888888889,11.9436362682122,0.799840984050879,1.7784723332215,607.280555555556,607.280555555556
44367503,99,100,4,0.470555555555556,0.522820760730071,0.155555555555556,0.325,0.236111111111111,0.283333333333333,7.56752224879993,0.738745000762745,2.08966475817218,190.519444444444,190.519444444444
44848489,101,62,3.16666666666667,0.607222222222222,0.723542529163418,0.447222222222222,0.225,0.244444444444444,0.0833333333333333,14.31805389775,0.612190827148918,1.75686065921321,3528.77222222222,3528.77222222222
45060592,130,61,5.66666666666667,0.631111111111111,0.455219187134974,0.466666666666667,0.341666666666667,0.0722222222222222,0.119444444444444,16.4034473629682,0.569858027182596,1.94557651420366,280.144444444444,280.144444444444
45240721,40,152,0,0.222777777777778,0.52221452174601,0.0305555555555556,0.00833333333333333,0.00555555555555556,0.955555555555556,8.07049315193509,0.494106167412225,2.2126573151724,111.577777777778,111.577777777778
45342121,161,72,-0.666666666666667,0.630555555555556,0.435000360276686,0.538888888888889,0.155555555555556,0.225,0.0805555555555556,11.1665925482009,0.635870215370395,1.39340462632385,497.836111111111,497.836111111111
46207419,96,121,0.166666666666667,0.463888888888889,0.549069206068398,0.158333333333333,0.269444444444444,0.305555555555556,0.266666666666667,14.6098628519234,0.828687076586586,0.453162723941084,266.063888888889,266.063888888889
46816213,83,128,6,0.439444444444444,0.451351070916277,0.163888888888889,0.183333333333333,0.338888888888889,0.313888888888889,8.71021159823287,0.560659438384289,2.39969493075352,299.1,299.1
49161316,101,96,2.16666666666667,0.488888888888889,0.69256494567488,0.208333333333333,0.35,0.119444444444444,0.322222222222222,9.20383941500224,0.795015817699882,1.99499682379861,342.097222222222,342.097222222222
49343852,152,83,5.33333333333333,0.595555555555556,0.611033936673025,0.425,0.225,0.252777777777778,0.0972222222222222,16.6988439994218,0.718972660981194,0.478213646200203,664.138888888889,664.138888888889
49380017,118,119,1.16666666666667,0.488888888888889,0.615854569287465,0.155555555555556,0.347222222222222,0.283333333333333,0.213888888888889,9.11770840103057,0.662900406741799,1.23318009721903,465.855555555556,465.855555555556
49684556,95,119,4,0.488888888888889,0.499999997269677,0.236111111111111,0.141666666666667,0.452777777777778,0.169444444444444,4.00000004708685,0.50000002912647,-2.71256460372249e-07,789.255555555556,789.255555555556
51406574,115,109,0,0.487777777777778,0.417758532392799,0.333333333333333,0.130555555555556,0.177777777777778,0.358333333333333,17.4594186004513,0.703683797025091,0.724081856048437,672.272222222222,672.272222222222
51723243,119,118,3.33333333333333,0.542777777777778,0.655632444454977,0.319444444444444,0.272222222222222,0.211111111111111,0.197222222222222,7.4865700888845,0.817984965901946,0.75546028999324,219.2,219.2
52784545,115,79,5.5,0.567777777777778,0.381783626795979,0.408333333333333,0.277777777777778,0.0583333333333333,0.255555555555556,15.9969881325318,0.628395988941246,1.33242702195378,439.775,439.775
53406900,114,113,0,0.487777777777778,0.550716865816286,0.177777777777778,0.363888888888889,0.177777777777778,0.280555555555556,12.7082772046267,0.530744878707498,1.37246869508324,363.136111111111,363.136111111111
53484526,106,153,3.16666666666667,0.466666666666667,0.467233664421701,0.163888888888889,0.211111111111111,0.419444444444444,0.205555555555556,20.8450905697248,0.481148206917902,1.08685739087634,509.797222222222,509.797222222222
54879446,117,117,0.333333333333333,0.468888888888889,0.998955613948137,0.230555555555556,0.197222222222222,0.258333333333333,0.313888888888889,5.63965789672323,0.930755509971764,1.5633653476515,232.730555555556,232.730555555556
55786474,162,24,0,0.8,0.27176252388782,1,0,0,0,7.50862966716937,0.00652219346077756,-0.546564738166117,878,878
55879531,129,113,4,0.506111111111111,0.535110420793559,0.158333333333333,0.380555555555556,0.294444444444444,0.166666666666667,6.88022184798864,0.664258062758495,-0.297625591095579,364.608333333333,364.608333333333
57075887,128,83,-0.166666666666666,0.568333333333333,0.857994829790434,0.419444444444444,0.230555555555556,0.122222222222222,0.227777777777778,9.83254954929379,0.713779162543953,2.62951949996361,601.447222222222,601.447222222222
57853361,104,103,4.5,0.467222222222222,0.522961974444678,0.186111111111111,0.175,0.427777777777778,0.211111111111111,9.61742755077118,0.852384156150754,0.816694029694668,203.594444444444,203.594444444444
57975759,94,108,2.5,0.512777777777778,0.99507920178777,0.325,0.163888888888889,0.261111111111111,0.25,4.22838905750878,0.713906744928956,-0.31501989853461,449.95,449.95
58605237,112,100,0,0.509444444444444,0.569019338092335,0.297222222222222,0.116666666666667,0.422222222222222,0.163888888888889,18.6855491667726,0.728561259923794,0.471428648123194,563.911111111111,563.911111111111
59758203,82,88,3.66666666666667,0.54,0.527056826721024,0.352777777777778,0.213888888888889,0.213888888888889,0.219444444444444,8.97202155551323,0.919809126481648,0.373029314528015,430.355555555556,430.355555555556
60632881,115,100,1.33333333333333,0.546111111111111,0.580271288457274,0.261111111111111,0.391666666666667,0.163888888888889,0.183333333333333,9.11146006687923,0.730754582969297,1.47132154085681,346.388888888889,346.388888888889
63888234,145,73,0,0.641111111111111,0.982595068363115,0.641666666666667,0.102777777777778,0.075,0.180555555555556,7.20952959388764,0.579073548695708,1.8948566553692,349.6,349.6
64134160,88,92,1.16666666666667,0.528333333333333,0.472741987934687,0.291666666666667,0.305555555555556,0.155555555555556,0.247222222222222,14.9188335935082,0.76849789932458,0.658843751745127,2385.37222222222,2385.37222222222
64246775,98,130,2.5,0.495555555555556,0.462216012716204,0.294444444444444,0.169444444444444,0.255555555555556,0.280555555555556,19.2089327353472,0.523855853357434,0.744175174294092,401.766666666667,401.766666666667
64399367,119,118,2.33333333333333,0.515,0.591574181568997,0.291666666666667,0.238888888888889,0.222222222222222,0.247222222222222,8.52059956790635,0.675861928497359,1.03060630283948,529.186111111111,529.186111111111
64638148,95,123,0.833333333333333,0.515555555555556,0.940011999766185,0.275,0.269444444444444,0.213888888888889,0.241666666666667,5.19655168764346,0.437492269640757,2.21763984442516,961.672222222222,961.672222222222
65097383,109,89,0,0.567777777777778,0.498755170776364,0.311111111111111,0.369444444444444,0.166666666666667,0.152777777777778,17.3530445917139,0.986023257071473,-1.86342960129488,291.177777777778,291.177777777778
65950552,107,71,0,0.564444444444445,0.588572515787536,0.294444444444444,0.333333333333333,0.272222222222222,0.1,8.50905385496448,0.00923874814678303,0.849826860690527,6592.61666666667,6592.61666666667
66557086,133,115,6,0.533888888888889,0.499359373425568,0.358333333333333,0.147222222222222,0.3,0.194444444444444,14.5957582830505,0.750347237034819,1.18843639051693,296.913888888889,296.913888888889
66868351,97,112,2.66666666666667,0.507222222222222,0.473598949208255,0.225,0.294444444444444,0.272222222222222,0.208333333333333,12.0401857307774,0.827612005261225,1.42874392660693,849.555555555556,849.555555555556
67925048,81,143,2.66666666666667,0.462222222222222,0.509915663567499,0.216666666666667,0.269444444444444,0.122222222222222,0.391666666666667,11.2377206538392,0.996590458140888,-1.27216881844133,735.869444444444,735.869444444444
69469015,112,84,-2,0.615,0.45940995859927,0.461111111111111,0.277777777777778,0.136111111111111,0.125,18.3739632442474,0.782216720835902,0.733648056346421,375.322222222222,375.322222222222
71062420,110,104,1.33333333333333,0.509444444444444,0.996731893097623,0.291666666666667,0.183333333333333,0.305555555555556,0.219444444444444,5.17149463877171,0.942257984863767,2.55287721488246,240.75,240.75
71174173,136,66,0,0.682777777777778,0.334995045237845,0.661111111111111,0.155555555555556,0.119444444444444,0.0638888888888889,18.4528429212293,0.632531089514884,0.890853774507117,1094.28888888889,1094.28888888889
71888008,119,129,0,0.457777777777778,0.512612452301195,0.205555555555556,0.213888888888889,0.244444444444444,0.336111111111111,8.98971754931118,0.837381531728074,3.00684431667051,267.197222222222,267.197222222222
72005099,137,51,3.33333333333333,0.724444444444445,0.602084393152792,0.8,0.0611111111111111,0.1,0.0388888888888889,5.75518346198391,0.633081598147884,1.79919976152861,311.969444444444,311.969444444444
72112420,127,111,-2,0.501111111111111,0.558475084161289,0.158333333333333,0.380555555555556,0.269444444444444,0.191666666666667,12.2935515503205,0.633837027199552,-0.0555165632608769,491.958333333333,491.958333333333
72592555,122,81,1.66666666666667,0.565555555555556,0.531720458553604,0.388888888888889,0.194444444444444,0.272222222222222,0.144444444444444,11.3120656439799,0.475314025730804,2.21595010919067,492.858333333333,492.858333333333
72778408,114,107,6,0.510555555555556,0.482102423063539,0.311111111111111,0.197222222222222,0.225,0.266666666666667,27.2737165318785,0.769484755529012,0.102850070321249,194.802777777778,194.802777777778
72887333,97,90,0.166666666666667,0.492777777777778,0.694341332153064,0.325,0.161111111111111,0.166666666666667,0.347222222222222,9.69551110814105,0.789972748710666,1.24085946827895,28.8083333333333,28.8083333333333
73946491,121,100,-1,0.517777777777778,0.591756602863431,0.361111111111111,0.152777777777778,0.2,0.286111111111111,16.4895442700542,0.728442717272934,1.41599452444993,708.913888888889,708.913888888889
74777776,98,114,1,0.480555555555556,0.995082163298301,0.247222222222222,0.208333333333333,0.244444444444444,0.3,6.03100179229462,0.612135840986627,2.48131303517369,222.8,222.8
75848337,109,89,-1,0.514444444444444,0.502916233425679,0.275,0.244444444444444,0.258333333333333,0.222222222222222,7.16925988040006,0.523497321282342,0.339830795384747,588.788888888889,588.788888888889
75867482,123,102,1.16666666666667,0.524444444444444,0.578148369535967,0.302777777777778,0.213888888888889,0.286111111111111,0.197222222222222,16.3355146052728,0.716655842145043,0.795964059919039,494.519444444444,494.519444444444
76096516,105,111,2.83333333333333,0.528333333333333,0.957725850586862,0.302777777777778,0.213888888888889,0.305555555555556,0.177777777777778,4.07938958219665,0.367440517964142,2.96106667908423,277.3,277.3
76934860,122,73,0,0.626111111111111,0.693104658377948,0.505555555555556,0.247222222222222,0.119444444444444,0.127777777777778,7.36703877334424,0.726377442898448,1.5294337040268,461.969444444444,461.969444444444
77372013,135,114,5,0.491666666666667,0.997488987554815,0.211111111111111,0.241666666666667,0.341666666666667,0.205555555555556,5.37672686122223,0.898765379341346,0.0440543944689232,195.605555555556,195.605555555556
78543396,115,141,1.5,0.486111111111111,0.532032003337619,0.247222222222222,0.183333333333333,0.322222222222222,0.247222222222222,12.989067583489,0.90195335639521,0.794833199989628,1215.23055555556,1215.23055555556
79750141,127,53,0,0.628333333333333,0.332529872485866,0.441666666666667,0.3,0.216666666666667,0.0416666666666667,17.1194753569461,0.968834178336056,-1.89119593867329,528.691666666667,528.691666666667
80544681,113,106,1,0.488333333333333,0.762587541172717,0.241666666666667,0.222222222222222,0.272222222222222,0.263888888888889,7.43610269245208,0.644782323260793,2.26473978692366,2391.02222222222,2391.02222222222
82147769,144,83,6,0.601666666666667,0.51794712431503,0.422222222222222,0.327777777777778,0.0861111111111111,0.163888888888889,11.2576974429351,0.908435854788704,1.50922757062843,510.894444444444,510.894444444444
82185087,116,92,6,0.539444444444444,0.978313514078294,0.144444444444444,0.458333333333333,0.347222222222222,0.05,9.44994064681793,0.00954863254211292,0.494559899028509,567.505555555556,567.505555555556
82899919,132,98,4.66666666666667,0.566666666666667,0.996462817111153,0.327777777777778,0.252777777777778,0.344444444444444,0.075,4.18329453710091,0.672396878590739,1.81921755523137,368.738888888889,368.738888888889
82958888,108,123,2.5,0.466111111111111,0.444377315141992,0.222222222222222,0.202777777777778,0.258333333333333,0.316666666666667,12.5047573760706,0.542035230299155,0.336842972813455,153.452777777778,153.452777777778
85992173,103,103,5.33333333333333,0.495555555555556,0.549975459286511,0.216666666666667,0.180555555555556,0.466666666666667,0.136111111111111,17.4813132308763,0.700367836224755,1.27702626144389,335.466666666667,335.466666666667
86050768,125,73,6,0.632777777777778,0.921444417098623,0.502777777777778,0.277777777777778,0.1,0.119444444444444,3.3964469400457,0.531287018777901,0.835912917231258,429.880555555556,429.880555555556
86391462,124,98,5,0.555,0.599382889340697,0.327777777777778,0.238888888888889,0.313888888888889,0.119444444444444,11.4777109053224,0.667841466680408,0.646322041853854,774.341666666667,774.341666666667
87508934,106,126,6,0.476666666666667,0.646680677721729,0.238888888888889,0.177777777777778,0.311111111111111,0.272222222222222,13.4219981731492,0.412325930536233,2.20437925472514,344.575,344.575
88103445,109,102,2.5,0.502777777777778,0.891401043202467,0.222222222222222,0.247222222222222,0.352777777777778,0.177777777777778,7.68477563147505,0.345334983609472,1.94827010848313,195.363888888889,195.363888888889
88263244,131,77,1.16666666666667,0.630555555555556,0.988811618154105,0.519444444444444,0.247222222222222,0.1,0.133333333333333,1.86401781001622,0.546353073390205,0.433829509878051,394.208333333333,394.208333333333
88278170,128,95,5,0.566666666666667,0.326964626719628,0.369444444444444,0.294444444444444,0.136111111111111,0.2,7.85788724403611,0.990919356311854,0.0370821996638999,242.441666666667,242.441666666667
88896946,117,67,0,0.613888888888889,0.426251779129122,0.505555555555556,0.188888888888889,0.175,0.130555555555556,11.063204624794,0.791921408380215,1.8384438472585,578.608333333333,578.608333333333
